['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['1929-07-28 11:46:00', "(H1,148.272,(r)) (Jupiter,88.276,(d)) (sextile,0')", "(Mean_Node,47.226,(r)) (H5,287.278,(d)) (trine,3')\n(Mars,164.652,(r)) (H10,29.674,(c)) (135-sesquisquare,1')", "(Pluto,108.371,(r)) (H5,288.373,(d)) (opposition,0')", "(Mercury,121.810,(r)) (H7,346.801,(d)) (135-sesquisquare,1')\n(Mars,164.652,(r)) (H10,74.635,(d)) (square,1')\n(Pluto,108.371,(r)) (H5,288.538,(d)) (opposition,10')", "(H5,267.193,(r)) (Pluto,87.234,(c)) (opposition,2')", "(H8,351.078,(r)) (Uranus,36.076,(d)) (45-semisquare,0')\n(H8,351.078,(r)) (Neptune,171.068,(d)) (opposition,1')\n(H10,52.175,(r)) (Mars,187.109,(d)) (135-sesquisquare,4')\n(H10,52.175,(r)) (Mars,142.138,(c)) (square,2')", "(Neptune,150.130,(r)) (H8,15.119,(d)) (135-sesquisquare,1')\n(Pluto,108.371,(r)) (H10,78.387,(d)) (30-semisextile,1')", "(H1,148.272,(r)) (Sun,148.235,(d)) (conjunction,2')\n(Venus,81.464,(r)) (H1,126.451,(c)) (45-semisquare,1')", '8', "(Venus,81.464,(r)) (H4,261.400,(d)) (opposition,4')", '10', "(Saturn,264.666,(r)) (H7,354.694,(d)) (square,2')\n(H7,328.272,(r)) (H12,148.239,(d)) (opposition,2')", "(Mean_Node,47.226,(r)) (H4,197.284,(c)) (150-quincunx,4')", "(Saturn,264.666,(r)) (H10,84.623,(d)) (opposition,3')", "(H1,148.272,(r)) (Sun,148.208,(d)) (conjunction,4')\n(Venus,81.464,(r)) (H1,126.477,(c)) (45-semisquare,1')", '15', '16', "(H7,328.272,(r)) (Moon,58.310,(d)) (square,2')\n(H10,52.175,(r)) (Pluto,142.105,(d)) (square,4')\n(H5,267.193,(r)) (Mars,132.212,(c)) (135-sesquisquare,1')", "(Neptune,150.130,(r)) (H8,30.082,(d)) (trine,3')\n(Sun,124.891,(r)) (H12,79.899,(c)) (45-semisquare,0')", "(Moon,21.891,(r)) (H10,111.880,(d)) (square,1')\n(H8,351.078,(r)) (Moon,81.054,(d)) (square,1')\n(Mars,164.652,(r)) (H10,344.664,(c)) (opposition,1')", 433]
['1929-07-28 19:55:20', '0', "(Mean_Node,47.208,(r)) (H7,47.363,(c)) (conjunction,9')", "(Mean_Node,47.208,(r)) (H10,197.153,(d)) (150-quincunx,3')", "(H7,64.848,(r)) (Uranus,34.799,(d)) (30-semisextile,3')", "(Moon,26.391,(r)) (H10,146.412,(c)) (trine,1')\n(Uranus,11.328,(r)) (H10,146.412,(c)) (135-sesquisquare,5')", "(Sun,125.216,(r)) (H8,125.322,(d)) (conjunction,6')", "(H8,97.416,(r)) (Sun,157.432,(d)) (sextile,1')\n(H8,97.416,(r)) (Sun,97.502,(c)) (conjunction,5')", "(H4,351.755,(r)) (Pluto,81.814,(c)) (square,4')", "(H1,244.848,(r)) (Mercury,94.896,(c)) (150-quincunx,3')", "(Venus,81.835,(r)) (H5,351.818,(c)) (square,1')\n(H4,351.755,(r)) (H5,351.818,(c)) (conjunction,4')", '10', '11', "(H8,97.416,(r)) (Uranus,337.486,(c)) (trine,4')", "(H9,135.118,(r)) (Uranus,45.166,(d)) (square,3')", "(H9,135.118,(r)) (Moon,0.175,(c)) (135-sesquisquare,3')", '15', "(Pluto,108.379,(r)) (H8,63.453,(c)) (45-semisquare,4')", "(Uranus,11.328,(r)) (H10,131.301,(c)) (trine,2')", "(Sun,125.216,(r)) (H4,305.098,(c)) (opposition,7')\n(H5,21.615,(r)) (Sun,81.578,(c)) (sextile,2')", "(Saturn,264.650,(r)) (H8,174.636,(d)) (square,1')\n(H1,244.848,(r)) (Sun,64.770,(c)) (opposition,5')", 307]
['1929-07-28 12:34:07', "(Moon,22.332,(r)) (H10,82.273,(d)) (sextile,4')\n(Moon,22.332,(r)) (H1,142.259,(c)) (trine,4')\n(H10,63.831,(r)) (Moon,3.905,(c)) (sextile,4')", '1', '2', '3', "(H10,63.831,(r)) (Mars,183.782,(d)) (trine,3')", "(Saturn,264.665,(r)) (H8,24.739,(d)) (trine,4')", "(H1,157.735,(r)) (H8,337.603,(c)) (opposition,8')", '7', "(H10,63.831,(r)) (Mean_Node,18.777,(c)) (45-semisquare,3')", "(Mean_Node,47.224,(r)) (H1,182.144,(d)) (135-sesquisquare,5')\n(H5,278.202,(r)) (Jupiter,98.244,(d)) (opposition,3')\n(H5,278.202,(r)) (Sun,98.235,(c)) (opposition,2')", "(Sun,124.923,(r)) (H4,274.923,(d)) (150-quincunx,0')\n(H1,157.735,(r)) (Venus,112.778,(d)) (45-semisquare,3')\n(H4,243.831,(r)) (Sun,153.814,(d)) (square,1')", "(Sun,124.923,(r)) (H4,274.928,(d)) (150-quincunx,0')\n(H4,243.831,(r)) (Sun,153.819,(d)) (square,1')", "(Uranus,11.331,(r)) (H7,311.281,(c)) (sextile,3')\n(Neptune,150.131,(r)) (H4,210.094,(c)) (sextile,2')", '13', '14', "(H1,157.735,(r)) (Sun,157.787,(d)) (conjunction,3')", "(H8,1.591,(r)) (Sun,91.564,(c)) (square,2')", '17', '18', "(Sun,124.923,(r)) (H12,184.974,(d)) (sextile,3')\n(Uranus,11.331,(r)) (H8,56.333,(d)) (45-semisquare,0')", 316]
['1929-07-28 15:00:31', "(H1,186.754,(r)) (Moon,6.654,(c)) (opposition,6')", "(H10,97.831,(r)) (Mercury,142.873,(d)) (45-semisquare,3')", "(Mars,164.736,(r)) (H10,119.737,(d)) (45-semisquare,0')", "(H10,97.831,(r)) (Mean_Node,67.772,(d)) (30-semisextile,4')", "(Pluto,108.374,(r)) (H5,333.377,(d)) (135-sesquisquare,0')", "(H1,186.754,(r)) (Neptune,126.692,(c)) (sextile,4')", "(H8,33.323,(r)) (Uranus,33.180,(d)) (conjunction,9')\n(Mars,164.736,(r)) (H1,164.893,(c)) (conjunction,9')", "(Mars,164.736,(r)) (H1,164.646,(c)) (conjunction,5')\n(H1,186.754,(r)) (Mercury,96.707,(c)) (square,3')", "(Sun,125.020,(r)) (H10,125.023,(d)) (conjunction,0')\n(H3,244.158,(r)) (Uranus,34.161,(d)) (150-quincunx,0')", "(H5,311.257,(r)) (Mars,191.164,(d)) (trine,6')\n(H4,277.831,(r)) (Venus,52.905,(c)) (135-sesquisquare,4')", "(Jupiter,69.545,(r)) (H4,309.621,(d)) (trine,5')\n(H1,186.754,(r)) (Sun,156.696,(d)) (30-semisextile,4')\n(H4,277.831,(r)) (Uranus,37.876,(d)) (trine,3')", "(Saturn,264.660,(r)) (H4,309.626,(d)) (45-semisquare,2')\n(H4,277.831,(r)) (Uranus,37.881,(d)) (trine,3')\n(H7,6.754,(r)) (Sun,156.701,(d)) (150-quincunx,3')\n(H8,33.323,(r)) (H7,33.158,(d)) (conjunction,10')", "(H8,33.323,(r)) (H7,33.379,(d)) (conjunction,3')", "(Uranus,11.330,(r)) (H12,191.242,(d)) (opposition,5')", "(H1,186.754,(r)) (Mercury,96.736,(c)) (square,1')", "(Venus,81.611,(r)) (H1,216.700,(d)) (135-sesquisquare,5')", "(Neptune,150.135,(r)) (H8,0.198,(c)) (150-quincunx,4')", "(Mars,164.736,(r)) (H10,134.727,(d)) (30-semisextile,1')", "(H7,6.754,(r)) (Pluto,66.681,(c)) (sextile,4')\n(H7,6.754,(r)) (Mean_Node,6.888,(c)) (conjunction,8')", "(H1,186.754,(r)) (Sun,186.585,(d)) (conjunction,10')", 451]
['1929-07-28 01:30:47', '0', "(Mars,164.388,(r)) (H5,119.420,(d)) (45-semisquare,2')", '2', "(Mercury,120.908,(r)) (H5,120.868,(d)) (conjunction,2')\n(Moon,16.283,(r)) (H5,76.212,(c)) (sextile,4')\n(H5,97.738,(r)) (Mercury,97.914,(c)) (conjunction,11')", "(Moon,16.283,(r)) (H7,196.107,(d)) (opposition,11')\n(H5,97.738,(r)) (Mercury,97.710,(c)) (conjunction,2')", '5', "(H1,335.333,(r)) (Saturn,290.257,(d)) (45-semisquare,5')\n(H8,202.268,(r)) (Pluto,82.178,(c)) (trine,5')", "(H4,76.688,(r)) (Venus,106.779,(d)) (30-semisextile,5')\n(H4,76.688,(r)) (Mars,211.620,(d)) (135-sesquisquare,4')\n(H1,335.333,(r)) (Sun,95.368,(c)) (trine,2')", '8', "(Mean_Node,47.248,(r)) (H4,47.124,(c)) (conjunction,7')", "(Mars,164.388,(r)) (H4,44.462,(c)) (trine,4')", "(Mars,164.388,(r)) (H12,344.242,(d)) (opposition,9')\n(Mars,164.388,(r)) (H4,44.457,(c)) (trine,4')", "(H4,76.688,(r)) (Pluto,76.649,(c)) (conjunction,2')\n(H5,97.738,(r)) (Uranus,322.805,(c)) (135-sesquisquare,4')", "(Pluto,108.360,(r)) (H10,288.392,(d)) (opposition,2')\n(H10,256.688,(r)) (Neptune,106.654,(c)) (150-quincunx,2')", "(H10,256.688,(r)) (Venus,106.749,(d)) (150-quincunx,4')\n(H1,335.333,(r)) (Sun,95.398,(c)) (trine,4')", '15', "(H8,202.268,(r)) (Moon,67.355,(d)) (135-sesquisquare,5')\n(Saturn,264.687,(r)) (H10,219.642,(c)) (45-semisquare,3')", "(H5,97.738,(r)) (Moon,67.746,(d)) (30-semisextile,1')\n(Mars,164.388,(r)) (H7,104.434,(c)) (sextile,3')", '18', "(Moon,16.283,(r)) (H12,241.358,(c)) (135-sesquisquare,4')", 351]
['1929-07-28 05:58:47', '0', "(Pluto,108.365,(r)) (H5,198.407,(d)) (square,3')\n(Moon,18.720,(r)) (H7,228.776,(c)) (150-quincunx,3')\n(H5,170.947,(r)) (Moon,350.871,(c)) (opposition,5')", "(H5,170.947,(r)) (Moon,50.957,(d)) (trine,1')\n(Mean_Node,47.238,(r)) (H7,227.103,(c)) (opposition,8')", '3', '4', "(Mars,164.503,(r)) (H8,299.540,(d)) (135-sesquisquare,2')\n(H8,276.525,(r)) (Uranus,336.440,(c)) (sextile,5')", '6', '7', '8', "(Venus,81.201,(r)) (H1,36.268,(c)) (45-semisquare,4')\n(Mars,164.503,(r)) (H5,134.470,(c)) (30-semisextile,2')\n(H1,75.140,(r)) (Jupiter,30.172,(c)) (45-semisquare,2')", '10', "(Uranus,11.334,(r)) (H12,71.404,(d)) (sextile,4')\n(Mars,164.503,(r)) (H12,344.375,(c)) (opposition,8')", "(Uranus,11.334,(r)) (H5,131.243,(c)) (trine,5')", '13', '14', '15', "(Saturn,264.678,(r)) (H1,24.600,(c)) (trine,5')", "(H5,170.947,(r)) (Mean_Node,351.106,(c)) (opposition,10')", "(Mars,164.503,(r)) (H5,119.467,(c)) (45-semisquare,2')\n(H8,276.525,(r)) (Pluto,66.536,(c)) (150-quincunx,1')", "(Sun,124.660,(r)) (H10,259.741,(c)) (135-sesquisquare,5')\n(H1,75.140,(r)) (Mean_Node,315.165,(c)) (trine,2')", 227]
['1929-07-28 07:05:43', "(Mean_Node,47.236,(r)) (H10,317.288,(c)) (square,3')", "(Jupiter,69.486,(r)) (H7,249.347,(c)) (opposition,8')", '2', '3', '4', "(Pluto,108.366,(r)) (H12,18.450,(c)) (square,5')", "(Mars,164.532,(r)) (H8,314.487,(d)) (150-quincunx,3')\n(H10,337.828,(r)) (Uranus,337.772,(c)) (conjunction,3')", '7', "(H10,337.828,(r)) (Jupiter,97.861,(d)) (trine,2')", "(Uranus,11.333,(r)) (H4,191.293,(d)) (opposition,2')\n(Venus,81.252,(r)) (H4,126.237,(c)) (45-semisquare,1')", "(Mars,164.532,(r)) (H1,119.514,(d)) (45-semisquare,1')\n(H1,91.423,(r)) (Mercury,91.429,(c)) (conjunction,0')", "(Mars,164.532,(r)) (H7,299.519,(d)) (135-sesquisquare,1')\n(H7,271.423,(r)) (Mercury,91.424,(c)) (opposition,0')", "(Mars,164.532,(r)) (H4,194.479,(d)) (30-semisextile,3')\n(Neptune,150.123,(r)) (H5,150.263,(c)) (conjunction,8')", "(Mars,164.532,(r)) (H9,344.430,(d)) (opposition,6')\n(Neptune,150.123,(r)) (H1,120.185,(d)) (30-semisextile,4')\n(Neptune,150.123,(r)) (H10,15.079,(d)) (135-sesquisquare,3')\n(H1,91.423,(r)) (Mercury,151.389,(d)) (sextile,2')", '14', "(H9,312.148,(r)) (Mean_Node,87.108,(d)) (135-sesquisquare,2')", "(Moon,19.330,(r)) (H10,19.288,(d)) (conjunction,3')", "(Uranus,11.333,(r)) (H5,236.296,(d)) (135-sesquisquare,2')", '18', "(Pluto,108.366,(r)) (H8,228.453,(c)) (trine,5')\n(H1,91.423,(r)) (Saturn,181.388,(c)) (square,2')\n(H8,291.127,(r)) (Sun,66.042,(c)) (135-sesquisquare,5')\n(H8,291.127,(r)) (Mean_Node,321.110,(c)) (30-semisextile,1')", 351]
['1929-07-28 06:48:39', '0', '1', "(Sun,124.693,(r)) (H5,214.734,(d)) (square,2')\n(Jupiter,69.484,(r)) (H10,309.399,(c)) (trine,5')", "(H10,333.291,(r)) (Jupiter,93.251,(d)) (trine,2')\n(H7,267.481,(r)) (Pluto,87.601,(c)) (opposition,7')", "(Pluto,108.365,(r)) (H7,288.191,(d)) (opposition,10')\n(H7,267.481,(r)) (Pluto,87.403,(c)) (opposition,5')", '5', '6', '7', "(Uranus,11.333,(r)) (H1,56.387,(c)) (45-semisquare,3')", "(H5,186.501,(r)) (H4,186.648,(d)) (conjunction,9')\n(H4,153.291,(r)) (Uranus,333.175,(c)) (opposition,7')", "(Jupiter,69.484,(r)) (H4,189.536,(d)) (trine,3')\n(Mars,164.524,(r)) (H4,119.520,(c)) (45-semisquare,0')", "(Mars,164.524,(r)) (H4,119.515,(c)) (45-semisquare,1')", '12', "(Saturn,264.676,(r)) (H12,84.514,(d)) (opposition,10')", "(Moon,19.174,(r)) (H9,334.147,(d)) (45-semisquare,2')", "(H1,87.481,(r)) (Mean_Node,87.364,(d)) (conjunction,7')", "(H1,87.481,(r)) (Mean_Node,87.570,(d)) (conjunction,5')", "(H5,186.501,(r)) (Pluto,141.411,(d)) (45-semisquare,5')", "(H4,153.291,(r)) (Neptune,198.222,(d)) (45-semisquare,4')\n(H5,186.501,(r)) (Pluto,66.462,(c)) (trine,2')\n(H7,267.481,(r)) (Mars,117.397,(c)) (150-quincunx,5')", '19', 307]
['1929-07-28 04:13:19', "(Uranus,11.334,(r)) (H1,11.325,(c)) (conjunction,1')", "(H10,294.374,(r)) (Mercury,144.387,(d)) (150-quincunx,1')", "(Mean_Node,47.242,(r)) (H5,167.172,(d)) (trine,4')\n(Mean_Node,47.242,(r)) (H10,317.216,(d)) (square,2')\n(H10,294.374,(r)) (Moon,54.417,(d)) (trine,3')\n(Jupiter,69.465,(r)) (H5,114.546,(c)) (45-semisquare,5')\n(H10,294.374,(r)) (H5,114.546,(c)) (opposition,10')", "(H10,294.374,(r)) (H5,114.362,(c)) (opposition,1')", "(Mean_Node,47.242,(r)) (H10,272.295,(c)) (135-sesquisquare,3')\n(H7,222.809,(r)) (Jupiter,42.941,(c)) (opposition,8')", '5', '6', '7', '8', "(Sun,124.590,(r)) (H1,79.683,(d)) (45-semisquare,6')", '10', "(Uranus,11.334,(r)) (H12,41.298,(d)) (30-semisextile,2')", "(Neptune,150.119,(r)) (H5,180.138,(d)) (30-semisextile,1')", "(Neptune,150.119,(r)) (H9,240.168,(c)) (square,3')", '14', "(Uranus,11.334,(r)) (H9,236.332,(c)) (135-sesquisquare,0')", "(Mean_Node,47.242,(r)) (H12,47.197,(d)) (conjunction,3')\n(H8,251.423,(r)) (Moon,71.414,(d)) (opposition,1')", "(H7,222.809,(r)) (Sun,87.826,(c)) (135-sesquisquare,1')", '18', "(Neptune,150.119,(r)) (H10,0.180,(d)) (150-quincunx,4')\n(Saturn,264.681,(r)) (H10,234.759,(c)) (30-semisextile,5')", 265]
['1929-07-28 11:32:48', '0', "(H7,325.685,(r)) (Mars,145.711,(c)) (opposition,2')", "(Uranus,11.332,(r)) (H10,71.380,(d)) (sextile,3')", "(H10,48.908,(r)) (Uranus,348.962,(c)) (sextile,3')", "(Jupiter,69.519,(r)) (H10,24.479,(c)) (45-semisquare,2')", "(Uranus,11.332,(r)) (H8,11.438,(d)) (conjunction,6')\n(Sun,124.882,(r)) (H1,124.829,(c)) (conjunction,3')", '6', '7', '8', "(Sun,124.882,(r)) (H1,169.966,(d)) (45-semisquare,5')\n(Pluto,108.370,(r)) (H4,258.347,(d)) (150-quincunx,1')", "(Jupiter,69.519,(r)) (H5,294.508,(d)) (135-sesquisquare,1')\n(H4,228.908,(r)) (Venus,48.772,(c)) (opposition,8')", "(H8,348.201,(r)) (Neptune,123.263,(c)) (135-sesquisquare,4')", "(H7,325.685,(r)) (Saturn,295.674,(d)) (30-semisextile,1')\n(H7,325.685,(r)) (H12,145.656,(d)) (opposition,2')", '13', '14', "(Venus,81.454,(r)) (H9,51.525,(d)) (30-semisextile,4')", '16', '17', "(Sun,124.882,(r)) (H5,304.804,(d)) (opposition,5')\n(Saturn,264.667,(r)) (H8,309.725,(c)) (45-semisquare,3')\n(H5,264.121,(r)) (Saturn,219.122,(c)) (45-semisquare,0')\n(H5,264.121,(r)) (Neptune,114.047,(c)) (150-quincunx,4')", '19', 226]
['1929-07-28 02:00:47', "(Moon,16.556,(r)) (H1,316.590,(c)) (sextile,2')", '1', "(H5,104.880,(r)) (Moon,344.962,(c)) (trine,5')", "(Moon,16.556,(r)) (H10,241.604,(c)) (135-sesquisquare,3')\n(Uranus,11.335,(r)) (H7,131.292,(c)) (trine,3')\n(H7,167.950,(r)) (Mean_Node,17.962,(c)) (150-quincunx,1')", '4', "(Sun,124.502,(r)) (H8,244.551,(d)) (trine,3')\n(Pluto,108.360,(r)) (H10,288.225,(d)) (opposition,8')\n(Saturn,264.686,(r)) (H8,174.731,(c)) (square,3')", "(Sun,124.502,(r)) (H1,34.494,(d)) (square,1')\n(Moon,16.556,(r)) (H12,346.513,(d)) (30-semisextile,3')\n(H8,212.516,(r)) (Mars,212.587,(d)) (conjunction,4')", '7', "(Sun,124.502,(r)) (H1,304.344,(c)) (opposition,9')", "(Jupiter,69.448,(r)) (H1,39.401,(d)) (30-semisextile,3')", '10', "(Saturn,264.686,(r)) (H4,114.678,(d)) (150-quincunx,0')", "(H8,212.516,(r)) (Sun,167.544,(d)) (45-semisquare,2')\n(Mars,164.401,(r)) (H8,164.451,(c)) (conjunction,3')", "(Mars,164.401,(r)) (H1,44.458,(d)) (trine,3')", '14', '15', "(Moon,16.556,(r)) (H8,256.539,(d)) (trine,1')\n(Mean_Node,47.247,(r)) (H10,227.226,(c)) (opposition,1')", "(Jupiter,69.448,(r)) (H5,69.415,(c)) (conjunction,2')", "(H5,104.880,(r)) (Mars,104.834,(c)) (conjunction,3')", "(Sun,124.502,(r)) (H1,79.460,(d)) (45-semisquare,3')\n(Saturn,264.686,(r)) (H10,324.646,(d)) (sextile,2')", 352]
['1929-07-28 03:34:31', "(Uranus,11.334,(r)) (H1,56.322,(d)) (45-semisquare,1')", "(H10,285.255,(r)) (Venus,60.325,(c)) (135-sesquisquare,4')", "(H10,285.255,(r)) (Sun,150.237,(d)) (135-sesquisquare,1')", "(Mercury,121.089,(r)) (H7,241.016,(d)) (trine,4')", "(Moon,17.407,(r)) (H7,167.464,(c)) (150-quincunx,3')\n(H5,128.717,(r)) (Mercury,98.672,(c)) (30-semisextile,3')", '5', "(H8,241.078,(r)) (Moon,61.097,(d)) (opposition,1')\n(H10,285.255,(r)) (Pluto,135.231,(d)) (150-quincunx,1')\n(H1,28.048,(r)) (Saturn,238.102,(c)) (150-quincunx,3')\n(H1,28.048,(r)) (Neptune,117.983,(c)) (square,4')", "(Sun,124.565,(r)) (H4,79.545,(c)) (45-semisquare,1')", '8', "(Mars,164.441,(r)) (H5,164.430,(d)) (conjunction,1')\n(Jupiter,69.460,(r)) (H1,69.456,(d)) (conjunction,0')", "(Mars,164.441,(r)) (H4,74.348,(c)) (square,6')", '11', "(Pluto,108.362,(r)) (H8,198.326,(c)) (square,2')", '13', "(Sun,124.565,(r)) (H10,259.575,(c)) (135-sesquisquare,1')\n(H9,264.220,(r)) (Venus,54.295,(c)) (150-quincunx,4')", '15', "(Moon,17.407,(r)) (H1,77.346,(d)) (sextile,4')\n(H1,28.048,(r)) (Moon,73.097,(d)) (45-semisquare,3')", "(Jupiter,69.460,(r)) (H10,249.556,(c)) (opposition,6')", "(Mean_Node,47.244,(r)) (H8,182.297,(c)) (135-sesquisquare,3')", "(Sun,124.565,(r)) (H10,349.596,(d)) (135-sesquisquare,2')", 264]
['1929-07-28 04:03:11', '0', "(H5,136.578,(r)) (Jupiter,91.501,(d)) (45-semisquare,5')", "(H10,291.975,(r)) (H5,112.011,(c)) (opposition,2')", "(Mars,164.453,(r)) (H5,164.274,(d)) (conjunction,11')\n(Jupiter,69.464,(r)) (H7,249.315,(d)) (opposition,9')\n(H7,219.112,(r)) (Mercury,99.084,(c)) (trine,2')\n(H10,291.975,(r)) (H5,111.829,(c)) (opposition,9')", "(Mars,164.453,(r)) (H5,164.536,(d)) (conjunction,5')\n(Jupiter,69.464,(r)) (H7,249.551,(d)) (opposition,5')", "(H1,39.112,(r)) (Moon,339.108,(c)) (sextile,0')\n(H8,248.793,(r)) (Sun,98.736,(c)) (150-quincunx,3')", '6', "(Sun,124.584,(r)) (H5,169.647,(d)) (45-semisquare,4')\n(H4,111.975,(r)) (Uranus,51.934,(d)) (sextile,2')", "(Venus,81.114,(r)) (H1,351.108,(c)) (square,0')", "(Moon,17.668,(r)) (H1,347.612,(c)) (30-semisextile,3')", "(Venus,81.114,(r)) (H4,80.998,(c)) (conjunction,7')", '11', '12', "(H1,39.112,(r)) (H12,39.132,(d)) (conjunction,1')", "(H9,270.856,(r)) (Mercury,150.924,(d)) (trine,4')\n(H10,291.975,(r)) (Uranus,51.893,(d)) (trine,5')", '15', "(Neptune,150.119,(r)) (H10,329.949,(d)) (opposition,10')", "(Sun,124.584,(r)) (H7,154.578,(c)) (30-semisextile,0')", "(H5,136.578,(r)) (Mars,226.591,(d)) (square,1')\n(H7,219.112,(r)) (Sun,174.188,(d)) (45-semisquare,5')\n(Saturn,264.681,(r)) (H7,144.653,(c)) (trine,2')\n(H4,111.975,(r)) (Sun,81.925,(c)) (30-semisextile,3')", '19', 379]
['1929-07-28 13:17:20', "(Mercury,121.944,(r)) (H1,181.915,(d)) (sextile,2')\n(Mean_Node,47.222,(r)) (H10,92.217,(d)) (45-semisquare,0')", '1', '2', "(Sun,124.951,(r)) (H7,4.930,(d)) (trine,1')\n(Venus,81.533,(r)) (H10,51.514,(c)) (30-semisextile,1')", '4', "(H1,166.270,(r)) (Moon,46.228,(d)) (trine,3')\n(Pluto,108.372,(r)) (H10,48.432,(c)) (sextile,4')", "(Saturn,264.663,(r)) (H1,144.583,(c)) (trine,5')", "(Mean_Node,47.222,(r)) (H4,227.194,(c)) (opposition,2')", "(H1,166.270,(r)) (Uranus,346.105,(c)) (opposition,10')", "(H1,166.270,(r)) (Pluto,136.347,(d)) (30-semisextile,5')", "(Pluto,108.372,(r)) (H5,318.299,(d)) (150-quincunx,4')\n(Mean_Node,47.222,(r)) (H5,257.205,(c)) (150-quincunx,1')\n(H5,287.936,(r)) (Mars,137.955,(c)) (150-quincunx,1')", "(Pluto,108.372,(r)) (H5,318.304,(d)) (150-quincunx,4')\n(H8,11.021,(r)) (Mars,191.143,(d)) (opposition,7')\n(Mean_Node,47.222,(r)) (H5,257.200,(c)) (150-quincunx,1')\n(H5,287.936,(r)) (Mars,137.951,(c)) (150-quincunx,1')", "(Neptune,150.132,(r)) (H4,285.186,(d)) (135-sesquisquare,3')\n(Uranus,11.331,(r)) (H4,221.260,(c)) (150-quincunx,4')", "(H9,40.636,(r)) (Uranus,40.803,(d)) (conjunction,10')\n(H9,40.636,(r)) (H10,40.695,(c)) (conjunction,4')", "(Mean_Node,47.222,(r)) (H10,47.227,(c)) (conjunction,0')", "(H10,74.011,(r)) (Uranus,43.934,(d)) (30-semisextile,5')\n(H9,40.636,(r)) (Mean_Node,10.587,(c)) (30-semisextile,3')", "(Moon,22.728,(r)) (H8,337.729,(c)) (45-semisquare,0')", "(H10,74.011,(r)) (Mars,133.928,(c)) (sextile,5')", "(Mars,164.691,(r)) (H4,209.760,(c)) (45-semisquare,4')\n(H8,11.021,(r)) (Saturn,220.970,(c)) (150-quincunx,3')", '19', 354]
['1929-07-28 03:38:39', '0', "(H5,129.832,(r)) (Pluto,129.673,(d)) (conjunction,10')\n(Mean_Node,47.243,(r)) (H5,107.174,(c)) (sextile,4')", '2', "(Sun,124.567,(r)) (H7,169.612,(c)) (45-semisquare,3')", "(Moon,17.445,(r)) (H7,242.510,(d)) (135-sesquisquare,4')\n(H7,209.696,(r)) (Mean_Node,74.625,(d)) (135-sesquisquare,4')", "(Mars,164.443,(r)) (H1,344.278,(c)) (opposition,10')\n(H1,29.696,(r)) (H8,209.633,(c)) (opposition,4')", '6', "(H4,106.219,(r)) (Moon,61.293,(d)) (45-semisquare,4')", "(Sun,124.567,(r)) (H10,259.649,(c)) (135-sesquisquare,5')", "(H4,106.219,(r)) (Moon,331.131,(c)) (135-sesquisquare,5')", "(H1,29.696,(r)) (Mercury,89.677,(c)) (sextile,1')", "(H7,209.696,(r)) (Mercury,89.672,(c)) (trine,1')", '12', "(Mercury,121.096,(r)) (H12,31.070,(d)) (square,2')\n(Mars,164.443,(r)) (H1,74.355,(d)) (square,5')\n(Mars,164.443,(r)) (H10,254.526,(c)) (square,5')", "(H10,286.219,(r)) (Moon,61.255,(d)) (135-sesquisquare,2')", '15', "(Pluto,108.362,(r)) (H1,78.402,(d)) (30-semisextile,2')\n(H1,29.696,(r)) (Saturn,299.710,(d)) (square,1')", '17', "(Neptune,150.119,(r)) (H8,285.166,(d)) (135-sesquisquare,3')\n(Sun,124.567,(r)) (H4,64.582,(c)) (sextile,1')", '19', 264]
