['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 11:18:56', "(Jupiter,35.165,(r)) (H3,245.040,(p)) (150-quincunx,7.51')\n(Jupiter,35.113,(p)) (H3,245.040,(p)) (150-quincunx,4.39')", '1', '2', "(Mercury,172.084,(c)) (H9,52.031,(c)) (trine,3.18')", "(Mars,208.497,(r)) (H10,73.679,(c)) (135-sesquisquare,10.92')", '5', "(Saturn,116.832,(r)) (H10,71.732,(c)) (45-semisquare,5.97')\n(Moon,296.894,(c)) (H10,71.732,(c)) (135-sesquisquare,9.71')", "(Mean_Node,296.541,(r)) (H5,326.605,(p)) (30-semisextile,3.82')", "(Mean_Node,296.541,(r)) (H4,296.552,(p)) (conjunction,0.65')", "(Moon,329.648,(p)) (H4,299.864,(p)) (30-semisextile,12.94')\n(Venus,149.964,(p)) (H4,299.864,(p)) (150-quincunx,6.00')\n(Jupiter,35.165,(r)) (H1,155.051,(c)) (trine,6.81')", "(Venus,151.005,(p)) (H9,90.884,(p)) (sextile,7.27')\n(Jupiter,32.354,(p)) (H1,212.177,(p)) (opposition,10.66')", "(Pluto,94.266,(r)) (H5,274.389,(c)) (opposition,7.33')\n(Jupiter,34.679,(c)) (H4,244.805,(c)) (150-quincunx,7.54')", "(Jupiter,35.165,(r)) (H1,215.042,(p)) (opposition,7.36')\n(Venus,154.651,(p)) (H5,334.822,(p)) (opposition,10.27')", "(Venus,156.611,(p)) (H5,336.478,(p)) (opposition,7.98')", "(Moon,164.179,(p)) (H4,313.744,(p)) (150-quincunx,26.11')", "(Mean_Node,296.541,(r)) (H5,251.632,(c)) (45-semisquare,5.44')", '16', 20]
['1916-09-06 23:47:04', '0', "(Jupiter,35.144,(r)) (H9,245.117,(c)) (150-quincunx,1.61')", "(Moon,136.335,(c)) (H1,1.758,(c)) (135-sesquisquare,25.40')\n(Moon,136.335,(c)) (H4,91.330,(c)) (45-semisquare,0.31')", "(Venus,118.190,(r)) (H1,358.357,(c)) (trine,10.05')", '4', "(Moon,249.951,(p)) (H1,39.927,(p)) (150-quincunx,1.43')", "(Neptune,123.892,(r)) (H10,258.762,(c)) (135-sesquisquare,7.80')", '7', '8', "(H5,127.365,(r)) (H4,127.189,(p)) (conjunction,10.52')\n(Moon,337.042,(p)) (H4,127.189,(p)) (150-quincunx,8.85')\n(Moon,337.042,(p)) (H5,157.183,(p)) (opposition,8.44')\n(Moon,219.882,(c)) (H5,99.441,(c)) (trine,26.42')", '10', "(Moon,277.762,(r)) (H5,97.818,(c)) (opposition,3.35')\n(Sun,131.981,(c)) (H4,71.937,(c)) (sextile,2.66')", '12', "(Pluto,94.272,(r)) (H5,94.134,(c)) (conjunction,8.30')\n(Sun,128.033,(c)) (H4,68.193,(c)) (sextile,9.61')", '14', "(Moon,277.762,(r)) (H8,277.885,(p)) (conjunction,7.34')\n(Pluto,93.210,(c)) (H4,48.351,(c)) (45-semisquare,8.44')", "(Saturn,120.587,(p)) (H1,75.652,(p)) (45-semisquare,3.87')", 17]
['1916-09-06 14:51:52', '0', "(Moon,64.011,(p)) (H1,243.696,(p)) (opposition,18.91')", "(Moon,64.011,(p)) (H1,243.696,(p)) (opposition,18.91')", '3', "(Saturn,118.925,(p)) (H1,253.871,(p)) (135-sesquisquare,3.26')", "(Mercury,195.894,(p)) (H3,316.063,(p)) (trine,10.10')\n(Uranus,316.016,(p)) (H3,316.063,(p)) (conjunction,2.78')", '6', "(Mars,226.783,(p)) (H7,76.718,(p)) (150-quincunx,3.90')\n(Mercury,151.173,(c)) (H5,331.237,(c)) (opposition,3.82')", '8', "(Mean_Node,294.869,(p)) (H4,355.012,(p)) (sextile,8.59')", '10', "(H5,356.938,(r)) (H4,356.832,(p)) (conjunction,6.34')", "(Moon,30.633,(p)) (H5,30.477,(p)) (conjunction,9.35')", '13', '14', "(Moon,321.678,(p)) (H5,51.514,(p)) (square,9.85')\n(Venus,180.632,(p)) (H8,135.491,(p)) (45-semisquare,8.45')\n(Uranus,316.706,(r)) (H4,271.539,(c)) (45-semisquare,10.05')\n(Uranus,316.706,(r)) (H7,1.660,(c)) (45-semisquare,2.79')\n(Neptune,121.836,(c)) (H8,31.927,(c)) (square,5.45')", "(Mean_Node,296.533,(r)) (H4,26.531,(p)) (square,0.14')\n(Moon,18.098,(p)) (H1,287.630,(p)) (square,28.08')\n(Venus,117.847,(r)) (H8,27.792,(c)) (square,3.30')", 18]
['1916-09-07 01:00:47', "(Mean_Node,296.511,(r)) (H4,116.607,(c)) (opposition,5.81')\n(Mean_Node,296.576,(c)) (H4,116.607,(c)) (opposition,1.90')", '1', '2', '3', '4', "(Moon,309.743,(c)) (H3,69.975,(c)) (trine,13.93')", '6', '7', "(Jupiter,35.141,(r)) (H1,5.203,(c)) (30-semisextile,3.71')\n(Moon,274.316,(c)) (H4,93.938,(c)) (opposition,22.66')\n(Mercury,150.459,(c)) (H5,120.458,(c)) (30-semisextile,0.06')\n(Jupiter,35.040,(c)) (H1,5.203,(c)) (30-semisextile,9.81')", "(Jupiter,35.141,(r)) (H1,65.210,(p)) (30-semisextile,4.09')", '10', "(Mars,208.875,(r)) (H4,89.006,(c)) (trine,7.86')", '12', "(Jupiter,31.642,(p)) (H4,151.536,(p)) (trine,6.37')", '14', '15', '16', 10]
['1916-09-06 10:55:59', "(Venus,117.697,(r)) (H3,237.538,(c)) (trine,9.52')", "(Venus,108.371,(c)) (H1,168.289,(c)) (sextile,4.94')", "(Venus,108.371,(c)) (H8,18.444,(c)) (square,4.36')", "(Mercury,190.103,(r)) (H9,70.242,(p)) (trine,8.30')", "(Neptune,123.876,(r)) (H12,168.717,(p)) (45-semisquare,9.56')\n(Mercury,156.979,(c)) (H1,156.937,(c)) (conjunction,2.50')", "(Jupiter,35.165,(r)) (H1,155.170,(c)) (trine,0.28')\n(Jupiter,35.122,(c)) (H1,155.170,(c)) (trine,2.91')", '6', "(Jupiter,35.165,(r)) (H10,65.196,(c)) (30-semisextile,1.85')\n(Jupiter,35.051,(c)) (H10,65.196,(c)) (30-semisextile,8.71')", '8', "(Mean_Node,294.878,(p)) (H5,325.056,(p)) (30-semisextile,10.69')", "(Moon,270.123,(r)) (H10,60.130,(c)) (150-quincunx,0.45')", '11', "(Moon,28.424,(p)) (H5,328.955,(p)) (sextile,31.85')", '13', '14', "(Moon,319.387,(p)) (H4,318.982,(p)) (conjunction,24.28')\n(Moon,319.387,(p)) (H7,49.596,(p)) (square,12.55')", '16', 15]
['1916-09-07 01:24:07', '0', '1', '2', "(Moon,105.993,(p)) (H10,315.582,(p)) (150-quincunx,24.67')", "(Mean_Node,296.510,(r)) (H12,341.646,(c)) (45-semisquare,8.17')", '5', '6', '7', "(Venus,118.252,(r)) (H4,148.294,(p)) (30-semisextile,2.55')", "(Venus,95.830,(c)) (H4,95.984,(c)) (conjunction,9.24')", "(Neptune,123.894,(r)) (H9,304.023,(p)) (opposition,7.74')\n(Jupiter,35.141,(r)) (H10,275.156,(c)) (trine,0.92')", '11', "(Moon,36.513,(p)) (H4,156.012,(p)) (trine,30.03')", "(Mercury,190.754,(r)) (H5,190.590,(p)) (conjunction,9.84')", '14', '15', "(Neptune,123.894,(r)) (H8,303.954,(p)) (opposition,3.57')", 9]
['1916-09-06 12:34:31', '0', '1', '2', "(Jupiter,34.301,(p)) (H1,214.298,(p)) (opposition,0.19')", '4', '5', '6', "(Mercury,194.317,(p)) (H10,134.314,(p)) (sextile,0.15')\n(Uranus,315.989,(p)) (H5,346.103,(p)) (30-semisextile,6.85')\n(Venus,117.760,(r)) (H5,297.576,(c)) (opposition,11.00')\n(Mean_Node,297.957,(c)) (H7,357.989,(c)) (sextile,1.88')\n(Mean_Node,297.957,(c)) (H10,88.135,(c)) (150-quincunx,10.67')", "(Uranus,316.710,(r)) (H5,346.884,(p)) (30-semisextile,10.46')\n(Moon,266.682,(c)) (H5,296.845,(c)) (30-semisextile,9.76')", '9', '10', '11', "(Mean_Node,294.651,(p)) (H5,354.579,(p)) (sextile,4.31')", "(Mars,234.133,(p)) (H1,234.258,(p)) (conjunction,7.54')\n(Uranus,318.145,(c)) (H5,288.122,(c)) (30-semisextile,1.37')", '14', "(Moon,223.952,(c)) (H5,269.245,(c)) (45-semisquare,17.59')", '16', 12]
['1916-09-07 03:52:47', "(Moon,280.211,(r)) (H4,160.234,(c)) (trine,1.38')\n(Mercury,190.865,(r)) (H3,130.713,(c)) (sextile,9.11')", "(Venus,118.347,(r)) (H1,88.527,(p)) (30-semisextile,10.77')\n(Moon,280.211,(r)) (H1,70.104,(c)) (150-quincunx,6.43')", '2', "(Mercury,200.543,(p)) (POF,20.559,(p)) (opposition,0.96')", "(Pluto,94.274,(r)) (H10,4.169,(p)) (square,6.28')\n(Pluto,93.945,(c)) (H10,319.046,(c)) (135-sesquisquare,6.01')", "(Moon,280.211,(r)) (H1,100.376,(p)) (opposition,9.95')\n(Sun,139.808,(c)) (H3,109.830,(c)) (30-semisextile,1.32')", '6', "(Uranus,316.688,(r)) (H5,166.721,(c)) (150-quincunx,1.98')", "(Sun,191.200,(p)) (H5,221.380,(p)) (30-semisextile,10.76')", "(Sun,194.950,(p)) (H5,224.972,(p)) (30-semisextile,1.32')\n(Moon,222.188,(c)) (H5,161.820,(c)) (sextile,22.09')", '10', "(Sun,196.752,(p)) (H5,226.689,(p)) (30-semisextile,3.77')", "(Sun,199.109,(p)) (H5,228.927,(p)) (30-semisextile,10.90')", '13', "(Venus,118.347,(r)) (H1,118.303,(p)) (conjunction,2.64')", "(Moon,232.975,(c)) (H8,232.905,(c)) (conjunction,4.18')", "(Moon,25.381,(p)) (H8,340.122,(p)) (45-semisquare,15.55')", 18]
['1916-09-06 13:24:31', '0', '1', "(Venus,117.792,(r)) (H8,72.696,(p)) (45-semisquare,5.74')", "(Mercury,172.213,(c)) (H1,202.212,(c)) (30-semisextile,0.06')", "(Mean_Node,296.536,(r)) (H12,206.473,(p)) (square,3.81')\n(Sun,163.597,(r)) (H12,163.507,(c)) (conjunction,5.41')\n(Mars,208.555,(r)) (H12,163.507,(c)) (45-semisquare,2.86')\n(Mars,193.498,(c)) (H1,193.614,(c)) (conjunction,6.94')", '5', "(Sun,163.597,(r)) (H12,208.463,(p)) (45-semisquare,8.06')\n(Mars,208.555,(r)) (H12,208.463,(p)) (conjunction,5.51')\n(Mean_Node,295.184,(p)) (POF,295.159,(p)) (conjunction,1.48')\n(Mean_Node,296.536,(r)) (H3,251.424,(c)) (45-semisquare,6.76')\n(Mean_Node,296.536,(r)) (H12,161.402,(c)) (135-sesquisquare,8.08')", "(Mercury,190.216,(r)) (H7,10.381,(c)) (opposition,9.90')\n(Moon,279.297,(c)) (H5,309.504,(c)) (30-semisextile,12.41')\n(Moon,279.297,(c)) (H10,99.653,(c)) (opposition,21.37')", "(Venus,117.792,(r)) (H4,327.883,(p)) (150-quincunx,5.46')", "(Moon,271.589,(r)) (H4,331.507,(p)) (sextile,4.92')\n(Venus,95.630,(c)) (H4,275.596,(c)) (opposition,2.05')", "(Moon,271.589,(r)) (H1,241.497,(p)) (30-semisextile,5.52')\n(Jupiter,32.344,(p)) (H10,152.412,(p)) (trine,4.08')\n(Jupiter,35.161,(r)) (H1,185.138,(c)) (150-quincunx,1.40')\n(Venus,95.274,(c)) (H9,65.382,(c)) (30-semisextile,6.52')\n(Jupiter,34.743,(c)) (H10,94.767,(c)) (sextile,1.40')", "(Jupiter,32.233,(p)) (H1,242.235,(p)) (150-quincunx,0.09')\n(Pluto,93.748,(c)) (H5,303.599,(c)) (150-quincunx,8.89')", "(Moon,271.589,(r)) (H5,301.413,(c)) (30-semisextile,10.57')", '13', "(Uranus,316.708,(r)) (H4,346.634,(p)) (30-semisextile,4.47')\n(Mercury,111.221,(c)) (H5,291.259,(c)) (opposition,2.25')", "(Mean_Node,293.467,(p)) (H8,113.296,(p)) (opposition,10.27')", '16', 28]
['1916-09-06 21:43:04', "(Sun,165.129,(p)) (H3,45.064,(p)) (trine,3.85')\n(Mercury,190.590,(r)) (H4,70.662,(c)) (trine,4.33')\n(Sun,162.739,(c)) (H3,42.771,(c)) (trine,1.95')", "(Sun,153.464,(c)) (H9,213.609,(c)) (sextile,8.74')", "(Moon,67.536,(p)) (H8,203.020,(p)) (135-sesquisquare,29.06')\n(Moon,135.301,(c)) (H8,180.425,(c)) (45-semisquare,7.45')", "(Mean_Node,296.518,(r)) (H9,236.510,(p)) (sextile,0.45')\n(Sun,150.514,(c)) (H9,210.601,(c)) (sextile,5.25')", "(Uranus,316.049,(p)) (H10,271.045,(p)) (45-semisquare,0.24')\n(Mars,193.717,(c)) (H12,283.838,(c)) (square,7.29')", "(Moon,276.530,(r)) (H3,66.500,(p)) (150-quincunx,1.78')", "(Pluto,94.271,(r)) (H10,229.147,(c)) (135-sesquisquare,7.45')\n(Sun,139.290,(c)) (H10,229.147,(c)) (square,8.61')\n(Saturn,113.992,(c)) (POF,114.085,(c)) (conjunction,5.54')", "(Jupiter,35.147,(r)) (H7,185.205,(p)) (150-quincunx,3.48')\n(Moon,270.276,(p)) (H5,120.459,(p)) (150-quincunx,11.01')\n(Moon,284.461,(c)) (H5,74.922,(c)) (150-quincunx,27.68')", '8', '9', '10', '11', '12', "(Uranus,316.697,(r)) (H1,16.865,(p)) (sextile,10.09')", "(Moon,169.591,(p)) (H5,139.060,(p)) (30-semisextile,31.88')", '15', "(Pluto,94.271,(r)) (H1,274.412,(c)) (opposition,8.47')", 20]
['1916-09-07 04:28:23', "(Moon,298.389,(p)) (H7,268.824,(p)) (30-semisextile,26.12')", "(Moon,280.566,(r)) (H10,340.474,(c)) (sextile,5.49')\n(Mercury,190.891,(r)) (H9,310.930,(c)) (trine,2.38')\n(Moon,138.686,(c)) (H1,78.659,(c)) (sextile,1.63')", "(Neptune,123.557,(c)) (H1,78.659,(c)) (45-semisquare,6.09')", '3', '4', '5', "(Mars,208.970,(r)) (H3,163.988,(p)) (45-semisquare,1.04')\n(Saturn,119.126,(p)) (H3,163.988,(p)) (45-semisquare,8.28')\n(Neptune,124.535,(p)) (H12,79.482,(p)) (45-semisquare,3.22')\n(Mean_Node,297.855,(c)) (H3,117.902,(c)) (opposition,2.80')", "(Mars,227.177,(p)) (H10,17.255,(p)) (150-quincunx,4.71')", '8', '9', "(Moon,353.164,(p)) (H10,22.686,(p)) (30-semisextile,28.69')\n(Mercury,141.907,(c)) (H9,291.836,(c)) (150-quincunx,4.25')", '11', '12', '13', "(Jupiter,35.135,(r)) (H5,155.265,(c)) (trine,7.75')", "(Uranus,316.687,(r)) (H7,316.644,(p)) (conjunction,2.57')\n(Moon,233.328,(c)) (H5,142.993,(c)) (square,20.12')", "(Saturn,120.589,(p)) (POF,300.687,(p)) (opposition,5.91')\n(Moon,280.566,(r)) (POF,100.599,(c)) (opposition,2.01')\n(Mean_Node,296.503,(r)) (H1,26.614,(c)) (square,6.65')", 18]
['1916-09-07 03:13:04', '0', '1', "(Neptune,124.199,(p)) (H1,79.257,(p)) (45-semisquare,3.48')", "(Sun,164.156,(r)) (H9,314.215,(p)) (150-quincunx,3.54')", "(Mars,224.725,(p)) (H1,89.715,(p)) (135-sesquisquare,0.60')", "(Moon,311.128,(c)) (H3,100.657,(c)) (150-quincunx,28.23')", "(Moon,279.814,(r)) (H3,144.633,(p)) (135-sesquisquare,10.87')\n(Mercury,190.835,(r)) (H12,10.996,(c)) (opposition,9.65')\n(Moon,306.886,(c)) (H10,307.027,(c)) (conjunction,8.45')", '7', '8', "(Pluto,94.418,(p)) (H5,214.539,(p)) (trine,7.31')\n(Moon,279.814,(r)) (H1,39.768,(c)) (trine,2.79')\n(H4,150.850,(r)) (H5,150.899,(c)) (conjunction,2.95')", "(H10,330.850,(r)) (H9,330.928,(p)) (conjunction,4.68')\n(Jupiter,32.272,(p)) (H10,2.285,(p)) (30-semisextile,0.75')", "(H5,183.274,(r)) (H4,183.169,(p)) (conjunction,6.28')\n(Mars,208.936,(r)) (H5,149.010,(c)) (sextile,4.44')\n(Mars,187.677,(c)) (H1,37.818,(c)) (150-quincunx,8.47')", "(Moon,279.814,(r)) (H1,99.948,(p)) (opposition,8.01')\n(Venus,118.322,(r)) (POF,298.385,(p)) (opposition,3.82')\n(Venus,155.394,(p)) (H4,185.560,(p)) (30-semisextile,9.96')\n(Jupiter,35.138,(r)) (H1,35.234,(c)) (conjunction,5.81')\n(Mean_Node,296.506,(r)) (H5,146.543,(c)) (150-quincunx,2.23')", '13', "(Uranus,316.689,(r)) (H4,196.745,(p)) (trine,3.37')\n(Mean_Node,298.976,(c)) (POF,298.795,(c)) (conjunction,10.83')", "(Venus,118.322,(r)) (H4,208.420,(p)) (square,5.87')", "(Pluto,93.116,(c)) (H4,93.089,(c)) (conjunction,1.62')", 24]
['1916-09-07 03:20:56', "(Mercury,190.841,(r)) (H7,250.795,(c)) (sextile,2.74')", '1', "(Venus,118.327,(r)) (H4,163.271,(p)) (45-semisquare,3.37')\n(Mars,216.173,(p)) (H1,81.111,(p)) (135-sesquisquare,3.71')", "(Uranus,316.267,(p)) (H9,316.147,(p)) (conjunction,7.21')\n(Uranus,316.267,(p)) (H10,346.226,(p)) (30-semisextile,2.44')", "(Uranus,316.689,(r)) (H1,91.522,(p)) (135-sesquisquare,10.00')", "(Mean_Node,296.506,(r)) (H3,146.360,(p)) (150-quincunx,8.76')\n(Jupiter,33.118,(p)) (H1,93.121,(p)) (sextile,0.18')", '6', "(Mars,208.939,(r)) (H10,358.901,(p)) (150-quincunx,2.27')\n(Venus,98.030,(c)) (H5,157.855,(c)) (sextile,10.53')", "(Jupiter,35.137,(r)) (H1,95.081,(p)) (sextile,3.37')\n(Jupiter,32.846,(p)) (H5,212.942,(p)) (opposition,5.75')", "(H4,152.924,(r)) (H5,153.039,(c)) (conjunction,6.90')\n(Moon,221.888,(c)) (H1,41.946,(c)) (opposition,3.43')", "(H10,332.924,(r)) (H9,332.941,(p)) (conjunction,1.03')\n(Mercury,190.841,(r)) (H1,40.953,(c)) (150-quincunx,6.75')", "(Jupiter,35.137,(r)) (H4,185.317,(p)) (150-quincunx,10.80')\n(H5,185.497,(r)) (H4,185.317,(p)) (conjunction,10.77')", "(Mercury,190.841,(r)) (H5,220.699,(p)) (30-semisextile,8.52')\n(Moon,37.592,(p)) (H4,187.705,(p)) (150-quincunx,6.79')", "(Moon,146.628,(c)) (H5,146.844,(c)) (conjunction,12.93')", '14', '15', "(Neptune,124.892,(p)) (H1,124.736,(p)) (conjunction,9.32')\n(Neptune,124.892,(p)) (H4,214.713,(p)) (square,10.70')", 23]
['1916-09-06 05:33:44', "(Mercury,188.476,(c)) (POF,188.422,(c)) (conjunction,3.22')", "(Uranus,316.377,(p)) (H9,346.221,(p)) (30-semisextile,9.33')\n(Mercury,176.161,(c)) (H9,326.125,(c)) (150-quincunx,2.17')", "(Moon,266.949,(r)) (H4,177.118,(c)) (square,10.09')", '3', "(Uranus,316.720,(r)) (H12,91.853,(p)) (135-sesquisquare,7.98')", "(Moon,239.519,(p)) (H3,179.885,(p)) (sextile,21.99')", "(Pluto,93.889,(c)) (H12,48.933,(c)) (45-semisquare,2.61')", "(Mars,191.112,(c)) (H10,340.996,(c)) (150-quincunx,7.00')", "(Sun,163.280,(r)) (H5,193.143,(c)) (30-semisextile,8.22')", '9', "(Mercury,188.448,(p)) (H1,128.345,(p)) (sextile,6.17')\n(Jupiter,35.174,(r)) (H10,335.330,(c)) (sextile,9.36')\n(Venus,95.155,(c)) (H10,335.330,(c)) (trine,10.50')", "(Mars,187.120,(c)) (H5,187.100,(c)) (conjunction,1.26')", "(Jupiter,34.491,(c)) (H5,184.503,(c)) (150-quincunx,0.67')", "(Sun,163.280,(r)) (H4,223.429,(p)) (sextile,8.94')", '14', "(Pluto,93.192,(c)) (H7,228.355,(c)) (135-sesquisquare,9.78')", "(Venus,117.492,(r)) (H8,252.655,(c)) (135-sesquisquare,9.83')\n(Mars,170.098,(c)) (H4,125.171,(c)) (45-semisquare,4.38')", 18]
['1916-09-06 16:37:27', "(Moon,291.223,(p)) (H3,321.137,(p)) (30-semisextile,5.17')", "(Moon,132.755,(c)) (H10,162.375,(c)) (30-semisextile,22.83')", "(Moon,273.498,(r)) (H4,3.575,(p)) (square,4.60')\n(Venus,117.915,(r)) (H8,117.831,(p)) (conjunction,5.04')\n(Saturn,117.898,(p)) (H8,117.831,(p)) (conjunction,4.05')", "(Moon,96.626,(c)) (H9,127.048,(c)) (30-semisextile,25.34')", '4', "(Venus,117.915,(r)) (H1,237.805,(c)) (trine,6.55')\n(Mean_Node,296.529,(r)) (H3,296.609,(c)) (conjunction,4.78')", "(Saturn,119.091,(p)) (H12,254.174,(p)) (135-sesquisquare,4.96')\n(Mean_Node,296.529,(r)) (H3,296.351,(c)) (conjunction,10.67')\n(Moon,300.228,(c)) (H12,210.344,(c)) (square,7.00')", "(Mars,208.644,(r)) (H5,358.814,(c)) (150-quincunx,10.24')\n(Mean_Node,296.529,(r)) (H7,56.467,(c)) (trine,3.71')\n(Mean_Node,296.529,(r)) (H10,146.648,(c)) (150-quincunx,7.10')", "(Venus,117.915,(r)) (H5,357.993,(c)) (trine,4.68')\n(Mean_Node,297.992,(c)) (H5,357.993,(c)) (sextile,0.05')", '9', "(Moon,346.179,(p)) (H1,285.847,(p)) (sextile,19.93')\n(Uranus,315.897,(p)) (H1,285.847,(p)) (30-semisextile,3.02')", "(Uranus,316.704,(r)) (H1,286.626,(p)) (30-semisextile,4.68')", "(Mean_Node,296.529,(r)) (H5,56.497,(p)) (trine,1.92')\n(Uranus,318.070,(c)) (H4,317.971,(c)) (conjunction,5.98')", "(Venus,117.915,(r)) (H5,58.026,(p)) (sextile,6.69')\n(Uranus,318.138,(c)) (H5,348.131,(c)) (30-semisextile,0.42')", '14', '15', '16', 23]
['1916-09-06 19:03:59', '0', "(Moon,133.975,(c)) (H1,283.678,(c)) (150-quincunx,17.82')", '2', "(Venus,106.250,(c)) (H9,166.148,(c)) (sextile,6.10')", '4', "(Uranus,316.700,(r)) (H1,316.757,(p)) (conjunction,3.41')", "(Moon,251.140,(p)) (H3,25.951,(p)) (135-sesquisquare,11.38')", '7', "(Jupiter,35.152,(r)) (H4,5.268,(c)) (30-semisextile,6.97')", "(H5,60.796,(r)) (H4,60.781,(p)) (conjunction,0.92')\n(H4,32.497,(r)) (H5,32.426,(c)) (conjunction,4.26')", "(H10,212.497,(r)) (H9,212.676,(p)) (conjunction,10.71')\n(H9,180.340,(r)) (H10,180.335,(c)) (conjunction,0.28')\n(Moon,204.818,(c)) (H1,264.961,(c)) (sextile,8.58')", "(Jupiter,32.204,(p)) (H4,62.379,(p)) (30-semisextile,10.55')\n(Mean_Node,294.763,(p)) (H1,324.857,(p)) (30-semisextile,5.64')", '12', '13', "(Venus,118.008,(r)) (POF,297.849,(p)) (opposition,9.55')", '15', '16', 13]
['1916-09-06 23:06:32', '0', '1', '2', "(Uranus,316.695,(r)) (H9,256.587,(p)) (sextile,6.47')\n(Uranus,316.272,(p)) (H1,16.350,(p)) (sextile,4.72')", "(Mean_Node,296.515,(r)) (H1,26.387,(p)) (square,7.69')", '5', "(Mars,208.822,(r)) (H1,28.712,(p)) (opposition,6.60')\n(Moon,253.466,(p)) (H1,28.712,(p)) (135-sesquisquare,14.78')", "(Mercury,151.789,(c)) (H7,151.855,(c)) (conjunction,3.92')", "(Moon,277.359,(r)) (H4,67.445,(c)) (150-quincunx,5.17')\n(Moon,273.142,(c)) (H5,93.403,(c)) (opposition,15.63')\n(Venus,97.517,(c)) (H4,67.445,(c)) (30-semisextile,4.28')", "(H5,117.347,(r)) (H4,117.366,(p)) (conjunction,1.12')", "(Venus,118.164,(r)) (H10,298.187,(p)) (opposition,1.42')", '11', "(Mean_Node,296.515,(r)) (H5,86.358,(c)) (150-quincunx,9.40')", "(Moon,144.499,(c)) (H5,84.809,(c)) (sextile,18.61')\n(Mean_Node,298.494,(c)) (H4,58.515,(c)) (trine,1.26')", "(Moon,170.319,(p)) (H1,50.384,(p)) (trine,3.88')", "(Moon,277.359,(r)) (H4,142.222,(p)) (135-sesquisquare,8.22')", "(Neptune,123.891,(r)) (H4,33.786,(c)) (square,6.33')", 17]
['1916-09-06 07:23:43', '0', "(Moon,268.031,(r)) (H1,117.885,(c)) (150-quincunx,8.80')", "(Saturn,116.815,(r)) (H4,206.872,(c)) (square,3.41')", "(Mercury,171.841,(c)) (H9,351.705,(c)) (opposition,8.16')", "(Saturn,114.188,(c)) (POF,294.214,(c)) (opposition,1.57')\n(Neptune,123.096,(c)) (H12,78.145,(c)) (45-semisquare,2.92')", "(Moon,268.031,(r)) (H1,148.175,(p)) (trine,8.66')", "(Saturn,119.064,(p)) (H3,208.887,(p)) (square,10.60')\n(Saturn,119.064,(p)) (H12,118.908,(p)) (conjunction,9.34')", '7', '8', "(Jupiter,35.171,(r)) (H4,245.022,(p)) (150-quincunx,8.99')\n(Pluto,94.419,(p)) (H5,274.598,(p)) (opposition,10.76')", "(Jupiter,35.171,(r)) (H9,35.176,(p)) (conjunction,0.28')\n(Jupiter,35.171,(r)) (H10,5.155,(c)) (30-semisextile,1.00')\n(H9,5.012,(r)) (H10,5.155,(c)) (conjunction,8.56')", "(Jupiter,35.171,(r)) (H1,155.191,(p)) (trine,1.19')\n(Moon,187.162,(c)) (H5,217.342,(c)) (30-semisextile,10.80')\n(Mars,187.168,(c)) (H5,217.342,(c)) (30-semisextile,10.49')", '12', "(Jupiter,35.171,(r)) (H1,95.208,(c)) (sextile,2.21')", '14', "(Moon,268.031,(r)) (H7,358.206,(p)) (square,10.46')\n(Mars,208.389,(r)) (H8,28.480,(p)) (opposition,5.45')", '16', 19]
['1916-09-07 00:12:23', '0', '1', '2', '3', "(Sun,141.517,(c)) (H12,321.554,(c)) (opposition,2.26')", "(Moon,278.015,(r)) (H10,307.908,(p)) (30-semisextile,6.38')\n(Venus,118.206,(r)) (H3,58.255,(c)) (sextile,2.93')", "(Pluto,94.272,(r)) (H12,319.306,(c)) (135-sesquisquare,2.06')\n(Sun,139.390,(c)) (H12,319.306,(c)) (opposition,5.01')", '7', '8', "(Sun,164.034,(r)) (H5,164.210,(p)) (conjunction,10.58')", '10', "(Mean_Node,294.752,(p)) (H1,54.579,(p)) (trine,10.35')\n(Sun,164.034,(r)) (H1,344.048,(c)) (opposition,0.85')\n(Uranus,317.964,(c)) (H4,77.839,(c)) (trine,7.47')", '12', '13', '14', "(Moon,327.115,(p)) (H5,192.490,(p)) (135-sesquisquare,22.53')", "(Mars,208.853,(r)) (H4,163.894,(p)) (45-semisquare,2.48')\n(Moon,176.414,(c)) (H1,311.404,(c)) (135-sesquisquare,0.58')", 12]
