['Time, Count, opp/conj: 0', 'sqr/tri/sext: 0', 'major: 0', 'minor: 0']
['07:40:47, 30, opp/conj: 9', 'sqr/tri/sext: 3', 'major: 12', 'minor: 18']
['07:40:56, 24, opp/conj: 7', 'sqr/tri/sext: 3', 'major: 10', 'minor: 14']
['07:41:04, 23, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 13']
['07:41:12, 22, opp/conj: 6', 'sqr/tri/sext: 4', 'major: 10', 'minor: 12']
['07:41:20, 19, opp/conj: 5', 'sqr/tri/sext: 4', 'major: 9', 'minor: 10']
['07:41:28, 17, opp/conj: 4', 'sqr/tri/sext: 3', 'major: 7', 'minor: 10']
['07:41:36, 18, opp/conj: 4', 'sqr/tri/sext: 3', 'major: 7', 'minor: 11']
['07:41:44, 17, opp/conj: 5', 'sqr/tri/sext: 2', 'major: 7', 'minor: 10']
['07:41:52, 15, opp/conj: 5', 'sqr/tri/sext: 0', 'major: 5', 'minor: 10']
['07:41:59, 17, opp/conj: 6', 'sqr/tri/sext: 1', 'major: 7', 'minor: 10']
['07:42:07, 19, opp/conj: 6', 'sqr/tri/sext: 2', 'major: 8', 'minor: 11']
['07:42:15, 20, opp/conj: 6', 'sqr/tri/sext: 2', 'major: 8', 'minor: 12']
['07:42:23, 18, opp/conj: 5', 'sqr/tri/sext: 3', 'major: 8', 'minor: 10']
['07:42:31, 18, opp/conj: 5', 'sqr/tri/sext: 4', 'major: 9', 'minor: 9']
['07:42:39, 16, opp/conj: 4', 'sqr/tri/sext: 4', 'major: 8', 'minor: 8']
['07:42:47, 20, opp/conj: 4', 'sqr/tri/sext: 5', 'major: 9', 'minor: 11']
['07:42:56, 22, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 11']
['07:43:04, 22, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 11']
['07:43:12, 21, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 10']
['07:43:20, 22, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 11']
['07:43:28, 21, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 11']
['07:43:35, 22, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 12']
['07:43:43, 24, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 13']
['07:43:51, 24, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 13']
['07:43:59, 22, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 13']
['07:44:07, 22, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 12']
['07:44:15, 25, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 14']
['07:44:23, 22, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 12']
['07:44:31, 24, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 11']
['07:44:39, 25, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 12']
['07:44:47, 26, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 13']
['07:44:56, 23, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 10']
['07:45:04, 25, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 11']
['07:45:12, 25, opp/conj: 2', 'sqr/tri/sext: 12', 'major: 14', 'minor: 11']
['07:45:19, 26, opp/conj: 2', 'sqr/tri/sext: 13', 'major: 15', 'minor: 11']
['07:45:27, 30, opp/conj: 5', 'sqr/tri/sext: 14', 'major: 19', 'minor: 11']
['07:45:35, 30, opp/conj: 5', 'sqr/tri/sext: 15', 'major: 20', 'minor: 10']
['07:45:43, 29, opp/conj: 4', 'sqr/tri/sext: 13', 'major: 17', 'minor: 12']
['07:45:51, 28, opp/conj: 4', 'sqr/tri/sext: 12', 'major: 16', 'minor: 12']
['07:45:59, 28, opp/conj: 4', 'sqr/tri/sext: 12', 'major: 16', 'minor: 12']
['07:46:07, 27, opp/conj: 4', 'sqr/tri/sext: 12', 'major: 16', 'minor: 11']
['07:46:15, 28, opp/conj: 4', 'sqr/tri/sext: 12', 'major: 16', 'minor: 12']
['07:46:23, 24, opp/conj: 4', 'sqr/tri/sext: 12', 'major: 16', 'minor: 8']
['07:46:31, 23, opp/conj: 4', 'sqr/tri/sext: 11', 'major: 15', 'minor: 8']
['07:46:39, 23, opp/conj: 4', 'sqr/tri/sext: 11', 'major: 15', 'minor: 8']
['07:46:47, 27, opp/conj: 5', 'sqr/tri/sext: 12', 'major: 17', 'minor: 10']
['07:46:56, 26, opp/conj: 3', 'sqr/tri/sext: 13', 'major: 16', 'minor: 10']
['07:47:03, 24, opp/conj: 2', 'sqr/tri/sext: 14', 'major: 16', 'minor: 8']
['07:47:11, 25, opp/conj: 2', 'sqr/tri/sext: 13', 'major: 15', 'minor: 10']
['07:47:19, 24, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 10']
['07:47:27, 25, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 11']
['07:47:35, 22, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 11']
['07:47:43, 23, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 13']
['07:47:51, 23, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 14']
['07:47:59, 24, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 13']
['07:48:07, 24, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 13']
['07:48:15, 26, opp/conj: 4', 'sqr/tri/sext: 8', 'major: 12', 'minor: 14']
['07:48:23, 23, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 12']
['07:48:31, 19, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 11']
['07:48:39, 19, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 11']
['07:48:47, 19, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 11']
['07:48:55, 19, opp/conj: 2', 'sqr/tri/sext: 5', 'major: 7', 'minor: 12']
['07:49:03, 23, opp/conj: 4', 'sqr/tri/sext: 8', 'major: 12', 'minor: 11']
['07:49:11, 27, opp/conj: 6', 'sqr/tri/sext: 9', 'major: 15', 'minor: 12']
['07:49:19, 24, opp/conj: 6', 'sqr/tri/sext: 9', 'major: 15', 'minor: 9']
['07:49:27, 23, opp/conj: 5', 'sqr/tri/sext: 9', 'major: 14', 'minor: 9']
['07:49:35, 22, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 12']
['07:49:43, 24, opp/conj: 1', 'sqr/tri/sext: 9', 'major: 10', 'minor: 14']
['07:49:51, 23, opp/conj: 1', 'sqr/tri/sext: 8', 'major: 9', 'minor: 14']
['07:49:59, 23, opp/conj: 1', 'sqr/tri/sext: 9', 'major: 10', 'minor: 13']
['07:50:07, 25, opp/conj: 0', 'sqr/tri/sext: 10', 'major: 10', 'minor: 15']
['07:50:15, 23, opp/conj: 0', 'sqr/tri/sext: 9', 'major: 9', 'minor: 14']
['07:50:23, 24, opp/conj: 1', 'sqr/tri/sext: 8', 'major: 9', 'minor: 15']
['07:50:31, 26, opp/conj: 1', 'sqr/tri/sext: 10', 'major: 11', 'minor: 15']
['07:50:39, 26, opp/conj: 1', 'sqr/tri/sext: 10', 'major: 11', 'minor: 15']
['07:50:47, 24, opp/conj: 2', 'sqr/tri/sext: 10', 'major: 12', 'minor: 12']
['07:50:55, 23, opp/conj: 2', 'sqr/tri/sext: 10', 'major: 12', 'minor: 11']
['07:51:04, 25, opp/conj: 2', 'sqr/tri/sext: 10', 'major: 12', 'minor: 13']
['07:51:12, 24, opp/conj: 2', 'sqr/tri/sext: 11', 'major: 13', 'minor: 11']
['07:51:20, 20, opp/conj: 2', 'sqr/tri/sext: 9', 'major: 11', 'minor: 9']
['07:51:28, 22, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 9']
['07:51:36, 23, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 9']
['07:51:44, 20, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 9']
['07:51:52, 19, opp/conj: 4', 'sqr/tri/sext: 8', 'major: 12', 'minor: 7']
['07:52:00, 18, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 7']
['07:52:07, 18, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 9']
['07:52:15, 18, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 9']
['07:52:23, 18, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 8']
['07:52:31, 18, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 9']
['07:52:39, 20, opp/conj: 2', 'sqr/tri/sext: 9', 'major: 11', 'minor: 9']
['07:52:47, 20, opp/conj: 2', 'sqr/tri/sext: 9', 'major: 11', 'minor: 9']
['07:52:56, 24, opp/conj: 4', 'sqr/tri/sext: 10', 'major: 14', 'minor: 10']
['07:53:04, 21, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 9']
['07:53:12, 20, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 8']
['07:53:20, 23, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 9']
['07:53:28, 24, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 10']
['07:53:36, 26, opp/conj: 4', 'sqr/tri/sext: 12', 'major: 16', 'minor: 10']
['07:53:44, 23, opp/conj: 4', 'sqr/tri/sext: 11', 'major: 15', 'minor: 8']
['07:53:51, 24, opp/conj: 3', 'sqr/tri/sext: 12', 'major: 15', 'minor: 9']
['07:53:59, 22, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 8']
['07:54:07, 21, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 7']
['07:54:15, 23, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 9']
['07:54:23, 23, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 10']
['07:54:31, 23, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 12']
['07:54:39, 25, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 13']
['07:54:47, 27, opp/conj: 4', 'sqr/tri/sext: 9', 'major: 13', 'minor: 14']
['07:54:56, 28, opp/conj: 4', 'sqr/tri/sext: 10', 'major: 14', 'minor: 14']
['07:55:04, 27, opp/conj: 2', 'sqr/tri/sext: 10', 'major: 12', 'minor: 15']
['07:55:12, 25, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 16']
['07:55:20, 25, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 16']
['07:55:28, 24, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 15']
['07:55:35, 23, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 15']
['07:55:43, 21, opp/conj: 1', 'sqr/tri/sext: 4', 'major: 5', 'minor: 16']
['07:55:51, 21, opp/conj: 1', 'sqr/tri/sext: 4', 'major: 5', 'minor: 16']
['07:55:59, 21, opp/conj: 1', 'sqr/tri/sext: 3', 'major: 4', 'minor: 17']
['07:56:07, 22, opp/conj: 1', 'sqr/tri/sext: 4', 'major: 5', 'minor: 17']
['07:56:15, 25, opp/conj: 1', 'sqr/tri/sext: 7', 'major: 8', 'minor: 17']
['07:56:23, 24, opp/conj: 0', 'sqr/tri/sext: 6', 'major: 6', 'minor: 18']
['07:56:31, 28, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 18']
['07:56:39, 26, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 17']
['07:56:47, 25, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 16']
['07:56:56, 28, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 17']
['07:57:04, 29, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 16']
['07:57:11, 31, opp/conj: 3', 'sqr/tri/sext: 11', 'major: 14', 'minor: 17']
['07:57:19, 32, opp/conj: 3', 'sqr/tri/sext: 12', 'major: 15', 'minor: 17']
['07:57:27, 32, opp/conj: 3', 'sqr/tri/sext: 12', 'major: 15', 'minor: 17']
['07:57:35, 31, opp/conj: 3', 'sqr/tri/sext: 13', 'major: 16', 'minor: 15']
['07:57:43, 31, opp/conj: 3', 'sqr/tri/sext: 14', 'major: 17', 'minor: 14']
['07:57:51, 28, opp/conj: 2', 'sqr/tri/sext: 14', 'major: 16', 'minor: 12']
['07:57:59, 29, opp/conj: 2', 'sqr/tri/sext: 14', 'major: 16', 'minor: 13']
['07:58:07, 30, opp/conj: 3', 'sqr/tri/sext: 13', 'major: 16', 'minor: 14']
['07:58:15, 32, opp/conj: 3', 'sqr/tri/sext: 13', 'major: 16', 'minor: 16']
['07:58:23, 33, opp/conj: 4', 'sqr/tri/sext: 13', 'major: 17', 'minor: 16']
['07:58:31, 30, opp/conj: 4', 'sqr/tri/sext: 11', 'major: 15', 'minor: 15']
['07:58:39, 29, opp/conj: 3', 'sqr/tri/sext: 12', 'major: 15', 'minor: 14']
['07:58:47, 28, opp/conj: 3', 'sqr/tri/sext: 12', 'major: 15', 'minor: 13']
['07:58:55, 29, opp/conj: 3', 'sqr/tri/sext: 14', 'major: 17', 'minor: 12']
['07:59:03, 29, opp/conj: 3', 'sqr/tri/sext: 13', 'major: 16', 'minor: 13']
['07:59:11, 28, opp/conj: 3', 'sqr/tri/sext: 12', 'major: 15', 'minor: 13']
['07:59:19, 26, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 14']
['07:59:27, 27, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 14']
['07:59:35, 25, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 14']
['07:59:43, 25, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 15']
['07:59:51, 24, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 14']
['08:00:00, 23, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 14']
['08:00:08, 25, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 16']
['08:00:16, 24, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 16']
['08:00:24, 26, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 16']
['08:00:32, 27, opp/conj: 2', 'sqr/tri/sext: 9', 'major: 11', 'minor: 16']
['08:00:39, 28, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 18']
['08:00:47, 28, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 18']
['08:00:56, 29, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 18']
['08:01:04, 29, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 19']
['08:01:12, 28, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 20']
['08:01:20, 27, opp/conj: 3', 'sqr/tri/sext: 5', 'major: 8', 'minor: 19']
['08:01:28, 29, opp/conj: 3', 'sqr/tri/sext: 6', 'major: 9', 'minor: 20']
['08:01:36, 30, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 20']
['08:01:44, 30, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 18']
['08:01:52, 27, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 16']
['08:02:00, 26, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 16']
['08:02:08, 26, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 15']
['08:02:15, 26, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 14']
['08:02:23, 29, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 17']
['08:02:31, 26, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 15']
['08:02:39, 25, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 14']
['08:02:47, 25, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 13']
['08:02:56, 26, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 14']
['08:03:04, 26, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 14']
['08:03:12, 24, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 14']
['08:03:20, 26, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 15']
['08:03:28, 22, opp/conj: 1', 'sqr/tri/sext: 6', 'major: 7', 'minor: 15']
['08:03:36, 19, opp/conj: 1', 'sqr/tri/sext: 6', 'major: 7', 'minor: 12']
['08:03:44, 22, opp/conj: 1', 'sqr/tri/sext: 6', 'major: 7', 'minor: 15']
['08:03:52, 24, opp/conj: 1', 'sqr/tri/sext: 6', 'major: 7', 'minor: 17']
['08:03:59, 24, opp/conj: 1', 'sqr/tri/sext: 7', 'major: 8', 'minor: 16']
['08:04:07, 27, opp/conj: 1', 'sqr/tri/sext: 8', 'major: 9', 'minor: 18']
['08:04:15, 27, opp/conj: 1', 'sqr/tri/sext: 8', 'major: 9', 'minor: 18']
['08:04:23, 24, opp/conj: 1', 'sqr/tri/sext: 5', 'major: 6', 'minor: 18']
['08:04:31, 23, opp/conj: 1', 'sqr/tri/sext: 5', 'major: 6', 'minor: 17']
['08:04:39, 23, opp/conj: 1', 'sqr/tri/sext: 5', 'major: 6', 'minor: 17']
['08:04:47, 24, opp/conj: 1', 'sqr/tri/sext: 5', 'major: 6', 'minor: 18']
['08:04:56, 25, opp/conj: 2', 'sqr/tri/sext: 4', 'major: 6', 'minor: 19']
['08:05:04, 25, opp/conj: 2', 'sqr/tri/sext: 4', 'major: 6', 'minor: 19']
['08:05:12, 24, opp/conj: 1', 'sqr/tri/sext: 4', 'major: 5', 'minor: 19']
['08:05:20, 24, opp/conj: 1', 'sqr/tri/sext: 5', 'major: 6', 'minor: 18']
['08:05:28, 24, opp/conj: 2', 'sqr/tri/sext: 5', 'major: 7', 'minor: 17']
['08:05:36, 23, opp/conj: 2', 'sqr/tri/sext: 5', 'major: 7', 'minor: 16']
['08:05:43, 24, opp/conj: 2', 'sqr/tri/sext: 5', 'major: 7', 'minor: 17']
['08:05:51, 23, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 15']
['08:06:00, 23, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 13']
['08:06:08, 24, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 14']
['08:06:16, 28, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 15']
['08:06:24, 28, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 15']
['08:06:32, 27, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 15']
['08:06:40, 28, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 15']
['08:06:48, 28, opp/conj: 4', 'sqr/tri/sext: 9', 'major: 13', 'minor: 15']
['08:06:56, 28, opp/conj: 4', 'sqr/tri/sext: 9', 'major: 13', 'minor: 15']
['08:07:04, 28, opp/conj: 5', 'sqr/tri/sext: 10', 'major: 15', 'minor: 13']
['08:07:12, 27, opp/conj: 5', 'sqr/tri/sext: 10', 'major: 15', 'minor: 12']
['08:07:20, 27, opp/conj: 5', 'sqr/tri/sext: 9', 'major: 14', 'minor: 13']
['08:07:28, 28, opp/conj: 5', 'sqr/tri/sext: 9', 'major: 14', 'minor: 14']
['08:07:36, 27, opp/conj: 4', 'sqr/tri/sext: 9', 'major: 13', 'minor: 14']
['08:07:44, 28, opp/conj: 5', 'sqr/tri/sext: 8', 'major: 13', 'minor: 15']
['08:07:52, 26, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 14']
['08:08:00, 26, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 15']
['08:08:08, 26, opp/conj: 5', 'sqr/tri/sext: 6', 'major: 11', 'minor: 15']
['08:08:16, 28, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 16']
['08:08:24, 31, opp/conj: 6', 'sqr/tri/sext: 10', 'major: 16', 'minor: 15']
['08:08:32, 31, opp/conj: 6', 'sqr/tri/sext: 11', 'major: 17', 'minor: 14']
['08:08:40, 34, opp/conj: 5', 'sqr/tri/sext: 14', 'major: 19', 'minor: 15']
['08:08:48, 33, opp/conj: 5', 'sqr/tri/sext: 15', 'major: 20', 'minor: 13']
['08:08:56, 33, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 13']
['08:09:04, 32, opp/conj: 4', 'sqr/tri/sext: 16', 'major: 20', 'minor: 12']
['08:09:12, 33, opp/conj: 4', 'sqr/tri/sext: 17', 'major: 21', 'minor: 12']
['08:09:20, 32, opp/conj: 5', 'sqr/tri/sext: 17', 'major: 22', 'minor: 10']
['08:09:28, 33, opp/conj: 5', 'sqr/tri/sext: 16', 'major: 21', 'minor: 12']
['08:09:36, 32, opp/conj: 4', 'sqr/tri/sext: 15', 'major: 19', 'minor: 13']
['08:09:44, 29, opp/conj: 4', 'sqr/tri/sext: 12', 'major: 16', 'minor: 13']
['08:09:52, 28, opp/conj: 3', 'sqr/tri/sext: 10', 'major: 13', 'minor: 15']
['08:10:00, 25, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 14']
['08:10:08, 26, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 15']
['08:10:16, 25, opp/conj: 2', 'sqr/tri/sext: 7', 'major: 9', 'minor: 16']
['08:10:24, 24, opp/conj: 2', 'sqr/tri/sext: 5', 'major: 7', 'minor: 17']
['08:10:32, 23, opp/conj: 2', 'sqr/tri/sext: 5', 'major: 7', 'minor: 16']
['08:10:40, 24, opp/conj: 1', 'sqr/tri/sext: 7', 'major: 8', 'minor: 16']
['08:10:47, 23, opp/conj: 1', 'sqr/tri/sext: 6', 'major: 7', 'minor: 16']
['08:10:56, 24, opp/conj: 1', 'sqr/tri/sext: 6', 'major: 7', 'minor: 17']
['08:11:04, 26, opp/conj: 1', 'sqr/tri/sext: 8', 'major: 9', 'minor: 17']
['08:11:12, 27, opp/conj: 1', 'sqr/tri/sext: 9', 'major: 10', 'minor: 17']
['08:11:20, 30, opp/conj: 1', 'sqr/tri/sext: 10', 'major: 11', 'minor: 19']
['08:11:28, 32, opp/conj: 1', 'sqr/tri/sext: 11', 'major: 12', 'minor: 20']
['08:11:36, 31, opp/conj: 1', 'sqr/tri/sext: 11', 'major: 12', 'minor: 19']
['08:11:44, 34, opp/conj: 1', 'sqr/tri/sext: 15', 'major: 16', 'minor: 18']
['08:11:52, 37, opp/conj: 1', 'sqr/tri/sext: 15', 'major: 16', 'minor: 21']
['08:12:00, 36, opp/conj: 1', 'sqr/tri/sext: 15', 'major: 16', 'minor: 20']
['08:12:08, 35, opp/conj: 1', 'sqr/tri/sext: 15', 'major: 16', 'minor: 19']
['08:12:16, 35, opp/conj: 2', 'sqr/tri/sext: 15', 'major: 17', 'minor: 18']
['08:12:24, 33, opp/conj: 2', 'sqr/tri/sext: 14', 'major: 16', 'minor: 17']
['08:12:31, 33, opp/conj: 2', 'sqr/tri/sext: 15', 'major: 17', 'minor: 16']
['08:12:39, 32, opp/conj: 2', 'sqr/tri/sext: 16', 'major: 18', 'minor: 14']
['08:12:47, 29, opp/conj: 1', 'sqr/tri/sext: 14', 'major: 15', 'minor: 14']
['08:12:56, 27, opp/conj: 1', 'sqr/tri/sext: 13', 'major: 14', 'minor: 13']
['08:13:04, 24, opp/conj: 1', 'sqr/tri/sext: 10', 'major: 11', 'minor: 13']
['08:13:12, 19, opp/conj: 1', 'sqr/tri/sext: 9', 'major: 10', 'minor: 9']
['08:13:20, 20, opp/conj: 1', 'sqr/tri/sext: 8', 'major: 9', 'minor: 11']
['08:13:28, 19, opp/conj: 1', 'sqr/tri/sext: 8', 'major: 9', 'minor: 10']
['08:13:36, 22, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 11']
['08:13:44, 24, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 13']
['08:13:52, 22, opp/conj: 4', 'sqr/tri/sext: 4', 'major: 8', 'minor: 14']
['08:14:00, 22, opp/conj: 4', 'sqr/tri/sext: 3', 'major: 7', 'minor: 15']
['08:14:08, 21, opp/conj: 4', 'sqr/tri/sext: 2', 'major: 6', 'minor: 15']
['08:14:15, 22, opp/conj: 5', 'sqr/tri/sext: 2', 'major: 7', 'minor: 15']
['08:14:23, 23, opp/conj: 4', 'sqr/tri/sext: 4', 'major: 8', 'minor: 15']
['08:14:31, 23, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 13']
['08:14:39, 24, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 13']
['08:14:47, 25, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 14']
['08:14:56, 25, opp/conj: 5', 'sqr/tri/sext: 7', 'major: 12', 'minor: 13']
['08:15:04, 24, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 13']
['08:15:12, 24, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 14']
['08:15:20, 24, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 14']
['08:15:28, 24, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 13']
['08:15:36, 23, opp/conj: 4', 'sqr/tri/sext: 7', 'major: 11', 'minor: 12']
['08:15:44, 23, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 12']
['08:15:51, 21, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 10']
['08:15:59, 19, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 9']
['08:16:07, 19, opp/conj: 4', 'sqr/tri/sext: 6', 'major: 10', 'minor: 9']
['08:16:15, 18, opp/conj: 3', 'sqr/tri/sext: 7', 'major: 10', 'minor: 8']
['08:16:23, 16, opp/conj: 2', 'sqr/tri/sext: 6', 'major: 8', 'minor: 8']
['08:16:31, 18, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 8']
['08:16:39, 20, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 10']
['08:16:47, 18, opp/conj: 1', 'sqr/tri/sext: 8', 'major: 9', 'minor: 9']
['08:16:56, 20, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 10']
['08:17:04, 20, opp/conj: 2', 'sqr/tri/sext: 8', 'major: 10', 'minor: 10']
['08:17:12, 22, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 10']
['08:17:20, 22, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 10']
['08:17:28, 22, opp/conj: 3', 'sqr/tri/sext: 8', 'major: 11', 'minor: 11']
['08:17:36, 24, opp/conj: 3', 'sqr/tri/sext: 9', 'major: 12', 'minor: 12']
['08:17:44, 24, opp/conj: 2', 'sqr/tri/sext: 10', 'major: 12', 'minor: 12']
['08:17:52, 24, opp/conj: 2', 'sqr/tri/sext: 10', 'major: 12', 'minor: 12']
