['Time, Count, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 0, empty: 13']
['02:37:04, 118, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 3, empty: 6']
['02:37:12, 132, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 2, empty: 6']
['02:37:20, 138, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 4, empty: 4']
['02:37:28, 150, opp-conj: 1, sqr-tri-sext: 7, major: 8, minor: 3, empty: 5']
['02:37:36, 182, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 4, empty: 4']
['02:37:44, 158, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 5, empty: 4']
['02:37:52, 185, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 4, empty: 4']
['02:37:59, 149, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 4']
['02:38:07, 167, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 3, empty: 5']
['02:38:15, 171, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 4, empty: 5']
['02:38:23, 161, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 4, empty: 7']
['02:38:31, 177, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 4, empty: 7']
['02:38:39, 147, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 5, empty: 7']
['02:38:47, 167, opp-conj: 1, sqr-tri-sext: 6, major: 7, minor: 6, empty: 5']
['02:38:56, 185, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 3, empty: 3']
['02:39:04, 189, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 3, empty: 3']
['02:39:12, 155, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 3, empty: 6']
['02:39:20, 174, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 2, empty: 7']
['02:39:28, 166, opp-conj: 5, sqr-tri-sext: 2, major: 7, minor: 3, empty: 7']
['02:39:36, 178, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 2, empty: 6']
['02:39:43, 166, opp-conj: 5, sqr-tri-sext: 2, major: 7, minor: 2, empty: 7']
['02:39:51, 194, opp-conj: 6, sqr-tri-sext: 2, major: 8, minor: 3, empty: 5']
['02:40:00, 163, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 5, empty: 5']
['02:40:08, 195, opp-conj: 6, sqr-tri-sext: 2, major: 8, minor: 4, empty: 5']
['02:40:16, 155, opp-conj: 5, sqr-tri-sext: 1, major: 6, minor: 4, empty: 6']
['02:40:24, 179, opp-conj: 6, sqr-tri-sext: 2, major: 8, minor: 3, empty: 4']
['02:40:32, 177, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 3, empty: 2']
['02:40:40, 169, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 2, empty: 3']
['02:40:48, 163, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 1, empty: 4']
['02:40:56, 174, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 3, empty: 3']
['02:41:04, 138, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 3, empty: 5']
['02:41:12, 88, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 4, empty: 7']
['02:41:20, 102, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 3, empty: 6']
['02:41:28, 124, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 6, empty: 5']
['02:41:36, 180, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 8, empty: 4']
['02:41:44, 154, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 6, empty: 6']
['02:41:52, 176, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 8, empty: 5']
['02:42:00, 176, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 5, empty: 4']
['02:42:08, 148, opp-conj: 5, sqr-tri-sext: 2, major: 7, minor: 4, empty: 4']
['02:42:16, 140, opp-conj: 5, sqr-tri-sext: 2, major: 7, minor: 3, empty: 5']
['02:42:24, 162, opp-conj: 6, sqr-tri-sext: 2, major: 8, minor: 2, empty: 6']
['02:42:32, 142, opp-conj: 5, sqr-tri-sext: 2, major: 7, minor: 2, empty: 7']
['02:42:40, 160, opp-conj: 6, sqr-tri-sext: 1, major: 7, minor: 3, empty: 7']
['02:42:48, 140, opp-conj: 5, sqr-tri-sext: 1, major: 6, minor: 3, empty: 7']
['02:42:56, 120, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 3, empty: 7']
['02:43:04, 122, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 3, empty: 6']
['02:43:12, 102, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 3, empty: 7']
['02:43:20, 102, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 3, empty: 7']
['02:43:28, 124, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 6']
['02:43:36, 148, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 5, empty: 6']
['02:43:44, 188, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 5, empty: 4']
['02:43:52, 166, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 5, empty: 5']
['02:44:00, 122, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 7, empty: 5']
['02:44:08, 146, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 8, empty: 4']
['02:44:16, 138, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 7, empty: 4']
['02:44:24, 144, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 8, empty: 4']
['02:44:32, 138, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 7, empty: 3']
['02:44:40, 156, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 7, empty: 3']
['02:44:47, 128, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 5, empty: 4']
['02:44:56, 204, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 8, empty: 4']
['02:45:04, 210, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 9, empty: 3']
['02:45:12, 202, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 7, empty: 4']
['02:45:20, 166, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 5, empty: 5']
['02:45:28, 146, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 6, empty: 7']
['02:45:36, 106, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 6, empty: 8']
['02:45:44, 122, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 8, empty: 7']
['02:45:52, 132, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 7, empty: 7']
['02:46:00, 158, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 8, empty: 6']
['02:46:08, 192, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 6, empty: 5']
['02:46:16, 168, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 3, empty: 6']
['02:46:24, 132, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 3, empty: 7']
['02:46:31, 152, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 6']
['02:46:39, 148, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 6']
['02:46:47, 138, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 3, empty: 6']
['02:46:56, 174, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 4, empty: 4']
['02:47:04, 154, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 4, empty: 5']
['02:47:12, 162, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 5, empty: 4']
['02:47:20, 154, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 4, empty: 5']
['02:47:28, 136, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 6']
['02:47:36, 102, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 2, empty: 7']
['02:47:44, 142, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 2, empty: 5']
['02:47:52, 122, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 2, empty: 6']
['02:48:00, 122, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 2, empty: 7']
['02:48:07, 88, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 2, empty: 8']
['02:48:15, 80, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 1, empty: 9']
['02:48:23, 72, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 0, empty: 10']
['02:48:31, 60, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 1, empty: 10']
['02:48:39, 72, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 3, empty: 7']
['02:48:47, 60, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 3, empty: 8']
['02:48:56, 68, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 4, empty: 7']
['02:49:04, 78, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 4, empty: 7']
['02:49:12, 44, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 2, empty: 10']
['02:49:20, 82, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 3, empty: 8']
['02:49:28, 104, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 7']
['02:49:36, 144, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 4, empty: 4']
['02:49:44, 162, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 5, empty: 4']
['02:49:51, 152, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 5, empty: 4']
['02:49:59, 177, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 5, empty: 4']
['02:50:07, 171, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 4']
['02:50:15, 163, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 6, empty: 6']
['02:50:23, 135, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 5, empty: 5']
['02:50:31, 131, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 7, empty: 6']
['02:50:39, 171, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 5, empty: 6']
['02:50:47, 214, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 4, empty: 4']
['02:50:56, 218, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 7, empty: 5']
['02:51:04, 180, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 6, empty: 5']
['02:51:12, 178, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 6, empty: 4']
['02:51:20, 117, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 4']
['02:51:28, 142, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 5']
['02:51:36, 124, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 3, empty: 7']
['02:51:44, 118, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 2, empty: 7']
['02:51:52, 122, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 7']
['02:52:00, 106, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 7']
['02:52:08, 94, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 4, empty: 8']
['02:52:16, 69, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 4, empty: 8']
['02:52:24, 55, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 2, empty: 10']
['02:52:32, 75, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 2, empty: 9']
['02:52:40, 72, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 3, empty: 7']
['02:52:48, 64, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 2, empty: 9']
['02:52:56, 122, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 3, empty: 7']
['02:53:04, 86, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 3, empty: 8']
['02:53:12, 90, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 3, empty: 7']
['02:53:20, 98, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 7']
['02:53:28, 118, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 6']
['02:53:36, 94, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 2, empty: 9']
['02:53:44, 96, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 2, empty: 7']
['02:53:52, 147, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 3, empty: 6']
['02:54:00, 139, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 6']
['02:54:08, 163, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 4, empty: 4']
['02:54:16, 171, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 5, empty: 4']
['02:54:24, 189, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 6, empty: 4']
['02:54:32, 143, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 5, empty: 6']
['02:54:40, 135, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 6']
['02:54:48, 107, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 4, empty: 7']
['02:54:56, 74, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 3, empty: 7']
['02:55:04, 50, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 4, empty: 8']
['02:55:12, 70, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 4, empty: 7']
['02:55:20, 78, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 5, empty: 7']
['02:55:28, 96, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 5, empty: 7']
['02:55:36, 76, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 5, empty: 7']
['02:55:44, 74, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 5, empty: 7']
['02:55:52, 74, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 5, empty: 7']
['02:56:00, 113, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 5, empty: 6']
['02:56:08, 194, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 5, empty: 3']
['02:56:16, 212, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 5, empty: 4']
['02:56:24, 240, opp-conj: 3, sqr-tri-sext: 8, major: 11, minor: 4, empty: 4']
['02:56:32, 220, opp-conj: 2, sqr-tri-sext: 8, major: 10, minor: 4, empty: 4']
['02:56:39, 226, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 4, empty: 5']
['02:56:47, 230, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 5, empty: 3']
['02:56:56, 178, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 5, empty: 5']
['02:57:04, 217, opp-conj: 5, sqr-tri-sext: 4, major: 9, minor: 5, empty: 3']
['02:57:12, 200, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 6, empty: 3']
['02:57:20, 221, opp-conj: 5, sqr-tri-sext: 5, major: 10, minor: 4, empty: 3']
['02:57:28, 266, opp-conj: 6, sqr-tri-sext: 6, major: 12, minor: 4, empty: 1']
['02:57:36, 304, opp-conj: 7, sqr-tri-sext: 6, major: 13, minor: 6, empty: 1']
['02:57:44, 285, opp-conj: 6, sqr-tri-sext: 6, major: 12, minor: 7, empty: 1']
['02:57:52, 253, opp-conj: 6, sqr-tri-sext: 4, major: 10, minor: 8, empty: 2']
['02:58:00, 215, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 7, empty: 3']
['02:58:08, 193, opp-conj: 5, sqr-tri-sext: 2, major: 7, minor: 6, empty: 3']
['02:58:16, 165, opp-conj: 5, sqr-tri-sext: 0, major: 5, minor: 7, empty: 3']
['02:58:23, 228, opp-conj: 7, sqr-tri-sext: 1, major: 8, minor: 7, empty: 3']
['02:58:31, 220, opp-conj: 7, sqr-tri-sext: 1, major: 8, minor: 6, empty: 2']
['02:58:39, 164, opp-conj: 5, sqr-tri-sext: 1, major: 6, minor: 5, empty: 4']
['02:58:47, 103, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 3, empty: 7']
['02:58:56, 93, opp-conj: 4, sqr-tri-sext: 0, major: 4, minor: 1, empty: 8']
['02:59:04, 99, opp-conj: 4, sqr-tri-sext: 0, major: 4, minor: 2, empty: 7']
['02:59:12, 124, opp-conj: 5, sqr-tri-sext: 0, major: 5, minor: 2, empty: 7']
['02:59:20, 134, opp-conj: 5, sqr-tri-sext: 1, major: 6, minor: 2, empty: 6']
['02:59:28, 136, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 3, empty: 5']
['02:59:36, 116, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 3, empty: 6']
['02:59:44, 109, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 5']
['02:59:52, 129, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 4']
['03:00:00, 111, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 3, empty: 6']
['03:00:07, 115, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 2, empty: 8']
['03:00:15, 133, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 2, empty: 6']
['03:00:23, 140, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 2, empty: 5']
['03:00:31, 152, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 3, empty: 5']
['03:00:39, 158, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 4, empty: 4']
['03:00:47, 128, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 4']
['03:00:56, 82, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 5, empty: 6']
['03:01:04, 92, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 5, empty: 6']
['03:01:12, 106, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 4, empty: 6']
['03:01:20, 120, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 5']
['03:01:28, 122, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 2, empty: 7']
['03:01:36, 146, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 6']
['03:01:43, 176, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 3, empty: 7']
['03:01:51, 184, opp-conj: 5, sqr-tri-sext: 3, major: 8, minor: 4, empty: 5']
['03:01:59, 212, opp-conj: 5, sqr-tri-sext: 5, major: 10, minor: 3, empty: 4']
['03:02:07, 198, opp-conj: 5, sqr-tri-sext: 4, major: 9, minor: 2, empty: 6']
['03:02:15, 198, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 2, empty: 6']
['03:02:23, 224, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 3, empty: 5']
['03:02:31, 188, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 1, empty: 7']
['03:02:39, 190, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 4, empty: 6']
['03:02:47, 250, opp-conj: 4, sqr-tri-sext: 7, major: 11, minor: 5, empty: 4']
['03:02:56, 281, opp-conj: 3, sqr-tri-sext: 10, major: 13, minor: 5, empty: 2']
['03:03:04, 241, opp-conj: 3, sqr-tri-sext: 8, major: 11, minor: 5, empty: 2']
['03:03:12, 234, opp-conj: 1, sqr-tri-sext: 11, major: 12, minor: 4, empty: 4']
['03:03:20, 178, opp-conj: 1, sqr-tri-sext: 7, major: 8, minor: 6, empty: 3']
['03:03:27, 134, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 5, empty: 6']
['03:03:35, 98, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 6']
['03:03:43, 144, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 4, empty: 4']
['03:03:51, 168, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 5, empty: 3']
['03:03:59, 96, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 4, empty: 5']
['03:04:07, 141, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 4']
['03:04:15, 165, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 7, empty: 4']
['03:04:23, 171, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 8, empty: 3']
['03:04:31, 147, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 7, empty: 4']
['03:04:39, 143, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 6, empty: 6']
['03:04:47, 119, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 3, empty: 6']
['03:04:56, 117, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 3, empty: 6']
['03:05:04, 127, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 4, empty: 4']
['03:05:11, 136, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 4']
['03:05:19, 156, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 4']
['03:05:27, 156, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 5']
['03:05:35, 150, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 3, empty: 6']
['03:05:43, 137, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 2, empty: 6']
['03:05:51, 93, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 1, empty: 8']
['03:06:00, 105, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 3, empty: 7']
['03:06:08, 119, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 6']
['03:06:16, 135, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 6']
['03:06:24, 155, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 4, empty: 5']
['03:06:32, 139, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 2, empty: 6']
['03:06:40, 155, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 2, empty: 6']
['03:06:47, 128, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 1, empty: 7']
['03:06:56, 132, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 0, empty: 8']
['03:07:04, 180, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 1, empty: 8']
['03:07:12, 196, opp-conj: 3, sqr-tri-sext: 8, major: 11, minor: 1, empty: 8']
['03:07:20, 202, opp-conj: 3, sqr-tri-sext: 8, major: 11, minor: 2, empty: 8']
['03:07:28, 210, opp-conj: 3, sqr-tri-sext: 8, major: 11, minor: 3, empty: 4']
['03:07:36, 182, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 3, empty: 5']
['03:07:44, 198, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 5, empty: 3']
['03:07:52, 178, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 5, empty: 3']
['03:08:00, 202, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 6, empty: 3']
['03:08:08, 116, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 5']
['03:08:16, 120, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 6']
['03:08:24, 134, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 3, empty: 6']
['03:08:31, 112, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 6']
['03:08:39, 124, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 5']
['03:08:47, 118, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 4']
['03:08:56, 183, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 8, empty: 2']
['03:09:04, 181, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 9, empty: 2']
['03:09:12, 223, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 7, empty: 3']
['03:09:20, 203, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 7, empty: 4']
['03:09:28, 169, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 4']
['03:09:36, 173, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 5, empty: 3']
['03:09:44, 147, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 3, empty: 5']
['03:09:52, 139, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 6']
['03:10:00, 133, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 7, empty: 7']
['03:10:08, 157, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 10, empty: 7']
['03:10:15, 190, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 10, empty: 6']
['03:10:23, 174, opp-conj: 4, sqr-tri-sext: 1, major: 5, minor: 8, empty: 7']
['03:10:31, 161, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 8, empty: 4']
['03:10:39, 169, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 6, empty: 3']
['03:10:47, 197, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 6, empty: 3']
['03:10:56, 197, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 6, empty: 3']
['03:11:04, 173, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 5, empty: 5']
['03:11:12, 151, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 4, empty: 5']
['03:11:20, 126, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 4, empty: 7']
['03:11:28, 88, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 4, empty: 8']
['03:11:36, 88, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 4, empty: 8']
['03:11:44, 106, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 4, empty: 6']
['03:11:52, 78, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 3, empty: 8']
['03:11:59, 86, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 4, empty: 8']
['03:12:07, 102, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 8']
['03:12:15, 104, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 8']
['03:12:23, 102, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 8']
['03:12:31, 82, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 4, empty: 9']
['03:12:39, 138, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 5']
['03:12:47, 134, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 5']
['03:12:56, 134, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 5']
['03:13:04, 126, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 3, empty: 5']
['03:13:12, 112, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 1, empty: 6']
['03:13:20, 82, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 1, empty: 8']
['03:13:28, 68, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 2, empty: 9']
['03:13:35, 72, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 4, empty: 9']
['03:13:43, 142, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 7']
['03:13:51, 142, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 7']
['03:13:59, 166, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 5, empty: 6']
['03:14:07, 128, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 3, empty: 7']
