['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['05:54:24', "(H1,73.980,(r)) (Moon,13.121,(c)) (sextile,52')", '1', '2', '3', '4', "(H10,319.193,(r)) (Pluto,78.673,(c)) (trine,31')", "(H10,319.193,(r)) (Mean_Node,229.136,(c)) (square,3')", '7', "(H1,73.980,(r)) (Venus,74.691,(c)) (conjunction,43')", '9', "(H1,73.980,(r)) (Sun,134.265,(p)) (sextile,17')\n(H4,139.193,(r)) (Jupiter,19.475,(p)) (trine,17')", "(H4,139.193,(r)) (Saturn,320.039,(p)) (opposition,51')", "(H7,253.980,(r)) (Pluto,164.063,(p)) (square,5')\n(H7,253.980,(r)) (Neptune,73.421,(c)) (opposition,34')", '13', '14', '15', "(H1,73.980,(r)) (Sun,74.868,(p)) (conjunction,53')\n(H10,319.193,(r)) (Mean_Node,78.772,(c)) (trine,25')", '17', "(H4,139.193,(r)) (Neptune,48.936,(c)) (square,15')", "(H10,319.193,(r)) (Saturn,199.793,(c)) (trine,36')", 13]
['01:39:50', '0', '1', '2', '3', "(H10,258.787,(r)) (Sun,169.422,(p)) (square,38')\n(H7,159.068,(r)) (Mars,218.545,(c)) (sextile,31')", "(H1,339.068,(r)) (Sun,98.823,(c)) (trine,15')\n(H10,258.787,(r)) (Pluto,78.665,(c)) (opposition,7')", "(H10,258.787,(r)) (Pluto,78.101,(c)) (opposition,41')", "(H1,339.068,(r)) (Mean_Node,219.212,(p)) (trine,9')", "(H1,339.068,(r)) (Venus,219.802,(p)) (trine,44')\n(H1,339.068,(r)) (Jupiter,250.073,(c)) (square,60')", '9', "(H4,78.787,(r)) (Jupiter,19.475,(p)) (sextile,41')", '11', "(H4,78.787,(r)) (Mars,77.772,(c)) (conjunction,61')\n(H7,159.068,(r)) (Pluto,70.048,(c)) (square,59')", "(H10,258.787,(r)) (Mercury,168.910,(c)) (square,7')", '14', '15', "(H1,339.068,(r)) (Saturn,159.533,(c)) (opposition,28')\n(H10,258.787,(r)) (Mean_Node,78.790,(c)) (opposition,0')", "(H10,258.787,(r)) (Mars,167.890,(p)) (square,54')", '18', "(H10,258.787,(r)) (Saturn,199.750,(c)) (sextile,58')", 16]
['23:16:22', "(H1,289.748,(r)) (Uranus,289.203,(c)) (conjunction,33')", '1', "(H7,109.748,(r)) (Mars,290.494,(c)) (opposition,45')", '3', "(H7,109.748,(r)) (Sun,169.422,(p)) (sextile,20')", '5', "(H10,224.305,(r)) (Mean_Node,225.355,(p)) (conjunction,63')\n(H1,289.748,(r)) (Mean_Node,229.165,(c)) (sextile,35')", "(H4,44.305,(r)) (Moon,315.294,(p)) (square,59')", '8', '9', "(H1,289.748,(r)) (Jupiter,19.475,(p)) (square,16')\n(H1,289.748,(r)) (Mean_Node,109.114,(p)) (opposition,38')\n(H4,44.305,(r)) (Sun,134.265,(p)) (square,2')\n(H1,289.748,(r)) (Jupiter,109.522,(c)) (opposition,14')", "(H7,109.748,(r)) (Mean_Node,109.008,(p)) (conjunction,44')", "(H4,44.305,(r)) (Pluto,164.063,(p)) (trine,14')\n(H4,44.305,(r)) (Mean_Node,103.447,(p)) (sextile,51')", '13', "(H1,289.748,(r)) (Jupiter,200.757,(p)) (square,61')\n(H1,289.748,(r)) (Mercury,350.564,(c)) (sextile,49')", '15', "(H1,289.748,(r)) (Pluto,170.179,(p)) (trine,26')", '17', "(H7,109.748,(r)) (Neptune,48.950,(c)) (sextile,48')", "(H1,289.748,(r)) (Saturn,199.726,(c)) (square,1')", 18]
['11:25:52', '0', '1', "(H7,324.327,(r)) (Jupiter,55.163,(p)) (square,50')", '3', "(H7,324.327,(r)) (Jupiter,84.777,(p)) (trine,27')", '5', '6', "(H1,144.327,(r)) (Mean_Node,235.254,(c)) (square,56')", "(H10,47.179,(r)) (Uranus,136.218,(p)) (square,58')", '9', "(H1,144.327,(r)) (Mars,143.340,(c)) (conjunction,59')", '11', "(H4,227.179,(r)) (Saturn,317.300,(p)) (square,7')", '13', '14', '15', "(H1,144.327,(r)) (Neptune,234.622,(p)) (square,18')", "(H10,47.179,(r)) (Mars,167.890,(p)) (trine,43')", '18', "(H1,144.327,(r)) (Mean_Node,233.709,(p)) (square,37')", 9]
['00:30:39', '0', "(H10,242.530,(r)) (Mean_Node,332.374,(p)) (square,9')\n(H7,132.615,(r)) (Sun,311.537,(c)) (opposition,65')\n(H10,242.530,(r)) (Mean_Node,122.132,(c)) (trine,24')", "(H7,132.615,(r)) (Sun,222.457,(c)) (square,9')", '3', '4', '5', '6', '7', "(H1,312.615,(r)) (Sun,221.564,(p)) (square,63')\n(H1,312.615,(r)) (Jupiter,221.995,(p)) (square,37')\n(H1,312.615,(r)) (Uranus,252.035,(c)) (sextile,35')\n(H10,242.530,(r)) (Mercury,1.945,(c)) (trine,35')", "(H4,62.530,(r)) (Sun,243.232,(p)) (opposition,42')", '10', "(H7,132.615,(r)) (Neptune,222.947,(p)) (square,20')\n(H7,132.615,(r)) (Pluto,72.182,(c)) (sextile,26')", "(H7,132.615,(r)) (Sun,11.551,(c)) (trine,64')\n(H7,132.615,(r)) (Neptune,73.412,(c)) (sextile,48')", "(H1,312.615,(r)) (Uranus,222.290,(c)) (square,19')\n(H1,312.615,(r)) (Pluto,71.777,(c)) (trine,50')", "(H1,312.615,(r)) (Uranus,131.666,(p)) (opposition,57')", '15', '16', "(H7,132.615,(r)) (Sun,43.017,(c)) (square,24')\n(H7,132.615,(r)) (Mars,252.592,(c)) (trine,1')", "(H7,132.615,(r)) (Neptune,251.796,(p)) (trine,49')", "(H1,312.615,(r)) (Pluto,42.849,(c)) (square,14')", 20]
['11:26:00', '0', '1', "(H7,324.353,(r)) (Jupiter,55.163,(p)) (square,49')", '3', "(H7,324.353,(r)) (Jupiter,84.777,(p)) (trine,25')", '5', '6', "(H1,144.353,(r)) (Mean_Node,235.254,(c)) (square,54')", "(H10,47.213,(r)) (Uranus,136.218,(p)) (square,60')", '9', "(H1,144.353,(r)) (Mars,143.341,(c)) (conjunction,61')", '11', "(H4,227.213,(r)) (Saturn,317.300,(p)) (square,5')", '13', '14', '15', "(H1,144.353,(r)) (Neptune,234.622,(p)) (square,16')", "(H10,47.213,(r)) (Mars,167.890,(p)) (trine,41')", '18', "(H1,144.353,(r)) (Mean_Node,233.709,(p)) (square,39')", 9]
['17:56:16', "(H1,221.363,(r)) (Mercury,160.520,(p)) (sextile,51')\n(H1,221.363,(r)) (Jupiter,161.079,(c)) (sextile,17')", '1', "(H10,140.171,(r)) (Mars,51.027,(p)) (square,51')", '3', '4', '5', "(H1,221.363,(r)) (Sun,130.868,(p)) (square,30')\n(H1,221.363,(r)) (Saturn,281.861,(c)) (sextile,30')", "(H1,221.363,(r)) (Jupiter,281.412,(c)) (sextile,3')", "(H1,221.363,(r)) (Sun,221.564,(p)) (conjunction,12')\n(H1,221.363,(r)) (Moon,130.376,(p)) (square,59')\n(H1,221.363,(r)) (Jupiter,221.995,(p)) (conjunction,38')", "(H1,221.363,(r)) (Mean_Node,161.276,(p)) (sextile,5')", "(H4,320.171,(r)) (Jupiter,19.475,(p)) (sextile,42')", "(H4,320.171,(r)) (Saturn,320.039,(p)) (conjunction,8')\n(H7,41.363,(r)) (Pluto,160.998,(p)) (trine,22')", "(H4,320.171,(r)) (Mars,260.321,(p)) (sextile,9')", "(H1,221.363,(r)) (Pluto,161.733,(p)) (sextile,22')\n(H1,221.363,(r)) (Uranus,222.349,(c)) (conjunction,59')", "(H1,221.363,(r)) (Uranus,131.666,(p)) (square,18')\n(H10,140.171,(r)) (Jupiter,200.757,(p)) (sextile,35')\n(H1,221.363,(r)) (Jupiter,282.382,(c)) (sextile,61')", "(H10,140.171,(r)) (Moon,230.586,(c)) (square,25')", '16', "(H7,41.363,(r)) (Jupiter,311.119,(c)) (square,15')", "(H7,41.363,(r)) (Saturn,101.945,(p)) (sextile,35')\n(H4,320.171,(r)) (Mars,141.010,(c)) (opposition,50')", "(H1,221.363,(r)) (Saturn,341.483,(p)) (trine,7')\n(H1,221.363,(r)) (Mean_Node,220.729,(c)) (conjunction,38')\n(H10,140.171,(r)) (Saturn,199.914,(c)) (sextile,15')", 26]
['01:03:10', "(H10,250.239,(r)) (Mercury,160.520,(p)) (square,17')\n(H10,250.239,(r)) (Jupiter,160.846,(c)) (square,36')", '1', "(H7,144.421,(r)) (Jupiter,55.163,(p)) (square,45')", "(H10,250.239,(r)) (Jupiter,70.881,(p)) (opposition,39')", "(H7,144.421,(r)) (Jupiter,84.777,(p)) (sextile,21')", '5', "(H10,250.239,(r)) (Sun,130.868,(p)) (trine,38')", "(H1,324.421,(r)) (Mean_Node,235.300,(c)) (square,53')", "(H10,250.239,(r)) (Moon,130.376,(p)) (trine,8')\n(H10,250.239,(r)) (Jupiter,250.077,(c)) (conjunction,10')", "(H4,70.239,(r)) (Mean_Node,161.276,(p)) (square,62')", '10', "(H4,70.239,(r)) (Pluto,160.998,(p)) (square,46')", "(H4,70.239,(r)) (Pluto,70.047,(c)) (conjunction,12')", "(H10,250.239,(r)) (Mercury,70.705,(p)) (opposition,28')", '14', "(H10,250.239,(r)) (Jupiter,309.716,(c)) (sextile,31')", "(H1,324.421,(r)) (Neptune,234.622,(p)) (square,12')\n(H10,250.239,(r)) (Saturn,159.527,(c)) (square,43')", "(H10,250.239,(r)) (Jupiter,311.005,(c)) (sextile,46')", "(H4,70.239,(r)) (Mars,309.257,(p)) (trine,59')", "(H1,324.421,(r)) (Mean_Node,233.709,(p)) (square,43')\n(H10,250.239,(r)) (Sun,190.604,(c)) (sextile,22')", 20]
['21:36:56', "(H1,265.359,(r)) (Mercury,85.428,(c)) (opposition,4')\n(H10,198.336,(r)) (Uranus,289.208,(c)) (square,52')", '1', "(H7,85.359,(r)) (Mean_Node,146.134,(c)) (sextile,47')", '3', "(H7,85.359,(r)) (Jupiter,84.777,(p)) (conjunction,35')", "(H10,198.336,(r)) (Pluto,78.657,(c)) (trine,19')", "(H10,198.336,(r)) (Pluto,78.095,(c)) (trine,14')", '7', "(H10,198.336,(r)) (Moon,257.852,(c)) (sextile,29')", "(H4,18.336,(r)) (Mars,108.493,(p)) (square,9')", "(H4,18.336,(r)) (Mean_Node,109.114,(p)) (square,47')", "(H4,18.336,(r)) (Mean_Node,109.008,(p)) (square,40')", "(H4,18.336,(r)) (Saturn,317.300,(p)) (sextile,62')\n(H4,18.336,(r)) (Mars,77.573,(c)) (sextile,46')", '13', '14', '15', "(H1,265.359,(r)) (Sun,174.328,(c)) (square,62')\n(H10,198.336,(r)) (Mean_Node,78.808,(c)) (trine,28')", "(H7,85.359,(r)) (Jupiter,175.134,(p)) (square,13')\n(H7,85.359,(r)) (Mean_Node,86.063,(c)) (conjunction,42')", "(H7,85.359,(r)) (Sun,354.281,(p)) (square,65')", '19', 17]
['18:30:16', "(H10,148.966,(r)) (Moon,27.965,(c)) (trine,60')", "(H10,148.966,(r)) (Mars,238.624,(c)) (square,21')", "(H10,148.966,(r)) (Sun,28.152,(p)) (trine,49')", "(H10,148.966,(r)) (Mean_Node,149.643,(c)) (conjunction,41')", "(H10,148.966,(r)) (Mars,148.577,(p)) (conjunction,23')", "(H10,148.966,(r)) (Neptune,208.180,(p)) (sextile,47')\n(H10,148.966,(r)) (Pluto,148.362,(p)) (conjunction,36')", "(H10,148.966,(r)) (Neptune,209.963,(p)) (sextile,60')\n(H10,148.966,(r)) (Pluto,149.493,(p)) (conjunction,32')\n(H1,228.015,(r)) (Mean_Node,229.080,(c)) (conjunction,64')", '7', "(H10,148.966,(r)) (Mercury,239.131,(p)) (square,10')", "(H1,228.015,(r)) (Mars,108.493,(p)) (trine,29')", '10', "(H7,48.015,(r)) (Mean_Node,109.008,(p)) (sextile,60')", "(H4,328.966,(r)) (Sun,239.460,(p)) (square,30')\n(H7,48.015,(r)) (Saturn,317.300,(p)) (square,43')", "(H10,148.966,(r)) (Mars,58.577,(p)) (square,23')", '14', "(H10,148.966,(r)) (Jupiter,147.923,(p)) (conjunction,63')\n(H10,148.966,(r)) (Uranus,209.988,(c)) (sextile,61')", '16', "(H7,48.015,(r)) (Mars,167.890,(p)) (trine,7')", "(H4,328.966,(r)) (Pluto,59.889,(c)) (square,55')\n(H4,328.966,(r)) (Mean_Node,209.731,(c)) (trine,46')\n(H7,48.015,(r)) (Neptune,48.911,(c)) (conjunction,54')", "(H10,148.966,(r)) (Sun,59.246,(p)) (square,17')", 23]
['20:04:30', "(H10,173.186,(r)) (Jupiter,294.144,(p)) (trine,57')", '1', '2', "(H7,65.907,(r)) (Sun,155.138,(c)) (square,46')\n(H7,65.907,(r)) (Jupiter,65.272,(c)) (conjunction,38')", '4', '5', '6', '7', '8', "(H1,245.907,(r)) (Mars,335.408,(c)) (square,30')\n(H1,245.907,(r)) (Jupiter,185.110,(c)) (sextile,48')\n(H4,353.186,(r)) (Mean_Node,293.254,(c)) (sextile,4')", "(H1,245.907,(r)) (Mars,186.923,(p)) (sextile,61')", '11', '12', "(H1,245.907,(r)) (Saturn,335.039,(p)) (square,52')\n(H1,245.907,(r)) (Uranus,156.395,(p)) (square,29')", "(H1,245.907,(r)) (Mercury,245.688,(p)) (conjunction,13')", '15', "(H1,245.907,(r)) (Neptune,66.803,(c)) (opposition,54')\n(H10,173.186,(r)) (Sun,174.203,(c)) (conjunction,61')", '17', "(H7,65.907,(r)) (Saturn,65.833,(c)) (conjunction,4')", "(H10,173.186,(r)) (Neptune,293.184,(p)) (trine,0')\n(H10,173.186,(r)) (Mean_Node,233.709,(p)) (sextile,31')\n(H1,245.907,(r)) (Neptune,6.837,(c)) (trine,56')", 16]
['01:39:42', '0', '1', '2', '3', "(H10,258.756,(r)) (Sun,169.422,(p)) (square,40')\n(H7,159.012,(r)) (Mars,218.545,(c)) (sextile,28')", "(H1,339.012,(r)) (Sun,98.823,(c)) (trine,11')\n(H10,258.756,(r)) (Pluto,78.665,(c)) (opposition,5')", "(H10,258.756,(r)) (Pluto,78.101,(c)) (opposition,39')", "(H1,339.012,(r)) (Mean_Node,219.212,(p)) (trine,12')", "(H1,339.012,(r)) (Venus,219.802,(p)) (trine,47')\n(H1,339.012,(r)) (Jupiter,250.073,(c)) (square,64')", '9', "(H4,78.756,(r)) (Jupiter,19.475,(p)) (sextile,43')", '11', "(H4,78.756,(r)) (Mars,77.772,(c)) (conjunction,59')\n(H7,159.012,(r)) (Pluto,70.048,(c)) (square,62')", "(H10,258.756,(r)) (Mercury,168.909,(c)) (square,9')", '14', '15', "(H1,339.012,(r)) (Saturn,159.533,(c)) (opposition,31')\n(H10,258.756,(r)) (Mean_Node,78.790,(c)) (opposition,2')", "(H10,258.756,(r)) (Mars,167.890,(p)) (square,52')", '18', "(H10,258.756,(r)) (Saturn,199.750,(c)) (sextile,60')", 16]
['21:50:22', '0', '1', "(H7,88.381,(r)) (Sun,28.152,(p)) (sextile,14')", '3', "(H7,88.381,(r)) (Mars,148.577,(p)) (sextile,12')", "(H1,268.381,(r)) (Neptune,208.180,(p)) (sextile,12')\n(H1,268.381,(r)) (Pluto,148.362,(p)) (trine,1')", '6', "(H4,21.942,(r)) (Venus,291.829,(p)) (square,7')", "(H1,268.381,(r)) (Sun,28.790,(c)) (trine,25')", '9', "(H4,21.942,(r)) (Mars,142.635,(c)) (trine,42')", "(H4,21.942,(r)) (Mars,141.389,(c)) (trine,33')", '12', "(H10,201.942,(r)) (Saturn,202.938,(c)) (conjunction,60')", '14', "(H1,268.381,(r)) (Mercury,327.583,(p)) (sextile,48')\n(H1,268.381,(r)) (Jupiter,147.923,(p)) (trine,27')\n(H1,268.381,(r)) (Moon,208.614,(c)) (sextile,14')\n(H1,268.381,(r)) (Mercury,267.817,(c)) (conjunction,34')", "(H10,201.942,(r)) (Saturn,22.416,(p)) (opposition,28')", '17', '18', '19', 14]
['05:32:48', "(H10,313.735,(r)) (Moon,12.695,(c)) (sextile,62')", "(H7,248.084,(r)) (Jupiter,8.625,(p)) (trine,32')", "(H7,248.084,(r)) (Mean_Node,308.387,(p)) (sextile,18')\n(H10,313.735,(r)) (Sun,222.878,(c)) (square,51')", '3', '4', '5', "(H1,68.084,(r)) (Saturn,247.740,(p)) (opposition,21')", '7', "(H10,313.735,(r)) (Venus,74.660,(c)) (trine,55')", "(H1,68.084,(r)) (Sun,8.294,(c)) (sextile,13')", "(H4,133.735,(r)) (Sun,134.265,(p)) (conjunction,32')", "(H4,133.735,(r)) (Neptune,222.947,(p)) (square,47')\n(H7,248.084,(r)) (Mars,188.164,(p)) (sextile,5')", "(H4,133.735,(r)) (Neptune,73.421,(c)) (sextile,19')", '13', '14', '15', "(H1,68.084,(r)) (Pluto,67.872,(c)) (conjunction,13')", "(H7,248.084,(r)) (Mean_Node,8.452,(p)) (trine,22')\n(H10,313.735,(r)) (Sun,43.423,(c)) (square,19')", "(H7,248.084,(r)) (Pluto,188.273,(p)) (sextile,11')", "(H10,313.735,(r)) (Pluto,42.843,(c)) (square,54')", 16]
['06:09:52', '0', '1', '2', '3', "(H10,323.157,(r)) (Jupiter,52.131,(c)) (square,62')", "(H1,78.001,(r)) (Pluto,78.673,(c)) (conjunction,40')", "(H1,78.001,(r)) (Pluto,78.108,(c)) (conjunction,6')", "(H4,143.157,(r)) (Jupiter,203.074,(p)) (sextile,5')", '8', '9', "(H4,143.157,(r)) (Mars,143.067,(c)) (conjunction,5')", '11', "(H7,258.001,(r)) (Saturn,317.300,(p)) (sextile,42')\n(H7,258.001,(r)) (Mars,77.994,(c)) (opposition,0')", "(H10,323.157,(r)) (Saturn,203.010,(c)) (trine,9')", '14', '15', "(H10,323.157,(r)) (Saturn,22.416,(p)) (sextile,44')\n(H1,78.001,(r)) (Mean_Node,78.771,(c)) (conjunction,46')", "(H7,258.001,(r)) (Mars,167.890,(p)) (square,7')", "(H7,258.001,(r)) (Sun,257.639,(c)) (conjunction,22')", "(H10,323.157,(r)) (Mean_Node,233.709,(p)) (square,33')", 13]
['00:30:24', '0', "(H10,242.470,(r)) (Mean_Node,332.374,(p)) (square,6')\n(H7,132.529,(r)) (Sun,311.537,(c)) (opposition,60')\n(H10,242.470,(r)) (Mean_Node,122.132,(c)) (trine,20')", "(H7,132.529,(r)) (Sun,222.457,(c)) (square,4')", '3', '4', '5', '6', '7', "(H1,312.529,(r)) (Sun,221.564,(p)) (square,58')\n(H1,312.529,(r)) (Jupiter,221.995,(p)) (square,32')\n(H1,312.529,(r)) (Uranus,252.035,(c)) (sextile,30')\n(H10,242.470,(r)) (Mercury,1.944,(c)) (trine,32')", "(H4,62.470,(r)) (Sun,243.232,(p)) (opposition,46')", '10', "(H7,132.529,(r)) (Neptune,222.947,(p)) (square,25')\n(H7,132.529,(r)) (Pluto,72.182,(c)) (sextile,21')", "(H7,132.529,(r)) (Sun,11.551,(c)) (trine,59')\n(H7,132.529,(r)) (Neptune,73.412,(c)) (sextile,53')", "(H1,312.529,(r)) (Uranus,222.290,(c)) (square,14')\n(H1,312.529,(r)) (Pluto,71.777,(c)) (trine,45')", "(H1,312.529,(r)) (Uranus,131.666,(p)) (opposition,52')", '15', '16', "(H7,132.529,(r)) (Sun,43.016,(c)) (square,29')\n(H7,132.529,(r)) (Mars,252.592,(c)) (trine,4')", "(H7,132.529,(r)) (Neptune,251.796,(p)) (trine,44')", "(H1,312.529,(r)) (Pluto,42.849,(c)) (square,19')", 20]
