['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['11:25:52', "(Jupiter,69.518,(r)) (H1,159.366,(p)) (square,9')", '1', "(Jupiter,73.231,(p)) (H5,283.143,(p)) (150-quincunx,5')", "(Jupiter,73.255,(p)) (H5,283.298,(p)) (150-quincunx,3')", "(Jupiter,69.518,(r)) (H10,69.366,(p)) (conjunction,9')", "(Mean_Node,47.226,(r)) (H12,137.266,(p)) (square,2')\n(Mean_Node,48.660,(c)) (H10,18.785,(c)) (30-semisextile,7')", "(H10,47.179,(r)) (Mars,182.292,(p)) (135-sesquisquare,7')\n(Pluto,107.644,(c)) (H10,17.735,(c)) (square,5')", "(Mean_Node,47.226,(r)) (H4,197.382,(c)) (150-quincunx,9')", "(H1,144.327,(r)) (Venus,114.487,(p)) (30-semisextile,10')\n(Jupiter,73.927,(p)) (H10,73.790,(p)) (conjunction,8')\n(Mercury,76.288,(c)) (H1,121.111,(c)) (45-semisquare,11')\n(Mercury,76.288,(c)) (H10,16.339,(c)) (sextile,3')", "(Mean_Node,45.567,(p)) (H4,255.539,(p)) (150-quincunx,2')", '10', "(Mars,164.643,(r)) (H8,14.587,(p)) (150-quincunx,3')\n(Pluto,107.490,(c)) (H5,227.674,(c)) (trine,11')", "(Sun,124.877,(r)) (H7,349.722,(p)) (135-sesquisquare,9')\n(Mars,164.643,(r)) (H8,14.813,(p)) (150-quincunx,10')\n(Saturn,264.667,(r)) (H12,84.710,(c)) (opposition,3')\n(Mean_Node,47.226,(r)) (H5,227.347,(c)) (opposition,7')\n(H4,227.179,(r)) (Sun,92.136,(c)) (135-sesquisquare,3')\n(Saturn,266.841,(c)) (H7,296.945,(c)) (30-semisextile,6')\n(Pluto,107.483,(c)) (H5,227.347,(c)) (trine,8')", "(Pluto,108.370,(r)) (H10,78.535,(p)) (30-semisextile,10')\n(H9,14.220,(r)) (Mercury,74.062,(c)) (sextile,9')", "(Jupiter,69.518,(r)) (H9,39.593,(p)) (30-semisextile,4')\n(Mercury,121.780,(r)) (H1,121.905,(c)) (conjunction,7')\n(Mercury,76.923,(c)) (H1,121.905,(c)) (45-semisquare,1')", "(Moon,21.707,(r)) (H10,81.667,(p)) (sextile,2')\n(Moon,183.326,(p)) (H9,48.244,(p)) (135-sesquisquare,5')", "(Pluto,108.370,(r)) (H8,18.373,(p)) (square,0')\n(Sun,87.809,(c)) (H8,312.782,(c)) (135-sesquisquare,2')", '17', "(H4,227.179,(r)) (Mars,137.292,(c)) (square,7')\n(H4,227.179,(r)) (Pluto,107.205,(c)) (trine,2')\n(Mars,137.292,(c)) (H7,287.414,(c)) (150-quincunx,7')", '19', 35]
['00:30:39', "(H1,312.615,(r)) (Jupiter,72.667,(p)) (trine,3')", "(Mean_Node,46.060,(p)) (H7,166.029,(p)) (trine,2')", '2', '3', '4', "(H12,285.272,(r)) (Sun,150.426,(p)) (135-sesquisquare,9')", "(Saturn,264.688,(r)) (H1,354.848,(p)) (square,10')\n(Sun,124.443,(r)) (H10,214.336,(c)) (square,6')\n(Mean_Node,48.734,(c)) (H12,258.877,(c)) (150-quincunx,9')", '7', "(H1,312.615,(r)) (Moon,42.914,(p)) (square,18')\n(H10,242.530,(r)) (Sun,152.546,(p)) (square,1')\n(Moon,42.914,(p)) (H10,268.345,(p)) (135-sesquisquare,26')\n(Mercury,120.820,(r)) (H3,0.965,(c)) (trine,9')", "(Mars,145.400,(c)) (H5,55.254,(c)) (square,9')", "(Sun,124.443,(r)) (H1,4.425,(p)) (trine,1')\n(Mean_Node,47.250,(r)) (H4,92.328,(p)) (45-semisquare,5')\n(H4,62.530,(r)) (Jupiter,62.572,(c)) (conjunction,3')\n(H5,83.865,(r)) (Mars,143.807,(c)) (sextile,3')", "(Mean_Node,47.250,(r)) (H4,92.332,(p)) (45-semisquare,5')\n(H5,83.865,(r)) (Saturn,263.896,(p)) (opposition,2')\n(H5,83.865,(r)) (Mars,143.804,(c)) (sextile,4')", "(H5,83.865,(r)) (Saturn,263.897,(p)) (opposition,2')", "(Saturn,266.916,(c)) (H10,206.887,(c)) (sextile,2')", "(Jupiter,69.437,(r)) (H1,279.263,(c)) (150-quincunx,10')\n(H10,242.530,(r)) (Moon,2.086,(c)) (trine,27')\n(Moon,2.086,(c)) (H9,182.216,(c)) (opposition,8')", "(Jupiter,74.883,(p)) (H9,254.899,(p)) (opposition,1')", "(Sun,161.822,(p)) (H1,12.005,(p)) (150-quincunx,11')\n(Neptune,149.020,(c)) (H1,268.867,(c)) (trine,9')", '17', "(Mars,164.362,(r)) (H8,119.297,(c)) (45-semisquare,4')\n(Neptune,150.114,(r)) (H4,14.969,(c)) (135-sesquisquare,9')\n(H7,132.615,(r)) (Saturn,267.708,(c)) (135-sesquisquare,6')", "(Pluto,108.359,(r)) (H1,48.364,(p)) (sextile,0')\n(H10,242.530,(r)) (Sun,62.530,(c)) (opposition,0')", 31]
['11:26:00', "(Jupiter,69.518,(r)) (H1,159.392,(p)) (square,8')", '1', "(Jupiter,73.231,(p)) (H5,283.173,(p)) (150-quincunx,3')", "(Jupiter,73.255,(p)) (H5,283.328,(p)) (150-quincunx,4')", "(Jupiter,69.518,(r)) (H10,69.398,(p)) (conjunction,7')", "(Mean_Node,47.226,(r)) (H12,137.294,(p)) (square,4')\n(Mean_Node,48.660,(c)) (H10,18.820,(c)) (30-semisextile,10')", "(H10,47.213,(r)) (Mars,182.292,(p)) (135-sesquisquare,5')\n(Pluto,107.644,(c)) (H10,17.771,(c)) (square,8')", '7', "(H1,144.353,(r)) (Venus,114.487,(p)) (30-semisextile,8')\n(Jupiter,73.927,(p)) (H10,73.821,(p)) (conjunction,6')\n(Mercury,76.288,(c)) (H1,121.137,(c)) (45-semisquare,9')\n(Mercury,76.288,(c)) (H10,16.375,(c)) (sextile,5')", "(Mean_Node,45.567,(p)) (H4,255.570,(p)) (150-quincunx,0')", '10', "(Mars,164.643,(r)) (H8,14.616,(p)) (150-quincunx,2')\n(Mean_Node,47.226,(r)) (H8,317.050,(c)) (square,11')", "(Sun,124.878,(r)) (H7,349.748,(p)) (135-sesquisquare,8')\n(Saturn,264.667,(r)) (H12,84.741,(c)) (opposition,4')\n(Mean_Node,47.226,(r)) (H5,227.384,(c)) (opposition,9')\n(H4,227.213,(r)) (Sun,92.136,(c)) (135-sesquisquare,5')\n(Saturn,266.841,(c)) (H7,296.971,(c)) (30-semisextile,8')\n(Pluto,107.483,(c)) (H5,227.384,(c)) (trine,6')", '13', "(Jupiter,69.518,(r)) (H9,39.624,(p)) (30-semisextile,6')\n(Mercury,121.781,(r)) (H1,121.931,(c)) (conjunction,9')\n(Mercury,76.923,(c)) (H1,121.931,(c)) (45-semisquare,1')", "(Moon,21.708,(r)) (H10,81.697,(p)) (sextile,1')\n(Moon,183.327,(p)) (H9,48.274,(p)) (135-sesquisquare,3')", "(Pluto,108.370,(r)) (H8,18.402,(p)) (square,2')\n(Sun,87.809,(c)) (H8,312.810,(c)) (135-sesquisquare,0')", '17', "(Neptune,151.787,(p)) (H12,151.630,(p)) (conjunction,9')\n(H4,227.213,(r)) (Mars,137.292,(c)) (square,5')\n(H4,227.213,(r)) (Pluto,107.205,(c)) (trine,0')\n(Mars,137.292,(c)) (H7,287.442,(c)) (150-quincunx,9')", '19', 32]
['17:56:16', "(Moon,25.293,(r)) (H10,160.232,(p)) (135-sesquisquare,4')\n(Uranus,11.329,(r)) (H1,236.366,(p)) (135-sesquisquare,2')\n(Moon,295.138,(p)) (H10,160.232,(p)) (135-sesquisquare,6')\n(H1,221.363,(r)) (Uranus,11.352,(c)) (150-quincunx,1')\n(Mercury,85.498,(c)) (H1,205.622,(c)) (trine,7')\n(Mercury,85.498,(c)) (H9,85.669,(c)) (conjunction,10')", "(Mars,151.107,(c)) (H5,331.146,(c)) (opposition,2')", "(Mars,164.811,(r)) (H5,14.654,(p)) (150-quincunx,9')", "(Mars,164.811,(r)) (H5,14.820,(p)) (150-quincunx,1')", '4', "(Mean_Node,47.212,(r)) (H10,167.226,(p)) (trine,1')\n(H1,221.363,(r)) (Saturn,266.297,(c)) (45-semisquare,4')", "(Sun,152.035,(p)) (H1,242.201,(p)) (square,10')\n(H1,221.363,(r)) (Saturn,266.364,(c)) (45-semisquare,0')", "(Moon,25.293,(r)) (H5,325.469,(c)) (sextile,11')\n(H1,221.363,(r)) (Moon,11.162,(c)) (150-quincunx,12')\n(Jupiter,63.966,(c)) (H1,198.906,(c)) (135-sesquisquare,4')", "(Sun,153.245,(p)) (H1,243.118,(p)) (square,8')", "(Mars,184.595,(p)) (H1,244.625,(p)) (sextile,2')\n(H4,320.171,(r)) (Sun,95.246,(c)) (135-sesquisquare,4')", '10', "(Neptune,149.142,(c)) (H7,14.243,(c)) (135-sesquisquare,6')", "(Mean_Node,47.212,(r)) (H12,227.189,(p)) (opposition,1')\n(Saturn,263.900,(p)) (H5,23.940,(p)) (trine,2')\n(Neptune,149.135,(c)) (H7,14.007,(c)) (135-sesquisquare,8')", "(Pluto,108.377,(r)) (H9,138.411,(p)) (30-semisextile,2')\n(Mercury,183.236,(p)) (H9,138.411,(p)) (45-semisquare,11')", "(Mercury,122.352,(r)) (H1,242.410,(p)) (trine,3')\n(H1,221.363,(r)) (Moon,11.595,(c)) (150-quincunx,14')\n(Jupiter,63.973,(c)) (H1,198.932,(c)) (135-sesquisquare,2')", "(Moon,187.049,(p)) (H9,142.255,(p)) (45-semisquare,12')", '16', "(Mars,164.811,(r)) (H5,314.981,(c)) (150-quincunx,10')", "(H12,199.625,(r)) (Mean_Node,49.628,(c)) (150-quincunx,0')\n(Mean_Node,49.628,(c)) (H7,4.710,(c)) (45-semisquare,5')", "(Neptune,150.139,(r)) (H1,270.241,(p)) (trine,6')\n(Mean_Node,47.212,(r)) (H10,77.375,(c)) (30-semisextile,10')", 34]
['01:03:10', "(H1,324.421,(r)) (Mercury,84.591,(c)) (trine,10')", "(Jupiter,69.441,(r)) (H7,114.360,(c)) (45-semisquare,5')\n(Mean_Node,48.440,(c)) (H10,228.409,(c)) (opposition,2')", "(Mean_Node,47.249,(r)) (H7,182.165,(p)) (135-sesquisquare,5')\n(Mean_Node,45.993,(p)) (H10,271.138,(p)) (135-sesquisquare,9')\n(Mean_Node,47.249,(r)) (H10,227.136,(c)) (opposition,7')", "(Jupiter,69.441,(r)) (H5,69.494,(c)) (conjunction,3')", "(Jupiter,69.441,(r)) (H5,69.294,(c)) (conjunction,9')", "(Saturn,263.913,(p)) (H12,324.046,(p)) (sextile,8')\n(Pluto,108.359,(r)) (H8,153.242,(c)) (45-semisquare,7')", "(H8,192.470,(r)) (Mars,147.379,(c)) (45-semisquare,5')", "(Jupiter,69.441,(r)) (H1,9.551,(p)) (sextile,7')", "(H1,324.421,(r)) (Mercury,174.348,(p)) (150-quincunx,4')\n(Uranus,11.335,(r)) (H10,221.365,(c)) (150-quincunx,2')\n(H3,46.033,(r)) (Mercury,76.028,(c)) (30-semisextile,0')\n(Uranus,11.244,(c)) (H3,11.098,(c)) (conjunction,9')\n(Uranus,11.244,(c)) (H10,221.365,(c)) (150-quincunx,7')", "(Mars,164.376,(r)) (H1,14.260,(p)) (150-quincunx,7')\n(Jupiter,74.117,(p)) (H1,14.260,(p)) (sextile,9')\n(Mars,164.376,(r)) (H1,284.358,(c)) (trine,1')", '10', "(Pluto,108.359,(r)) (H7,198.430,(p)) (square,4')\n(H5,91.308,(r)) (Neptune,151.348,(p)) (sextile,2')\n(Neptune,150.115,(r)) (H5,60.081,(c)) (square,2')\n(H12,293.691,(r)) (Mars,143.817,(c)) (150-quincunx,8')", "(Saturn,264.687,(r)) (H8,234.756,(p)) (30-semisextile,4')\n(H12,293.691,(r)) (Mars,143.648,(c)) (150-quincunx,3')", "(Uranus,10.599,(p)) (H10,280.545,(p)) (square,3')", "(Jupiter,69.441,(r)) (H1,9.499,(p)) (sextile,3')\n(Jupiter,73.758,(p)) (H9,253.690,(p)) (opposition,4')", '15', "(Mean_Node,47.249,(r)) (H8,137.194,(c)) (square,3')\n(Pluto,107.359,(c)) (H8,137.194,(c)) (30-semisextile,10')", "(H7,144.421,(r)) (Mars,189.258,(p)) (45-semisquare,10')\n(H5,91.308,(r)) (Jupiter,61.423,(c)) (30-semisextile,7')", "(Mean_Node,47.249,(r)) (H12,347.224,(p)) (sextile,2')", "(Mean_Node,47.249,(r)) (H8,107.127,(c)) (sextile,7')\n(Sun,62.552,(c)) (H10,182.502,(c)) (trine,3')", 36]
['21:36:56', "(H9,163.785,(r)) (Moon,119.225,(c)) (45-semisquare,26')", "(Mean_Node,46.066,(p)) (H7,106.036,(p)) (sextile,2')", "(Mean_Node,47.257,(r)) (H7,107.261,(p)) (sextile,0')", '3', "(H5,44.562,(r)) (Mars,179.437,(p)) (135-sesquisquare,7')", "(Pluto,107.654,(c)) (H1,242.505,(c)) (135-sesquisquare,9')\n(Mean_Node,48.690,(c)) (H10,168.576,(c)) (trine,7')", "(Pluto,107.629,(c)) (H10,167.517,(c)) (sextile,7')\n(Mean_Node,48.740,(c)) (H8,93.724,(c)) (45-semisquare,1')", "(Mean_Node,47.257,(r)) (H4,347.161,(c)) (sextile,6')", "(H3,343.785,(r)) (Jupiter,73.858,(p)) (square,4')\n(Mercury,120.565,(r)) (H1,240.692,(c)) (trine,8')\n(Jupiter,69.415,(r)) (H3,309.431,(c)) (trine,1')\n(H10,198.336,(r)) (Moon,348.171,(c)) (150-quincunx,10')\n(Mercury,75.945,(c)) (H10,166.112,(c)) (square,10')", "(Mars,184.052,(p)) (H4,48.997,(p)) (135-sesquisquare,3')\n(H1,265.359,(r)) (Mars,145.328,(c)) (trine,2')", '10', "(Mars,164.288,(r)) (H8,164.128,(p)) (conjunction,10')\n(H12,245.814,(r)) (Mars,185.794,(p)) (sextile,1')\n(Saturn,266.862,(c)) (H7,56.780,(c)) (150-quincunx,5')", "(Sun,124.327,(r)) (H12,274.422,(p)) (150-quincunx,6')\n(H12,245.814,(r)) (Mars,185.980,(p)) (sextile,10')", "(Uranus,11.145,(c)) (H1,236.083,(c)) (135-sesquisquare,4')", "(H9,163.785,(r)) (Moon,28.329,(p)) (135-sesquisquare,27')\n(H9,163.785,(r)) (Jupiter,73.740,(p)) (square,3')", "(H1,265.359,(r)) (Moon,175.323,(p)) (square,2')\n(Moon,175.323,(p)) (H10,235.513,(p)) (sextile,11')\n(Uranus,10.481,(p)) (H10,235.513,(p)) (135-sesquisquare,2')\n(H1,265.359,(r)) (Moon,235.699,(c)) (30-semisextile,20')\n(Mercury,74.030,(c)) (H9,119.209,(c)) (45-semisquare,11')", '16', '17', "(Mars,164.288,(r)) (H12,284.294,(p)) (trine,0')\n(H4,18.336,(r)) (Sun,168.286,(p)) (150-quincunx,3')\n(Neptune,151.766,(p)) (H4,61.594,(p)) (square,10')\n(Neptune,150.110,(r)) (H5,0.220,(c)) (150-quincunx,7')\n(Mean_Node,47.257,(r)) (H7,47.332,(c)) (conjunction,5')\n(Mean_Node,47.257,(r)) (H8,77.263,(c)) (30-semisextile,0')\n(Pluto,107.191,(c)) (H7,47.332,(c)) (sextile,8')\n(Pluto,107.191,(c)) (H8,77.263,(c)) (30-semisextile,4')", "(Neptune,152.419,(p)) (H12,302.585,(p)) (150-quincunx,10')", 38]
['18:30:16', "(Jupiter,72.772,(p)) (H9,132.748,(p)) (sextile,1')\n(Mercury,122.402,(r)) (H1,212.300,(c)) (square,6')", "(H5,1.068,(r)) (Mean_Node,46.020,(p)) (45-semisquare,3')\n(H10,148.966,(r)) (Mars,178.944,(p)) (30-semisextile,1')\n(H5,1.068,(r)) (Mars,151.121,(c)) (150-quincunx,3')", "(Jupiter,64.949,(c)) (H10,124.846,(c)) (sextile,6')", '3', '4', "(Saturn,264.653,(r)) (H8,54.671,(c)) (150-quincunx,1')", '6', "(Moon,25.606,(r)) (H1,205.609,(c)) (opposition,0')", "(H3,292.750,(r)) (Moon,53.087,(p)) (trine,20')\n(Venus,114.829,(p)) (H1,249.998,(p)) (135-sesquisquare,10')\n(H10,148.966,(r)) (Moon,359.281,(c)) (150-quincunx,19')\n(Moon,359.281,(c)) (H10,119.307,(c)) (trine,2')", "(Mean_Node,45.552,(p)) (H4,0.729,(p)) (45-semisquare,11')", "(Jupiter,69.571,(r)) (H4,294.604,(c)) (135-sesquisquare,2')", "(Saturn,264.653,(r)) (H4,294.599,(c)) (30-semisextile,3')\n(Saturn,266.798,(c)) (H12,176.967,(c)) (square,10')", "(Pluto,108.378,(r)) (H8,108.243,(p)) (conjunction,8')\n(Pluto,108.378,(r)) (H8,48.331,(c)) (sextile,3')\n(Saturn,266.819,(c)) (H12,176.706,(c)) (square,7')", "(Saturn,264.653,(r)) (H12,234.810,(p)) (30-semisextile,9')\n(H12,206.968,(r)) (Saturn,266.860,(c)) (sextile,6')\n(Mars,143.745,(c)) (H10,113.761,(c)) (30-semisextile,1')", "(Moon,25.606,(r)) (H1,205.636,(c)) (opposition,2')\n(Moon,25.606,(r)) (H9,85.685,(c)) (sextile,5')", "(Mercury,188.056,(p)) (H10,187.944,(p)) (conjunction,7')", "(Mean_Node,47.211,(r)) (H1,257.225,(p)) (150-quincunx,1')", "(Jupiter,61.586,(c)) (H7,16.706,(c)) (45-semisquare,7')", "(Mars,164.826,(r)) (H4,14.768,(p)) (150-quincunx,3')\n(H4,328.966,(r)) (Mars,193.913,(p)) (135-sesquisquare,3')\n(Mean_Node,44.794,(p)) (H4,14.768,(p)) (30-semisextile,2')", "(Pluto,109.553,(p)) (H8,139.549,(p)) (30-semisextile,0')\n(H10,148.966,(r)) (Saturn,268.974,(c)) (trine,1')", 32]
['20:04:30', "(Moon,284.301,(p)) (H10,194.086,(p)) (square,13')", "(Jupiter,72.979,(p)) (H5,43.015,(p)) (30-semisextile,2')", "(Mars,164.248,(r)) (H5,44.075,(p)) (trine,10')\n(Mars,179.140,(p)) (H5,44.075,(p)) (135-sesquisquare,4')\n(Mars,149.816,(c)) (H5,359.794,(c)) (150-quincunx,1')", "(Mars,164.248,(r)) (H5,44.234,(p)) (trine,1')\n(Mars,179.259,(p)) (H5,44.234,(p)) (135-sesquisquare,2')\n(Mars,149.704,(c)) (H5,359.608,(c)) (150-quincunx,6')", "(Mars,164.248,(r)) (H5,44.418,(p)) (trine,10')\n(Mars,179.397,(p)) (H5,44.418,(p)) (135-sesquisquare,1')", '5', '6', "(Moon,13.330,(r)) (H1,223.267,(c)) (150-quincunx,4')", "(Sun,124.266,(r)) (H3,349.427,(p)) (135-sesquisquare,10')\n(Mercury,75.908,(c)) (H3,285.835,(c)) (150-quincunx,4')", "(Sun,94.375,(c)) (H4,319.493,(c)) (135-sesquisquare,7')", "(H1,245.907,(r)) (Mars,185.749,(p)) (sextile,9')\n(Sun,91.803,(c)) (H4,316.655,(c)) (135-sesquisquare,9')", "(H7,65.907,(r)) (Mars,185.753,(p)) (trine,9')\n(H8,98.677,(r)) (Mars,143.695,(c)) (45-semisquare,1')", "(H7,65.907,(r)) (Mars,185.939,(p)) (trine,2')\n(Sun,124.266,(r)) (H5,349.171,(c)) (135-sesquisquare,6')\n(H8,98.677,(r)) (Mars,143.525,(c)) (45-semisquare,9')\n(Sun,91.524,(c)) (H4,316.348,(c)) (135-sesquisquare,11')\n(Mean_Node,49.077,(c)) (H5,349.171,(c)) (sextile,6')", "(Mars,164.248,(r)) (H12,254.127,(p)) (square,7')\n(H10,173.186,(r)) (Mars,143.193,(c)) (30-semisextile,0')", "(Moon,13.330,(r)) (H1,223.293,(c)) (150-quincunx,2')\n(H9,136.579,(r)) (Mercury,76.495,(c)) (sextile,5')", '15', "(Mean_Node,47.260,(r)) (H12,257.252,(p)) (150-quincunx,0')\n(Pluto,108.354,(r)) (H8,63.420,(c)) (45-semisquare,4')", "(Sun,124.266,(r)) (H7,34.433,(c)) (square,10')\n(Mars,164.248,(r)) (H5,344.254,(c)) (opposition,0')", "(Mars,164.248,(r)) (H7,29.235,(c)) (135-sesquisquare,1')", "(Neptune,148.644,(c)) (H1,193.788,(c)) (45-semisquare,9')", 33]
['01:39:42', '0', "(Mean_Node,46.057,(p)) (H7,195.985,(p)) (150-quincunx,4')", "(Jupiter,69.446,(r)) (H10,279.555,(p)) (150-quincunx,7')", '3', '4', '5', "(Sun,124.488,(r)) (H12,274.541,(c)) (150-quincunx,3')\n(H10,258.756,(r)) (Mean_Node,48.731,(c)) (150-quincunx,2')", "(H4,78.756,(r)) (Mean_Node,48.748,(c)) (30-semisextile,0')", "(H1,339.012,(r)) (Venus,114.016,(p)) (135-sesquisquare,0')\n(Moon,350.306,(c)) (H10,230.532,(c)) (trine,14')", "(Mars,164.392,(r)) (H1,29.374,(p)) (135-sesquisquare,1')\n(Jupiter,69.446,(r)) (H5,129.615,(p)) (sextile,10')\n(Jupiter,69.446,(r)) (H1,294.370,(c)) (135-sesquisquare,5')", '10', "(Pluto,108.360,(r)) (H4,108.327,(p)) (conjunction,2')\n(Mean_Node,45.446,(p)) (H12,345.338,(p)) (sextile,6')", '12', "(Pluto,109.142,(p)) (H10,289.051,(p)) (opposition,5')\n(Neptune,150.116,(r)) (H9,195.203,(c)) (45-semisquare,5')", '14', "(Jupiter,69.446,(r)) (H1,39.523,(p)) (30-semisextile,5')", "(Saturn,264.686,(r)) (H1,39.822,(p)) (135-sesquisquare,8')\n(Neptune,149.021,(c)) (H8,149.077,(c)) (conjunction,3')", '17', "(Pluto,108.360,(r)) (H7,228.460,(p)) (trine,6')\n(Sun,168.450,(p)) (H7,228.460,(p)) (sextile,1')\n(Saturn,264.045,(p)) (H5,144.036,(p)) (trine,1')", "(Mean_Node,50.679,(c)) (H1,260.596,(c)) (150-quincunx,5')", 21]
['21:50:22', '0', "(Mars,164.293,(r)) (H10,224.228,(p)) (sextile,4')\n(H7,88.381,(r)) (Mars,178.397,(p)) (square,1')", '2', '3', '4', "(Pluto,108.356,(r)) (H10,228.469,(p)) (trine,7')", "(Mean_Node,47.256,(r)) (H12,272.194,(p)) (135-sesquisquare,4')\n(Sun,124.336,(r)) (H1,244.419,(c)) (trine,5')", "(H1,268.381,(r)) (Moon,28.888,(p)) (trine,30')\n(Venus,80.832,(r)) (H4,350.815,(c)) (square,1')\n(Venus,80.832,(r)) (H5,20.789,(c)) (sextile,3')", "(H3,347.931,(r)) (Moon,348.289,(c)) (conjunction,21')", "(Mars,164.293,(r)) (H5,74.364,(p)) (square,4')\n(Jupiter,74.101,(p)) (H1,299.026,(p)) (135-sesquisquare,5')", "(H4,21.942,(r)) (Sun,157.035,(p)) (135-sesquisquare,6')\n(Mars,164.293,(r)) (H4,344.424,(c)) (opposition,8')", "(Saturn,264.694,(r)) (H4,54.733,(p)) (150-quincunx,2')\n(Pluto,109.123,(p)) (H8,168.951,(p)) (sextile,10')\n(Mars,164.293,(r)) (H4,344.417,(c)) (opposition,7')\n(Neptune,150.110,(r)) (H5,15.121,(c)) (135-sesquisquare,1')", "(Sun,124.336,(r)) (H8,169.328,(p)) (45-semisquare,1')\n(Neptune,149.116,(c)) (H7,59.209,(c)) (square,6')", "(Uranus,10.603,(p)) (H10,235.487,(p)) (135-sesquisquare,7')", "(H1,268.381,(r)) (Moon,28.452,(p)) (trine,4')\n(Moon,14.287,(r)) (H9,134.201,(c)) (trine,5')", "(Jupiter,69.417,(r)) (H10,159.286,(c)) (square,8')\n(Moon,235.811,(c)) (H1,235.670,(c)) (conjunction,8')", "(Sun,161.715,(p)) (H12,281.595,(p)) (trine,7')", '17', "(Mars,164.293,(r)) (H12,209.110,(c)) (45-semisquare,11')", "(Pluto,108.356,(r)) (H8,63.310,(c)) (45-semisquare,3')", 27]
['05:32:48', "(Moon,18.483,(r)) (H10,333.482,(p)) (45-semisquare,0')\n(Moon,288.985,(p)) (H10,333.482,(p)) (45-semisquare,30')", "(Jupiter,69.475,(r)) (H5,189.536,(p)) (trine,4')\n(H5,162.919,(r)) (Jupiter,73.032,(p)) (square,7')\n(H10,313.735,(r)) (Mars,178.601,(p)) (135-sesquisquare,8')", "(Mean_Node,45.983,(p)) (H7,270.800,(p)) (135-sesquisquare,11')", "(Mean_Node,45.973,(p)) (H7,270.958,(p)) (135-sesquisquare,1')", "(Mean_Node,45.962,(p)) (H7,271.140,(p)) (135-sesquisquare,11')\n(Mars,164.492,(r)) (H5,134.483,(c)) (30-semisextile,1')", "(H8,270.644,(r)) (Sun,150.627,(p)) (trine,1')\n(Pluto,108.364,(r)) (H8,243.541,(c)) (135-sesquisquare,11')\n(Mean_Node,47.239,(r)) (H10,287.352,(c)) (trine,7')", "(Saturn,263.905,(p)) (H8,293.919,(p)) (30-semisextile,1')\n(Neptune,150.121,(r)) (H1,30.071,(c)) (trine,3')\n(H1,68.084,(r)) (Sun,97.910,(c)) (30-semisextile,10')\n(Pluto,107.638,(c)) (H8,242.476,(c)) (135-sesquisquare,10')", "(H1,68.084,(r)) (Venus,113.117,(p)) (45-semisquare,2')\n(H4,133.735,(r)) (Jupiter,73.785,(p)) (sextile,3')", "(Moon,45.747,(p)) (H3,136.208,(p)) (square,28')\n(H3,111.116,(r)) (Venus,51.057,(c)) (sextile,4')", "(Mars,164.492,(r)) (H4,164.589,(p)) (conjunction,6')\n(Jupiter,69.475,(r)) (H1,24.556,(c)) (45-semisquare,5')", "(Mean_Node,47.239,(r)) (H4,167.242,(p)) (trine,0')\n(Sun,157.345,(p)) (H5,202.508,(p)) (45-semisquare,10')", "(Mean_Node,47.239,(r)) (H4,167.248,(p)) (trine,1')", "(Pluto,108.364,(r)) (H12,63.241,(p)) (45-semisquare,7')\n(Pluto,108.364,(r)) (H12,333.353,(c)) (135-sesquisquare,1')", "(Pluto,108.364,(r)) (H1,18.443,(c)) (square,5')\n(Pluto,107.463,(c)) (H12,332.552,(c)) (135-sesquisquare,5')", "(H10,313.735,(r)) (Jupiter,73.781,(p)) (trine,3')", '15', '16', '17', "(H4,133.735,(r)) (Mars,193.560,(p)) (sextile,10')\n(Sun,81.107,(c)) (H5,111.200,(c)) (30-semisextile,6')", "(Mean_Node,47.239,(r)) (H10,17.340,(p)) (30-semisextile,6')\n(Neptune,152.430,(p)) (H10,17.340,(p)) (135-sesquisquare,5')", 34]
