['Time', '0: 1883-07-05', '1: 1895-01-24', '2: 1899-11-15', '3: 1898-12-01', '4: 1900-06-05', '5: 1909-07-11', '6: 1911-05-28', '7: 1914-10-07', '8: 1918-11-15', '9: 1921-06-29', '10: 1922-09-15', '11: 1941-12-12', '12: 1944-09-05', '13: 1953-06-24', '14: 1963-10-19', 'Count']
['1874-11-30 02:10:00', '0', '1', "(Mean_Node,24.366,(r)) (H1,204.204,(d)) (opposition,9.71')", "(Jupiter,203.573,(r)) (H1,203.547,(d)) (conjunction,1.53')\n(Jupiter,203.573,(r)) (H9,83.654,(d)) (trine,4.88')", '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', 3]
['1874-11-30 00:57:44', '0', '1', '2', "(Sun,247.697,(r)) (H9,67.624,(d)) (opposition,4.37')", "(Mean_Node,24.369,(r)) (H9,24.428,(c)) (conjunction,3.54')", '5', '6', "(Jupiter,203.563,(r)) (H5,263.614,(c)) (sextile,3.04')", '8', '9', '10', '11', '12', '13', '14', 3]
['1874-11-30 02:45:36', '0', '1', '2', '3', '4', '5', "(H5,322.563,(r)) (H4,322.466,(d)) (conjunction,5.83')", '7', "(Moon,150.276,(r)) (H4,330.098,(d)) (opposition,10.68')", '9', '10', "(Uranus,135.229,(r)) (H9,135.383,(d)) (conjunction,9.26')", '12', '13', '14', 3]
['1874-11-30 01:18:15', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', 0]
['1874-11-30 02:49:36', '0', '1', '2', '3', '4', '5', "(Jupiter,203.578,(r)) (H4,323.496,(d)) (trine,4.89')\n(H5,323.457,(r)) (H4,323.496,(d)) (conjunction,2.32')\n(Uranus,135.229,(r)) (H4,255.166,(c)) (trine,3.79')", '7', '8', '9', '10', '11', '12', '13', '14', 3]
['1874-11-30 01:00:31', '0', '1', '2', '3', '4', "(Moon,149.358,(r)) (H5,329.527,(d)) (opposition,10.12')", '6', '7', '8', '9', '10', "(Mercury,227.575,(r)) (H9,347.539,(c)) (trine,2.18')", '12', '13', '14', 2]
['1874-11-30 02:08:08', "(Mars,196.566,(r)) (H10,106.540,(d)) (square,1.51')", '1', '2', '3', '4', '5', '6', '7', '8', "(Sun,247.746,(r)) (H8,67.594,(d)) (opposition,9.15')", '10', '11', "(Sun,247.746,(r)) (H9,127.746,(d)) (trine,0.00')\n(Jupiter,203.572,(r)) (POF,23.465,(c)) (opposition,6.42')", '13', '14', 4]
['1874-11-30 02:32:56', '0', '1', '2', '3', "(Moon,150.165,(r)) (H9,90.226,(d)) (sextile,3.61')", '5', '6', '7', '8', '9', '10', '11', '12', '13', "(Saturn,309.597,(r)) (H1,129.732,(c)) (opposition,8.08')", 2]
['1874-11-30 00:01:20', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Mars,196.512,(r)) (H1,196.555,(d)) (conjunction,2.61')", '10', '11', '12', '13', '14', 1]
['1874-11-30 02:53:36', '0', "(Neptune,28.432,(r)) (H1,208.519,(d)) (opposition,5.20')", '2', '3', '4', '5', "(H5,324.353,(r)) (H4,324.529,(d)) (conjunction,10.59')", '7', '8', '9', '10', '11', '12', '13', '14', 2]
