['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 11:47:36', '0', '1', '2', '3', '4', '5', '6', '7', "(Uranus,316.711,(r)) (H4,256.580,(c)) (sextile,7.87')", '9', '10', "(Sun,131.501,(c)) (H4,251.571,(c)) (trine,4.18')", '12', '13', "(Moon,27.104,(c)) (H1,147.624,(c)) (trine,31.17')\n(Mean_Node,299.010,(c)) (H4,239.109,(c)) (sextile,5.96')", "(Venus,180.481,(p)) (H8,90.431,(p)) (square,2.98')\n(Uranus,316.711,(r)) (H7,316.811,(c)) (conjunction,6.01')", "(Pluto,94.267,(r)) (H8,94.163,(p)) (conjunction,6.19')\n(Pluto,94.211,(p)) (H8,94.163,(p)) (conjunction,2.88')", 8]
['1916-09-06 10:19:04', '0', '1', '2', '3', "(Mars,208.470,(r)) (H12,118.507,(c)) (square,2.25')", "(Venus,117.673,(r)) (H10,57.736,(c)) (sextile,3.79')", "(Mean_Node,296.543,(r)) (H12,116.579,(c)) (opposition,2.17')\n(Moon,296.268,(c)) (H3,206.311,(c)) (square,2.58')\n(Moon,296.268,(c)) (H12,116.579,(c)) (opposition,18.69')", '7', "(Moon,265.305,(c)) (H5,265.554,(c)) (conjunction,14.92')", "(Uranus,316.713,(r)) (H1,196.800,(p)) (trine,5.21')\n(Uranus,315.914,(p)) (H5,315.860,(p)) (conjunction,3.24')\n(Mercury,142.253,(c)) (H5,262.204,(c)) (trine,2.95')", "(Moon,200.061,(c)) (H1,139.839,(c)) (sextile,13.26')\n(Moon,200.061,(c)) (H9,19.599,(c)) (opposition,27.68')", '11', "(Uranus,316.713,(r)) (H1,136.873,(c)) (opposition,9.61')", "(Uranus,316.713,(r)) (H5,256.857,(c)) (sextile,8.62')", "(Jupiter,30.481,(p)) (H1,210.550,(p)) (opposition,4.10')", "(Moon,319.028,(p)) (POF,319.346,(p)) (conjunction,19.09')\n(Mean_Node,296.543,(r)) (H7,296.373,(c)) (conjunction,10.20')", "(Moon,15.540,(p)) (POF,15.562,(p)) (conjunction,1.31')\n(Uranus,319.019,(c)) (H8,319.069,(c)) (conjunction,3.02')", 18]
['1916-09-06 05:19:04', '0', '1', '2', "(Moon,266.805,(r)) (H1,86.958,(c)) (opposition,9.18')", "(Mean_Node,296.554,(r)) (H10,26.380,(p)) (square,10.44')", "(Moon,239.379,(p)) (H1,119.051,(p)) (trine,19.70')", "(Mars,208.332,(r)) (H10,28.491,(p)) (opposition,9.55')", "(Mercury,189.847,(r)) (H5,189.897,(c)) (conjunction,3.03')", '8', '9', "(Neptune,122.765,(c)) (H9,302.774,(c)) (opposition,0.52')", '11', '12', "(Mean_Node,298.533,(c)) (H5,178.443,(c)) (trine,5.38')", "(Mean_Node,296.554,(r)) (H1,56.494,(c)) (trine,3.60')", "(Moon,266.805,(r)) (H8,356.864,(p)) (square,3.51')", "(Neptune,121.675,(c)) (H4,121.604,(c)) (conjunction,4.24')", 10]
['1916-09-06 08:38:39', '0', "(Jupiter,34.553,(p)) (H9,34.489,(p)) (conjunction,3.87')", "(Sun,163.405,(r)) (H8,343.436,(c)) (opposition,1.88')", '3', '4', '5', "(Uranus,316.715,(r)) (H12,136.591,(p)) (opposition,7.44')", '7', '8', "(Mean_Node,298.211,(c)) (H5,238.279,(c)) (sextile,4.09')", '10', "(Mean_Node,296.547,(r)) (H5,236.548,(c)) (sextile,0.05')", '12', '13', "(Sun,163.405,(r)) (H5,223.236,(c)) (sextile,10.12')", "(Uranus,316.715,(r)) (H8,46.737,(p)) (square,1.32')\n(Uranus,315.805,(p)) (H5,315.803,(p)) (conjunction,0.10')", '16', 8]
['1916-09-06 20:23:12', "(Moon,293.494,(p)) (H4,53.650,(p)) (trine,9.37')", '1', '2', '3', '4', "(Mean_Node,296.521,(r)) (H3,356.541,(c)) (sextile,1.19')", "(Mars,208.747,(r)) (H10,208.698,(c)) (conjunction,2.95')", '7', '8', '9', '10', '11', '12', "(Mars,208.747,(r)) (POF,208.723,(p)) (conjunction,1.43')\n(Uranus,316.699,(r)) (H4,16.626,(c)) (sextile,4.36')", '14', '15', "(Moon,21.195,(p)) (H1,21.262,(p)) (conjunction,4.02')", 6]
['1916-09-06 13:08:07', "(Moon,271.427,(r)) (H7,31.506,(p)) (trine,4.75')\n(Venus,117.781,(r)) (H4,297.889,(c)) (opposition,6.47')", "(Venus,128.198,(p)) (H10,128.379,(p)) (conjunction,10.90')", "(Venus,128.198,(p)) (H4,308.379,(p)) (opposition,10.90')", '3', '4', '5', '6', "(Mean_Node,295.118,(p)) (H5,354.947,(p)) (sextile,10.23')", "(Jupiter,35.162,(r)) (H4,275.151,(c)) (trine,0.64')\n(Jupiter,35.015,(c)) (H4,275.151,(c)) (trine,8.16')", '9', "(Venus,117.781,(r)) (H1,237.749,(p)) (trine,1.90')\n(Mean_Node,296.537,(r)) (H9,116.550,(p)) (opposition,0.76')", '11', "(Moon,271.427,(r)) (H4,331.246,(p)) (sextile,10.86')\n(Venus,117.781,(r)) (H1,177.948,(c)) (sextile,10.00')", '13', '14', '15', "(Mean_Node,293.251,(p)) (H8,113.241,(p)) (opposition,0.61')\n(Moon,271.427,(r)) (H8,1.510,(c)) (square,4.99')", 13]
['1916-09-07 01:23:04', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Venus,95.830,(c)) (H4,95.738,(c)) (conjunction,5.49')", "(Neptune,123.894,(r)) (H9,303.769,(p)) (opposition,7.53')\n(Jupiter,34.775,(c)) (H10,274.910,(c)) (trine,8.10')", '11', "(Venus,118.251,(r)) (H5,118.414,(c)) (conjunction,9.78')\n(Mean_Node,298.396,(c)) (H5,118.414,(c)) (opposition,1.07')", "(Uranus,315.833,(p)) (H1,75.964,(p)) (trine,7.83')\n(Mean_Node,294.531,(p)) (POF,294.452,(p)) (conjunction,4.75')\n(Uranus,318.124,(c)) (POF,18.160,(c)) (sextile,2.12')", '14', "(Pluto,94.273,(r)) (H7,274.245,(p)) (opposition,1.67')\n(Pluto,94.252,(p)) (H7,274.245,(p)) (opposition,0.43')", '16', 10]
['1916-09-06 20:35:36', "(Mean_Node,296.520,(r)) (H4,56.677,(p)) (trine,9.40')", "(Moon,134.738,(c)) (H9,195.113,(c)) (sextile,22.52')", '2', '3', '4', '5', '6', '7', "(Uranus,315.969,(p)) (POF,75.901,(p)) (trine,4.03')", '9', "(Moon,205.653,(c)) (H10,205.120,(c)) (conjunction,31.97')", '11', "(Mean_Node,294.634,(p)) (H1,354.494,(p)) (sextile,8.34')\n(Uranus,318.064,(c)) (POF,318.107,(c)) (conjunction,2.62')", "(Mean_Node,296.520,(r)) (H1,356.446,(p)) (sextile,4.44')", "(Jupiter,35.149,(r)) (H4,95.304,(p)) (sextile,9.31')", "(Mars,172.787,(c)) (H7,82.751,(c)) (square,2.16')", '16', 9]
['1916-09-06 21:35:51', "(POF,69.116,(c)) (H4,68.969,(c)) (conjunction,8.82')", '1', '2', "(Venus,118.106,(r)) (H10,238.013,(c)) (trine,5.54')", '4', '5', '6', '7', "(Jupiter,32.874,(p)) (H4,92.968,(p)) (sextile,5.64')", "(Moon,335.746,(p)) (H4,96.153,(p)) (trine,24.42')", '10', "(Mars,187.533,(c)) (H5,67.562,(c)) (trine,1.76')", "(Venus,118.106,(r)) (H1,298.100,(c)) (opposition,0.33')", "(Mean_Node,296.518,(r)) (H1,296.402,(c)) (conjunction,6.97')", "(Moon,169.528,(p)) (H4,109.296,(p)) (sextile,13.95')", "(Moon,276.458,(r)) (H7,96.620,(c)) (opposition,9.73')", "(Venus,99.630,(c)) (H4,9.584,(c)) (square,2.74')", 10]
['1916-09-06 09:36:31', "(Mercury,188.669,(c)) (H4,248.661,(c)) (sextile,0.45')", "(Moon,269.339,(r)) (H9,29.398,(c)) (trine,3.56')", '2', "(Moon,269.339,(r)) (POF,89.358,(c)) (opposition,1.15')\n(Venus,117.646,(r)) (H10,57.688,(c)) (sextile,2.52')", "(Mars,208.450,(r)) (POF,208.336,(p)) (conjunction,6.84')", '5', '6', '7', '8', '9', "(Mercury,190.043,(r)) (H1,129.884,(c)) (sextile,9.54')", '11', '12', '13', "(Moon,25.925,(c)) (H4,205.914,(c)) (opposition,0.63')", '15', "(Venus,185.221,(p)) (POF,5.132,(p)) (opposition,5.34')", 8]
['1916-09-06 23:40:08', "(Moon,277.694,(r)) (H4,97.727,(c)) (opposition,2.03')", "(Neptune,123.551,(c)) (H9,243.439,(c)) (trine,6.70')", "(Neptune,123.892,(r)) (H8,214.002,(c)) (square,6.63')", '3', '4', '5', '6', '7', '8', "(Jupiter,35.144,(r)) (H5,155.277,(p)) (trine,7.99')\n(H5,125.627,(r)) (H4,125.489,(p)) (conjunction,8.27')\n(Moon,277.694,(r)) (H5,97.831,(c)) (opposition,8.24')", "(Venus,95.433,(c)) (H1,335.485,(c)) (trine,3.14')", "(Jupiter,32.180,(p)) (POF,212.246,(p)) (opposition,3.97')", "(Pluto,94.272,(r)) (H5,94.090,(c)) (conjunction,10.89')", '13', "(Moon,170.613,(p)) (H5,171.037,(p)) (conjunction,25.47')", "(Uranus,316.694,(r)) (H4,46.619,(c)) (square,4.50')", '16', 11]
['1916-09-06 06:27:43', "(POF,201.140,(c)) (H4,201.218,(c)) (conjunction,4.68')", '1', "(Moon,59.653,(p)) (H8,330.154,(p)) (square,30.03')", '3', "(Mars,224.129,(p)) (H10,44.142,(p)) (opposition,0.79')", '5', "(Mercury,195.964,(p)) (H12,106.026,(p)) (square,3.75')\n(Mercury,152.801,(c)) (H12,62.645,(c)) (square,9.35')", '7', '8', "(Moon,267.480,(r)) (H1,87.625,(c)) (opposition,8.67')", '10', '11', '12', '13', '14', "(Mercury,89.275,(c)) (H8,269.206,(c)) (opposition,4.12')", "(Neptune,121.677,(c)) (POF,121.552,(c)) (conjunction,7.49')", 8]
['1916-09-06 08:28:47', '0', '1', '2', '3', '4', "(Venus,117.603,(r)) (H3,177.704,(c)) (sextile,6.04')\n(Mean_Node,297.885,(c)) (H3,177.704,(c)) (trine,10.86')", '6', "(Mars,208.419,(r)) (H10,28.373,(c)) (opposition,2.76')", '8', '9', "(Uranus,316.715,(r)) (POF,316.643,(p)) (conjunction,4.32')", "(Mars,231.104,(p)) (H1,171.162,(p)) (sextile,3.46')\n(Mars,231.104,(p)) (H5,291.133,(p)) (sextile,1.72')", '12', "(Mean_Node,294.568,(p)) (H5,294.669,(p)) (conjunction,6.06')", '14', "(Mars,208.419,(r)) (H5,208.502,(c)) (conjunction,4.98')", '16', 8]
['1916-09-06 15:08:08', '0', '1', '2', '3', '4', '5', '6', "(Moon,266.453,(p)) (H5,26.400,(p)) (trine,3.16')", "(Jupiter,35.019,(c)) (H1,214.847,(c)) (opposition,10.37')", '9', '10', "(H5,1.237,(r)) (H4,1.277,(p)) (conjunction,2.39')\n(Jupiter,32.224,(p)) (H5,32.388,(p)) (conjunction,9.82')\n(H4,329.040,(r)) (H5,329.120,(c)) (conjunction,4.82')\n(Mean_Node,298.293,(c)) (H4,298.212,(c)) (conjunction,4.85')", '12', '13', '14', "(Mars,208.602,(r)) (POF,28.651,(p)) (opposition,2.93')\n(Mean_Node,296.532,(r)) (H4,26.554,(p)) (square,1.29')", "(Neptune,121.689,(c)) (H8,31.823,(c)) (square,8.03')", 9]
['1916-09-06 14:59:28', "(Mean_Node,296.533,(r)) (H3,296.389,(p)) (conjunction,8.66')\n(Mean_Node,296.468,(p)) (H3,296.389,(p)) (conjunction,4.75')", "(Uranus,316.706,(r)) (H10,136.727,(c)) (opposition,1.23')", "(Pluto,94.268,(r)) (H8,94.450,(p)) (conjunction,10.89')\n(Pluto,94.361,(p)) (H8,94.450,(p)) (conjunction,5.31')", '3', "(Mercury,197.721,(p)) (POF,287.699,(p)) (square,1.36')", "(Moon,303.443,(c)) (H10,123.460,(c)) (opposition,1.01')", "(Neptune,123.028,(c)) (H10,123.202,(c)) (conjunction,10.41')", '7', "(Moon,272.528,(r)) (H5,332.386,(c)) (sextile,8.50')", "(Mars,208.598,(r)) (H5,28.485,(p)) (opposition,6.83')\n(Venus,117.852,(r)) (H4,297.811,(c)) (opposition,2.45')\n(Mars,208.598,(r)) (H5,328.695,(c)) (trine,5.77')", "(Venus,117.852,(r)) (H10,178.024,(p)) (sextile,10.33')", "(H5,358.946,(r)) (H4,358.908,(p)) (conjunction,2.26')\n(H4,326.777,(r)) (H5,326.921,(c)) (conjunction,8.63')", "(Moon,272.528,(r)) (H5,32.408,(p)) (trine,7.21')", '13', "(Jupiter,35.159,(r)) (H1,275.240,(p)) (trine,4.90')", "(Neptune,123.881,(r)) (H8,33.798,(c)) (square,4.97')\n(Pluto,93.202,(c)) (H4,273.288,(c)) (opposition,5.19')", "(Mars,208.598,(r)) (H4,28.538,(p)) (opposition,3.65')\n(Mean_Node,299.818,(c)) (H8,29.680,(c)) (square,8.30')", 21]
['1916-09-06 19:21:12', "(Mean_Node,296.523,(r)) (H7,116.364,(c)) (opposition,9.53')", "(Mercury,199.359,(p)) (POF,199.412,(p)) (conjunction,3.14')", "(Saturn,116.866,(r)) (H4,26.730,(c)) (square,8.13')", "(Mercury,190.484,(r)) (H1,310.345,(p)) (trine,8.35')", '4', "(Moon,275.121,(r)) (H1,275.133,(c)) (conjunction,0.73')\n(Jupiter,35.151,(r)) (H1,275.133,(c)) (trine,1.08')\n(Jupiter,35.136,(c)) (H1,275.133,(c)) (trine,0.20')", "(Mars,192.263,(c)) (H10,192.096,(c)) (conjunction,10.07')", '7', '8', "(H5,64.840,(r)) (H4,64.892,(p)) (conjunction,3.08')", "(H9,185.202,(r)) (H10,185.034,(c)) (conjunction,10.09')", "(Venus,152.360,(p)) (H5,92.457,(p)) (sextile,5.77')\n(Moon,275.121,(r)) (H5,35.006,(c)) (trine,6.91')\n(Jupiter,35.151,(r)) (H5,35.006,(c)) (conjunction,8.73')\n(Venus,95.047,(c)) (H5,35.006,(c)) (sextile,2.47')", "(Pluto,94.409,(p)) (H5,94.475,(p)) (conjunction,3.91')", '13', '14', '15', '16', 15]
['1916-09-06 08:21:28', '0', "(Moon,60.640,(p)) (H10,61.080,(p)) (conjunction,26.42')\n(Mercury,189.986,(r)) (H9,9.902,(c)) (opposition,5.01')", "(Moon,60.640,(p)) (H4,241.080,(p)) (opposition,26.42')", '3', '4', "(Jupiter,35.170,(r)) (POF,215.241,(p)) (opposition,4.28')\n(Moon,299.275,(c)) (H1,118.841,(c)) (opposition,26.05')", "(Mars,208.416,(r)) (H1,118.598,(c)) (square,10.95')", "(Sun,163.393,(r)) (H7,343.569,(p)) (opposition,10.53')\n(Mercury,194.514,(p)) (H10,74.650,(p)) (trine,8.19')\n(Venus,117.598,(r)) (H7,297.509,(c)) (opposition,5.34')", "(Venus,117.598,(r)) (H5,237.607,(c)) (trine,0.51')", '9', '10', '11', '12', '13', '14', "(Mean_Node,296.547,(r)) (H5,206.504,(c)) (square,2.60')", "(Moon,168.176,(c)) (H4,168.677,(c)) (conjunction,30.04')", 12]
['1916-09-06 14:49:36', '0', "(Jupiter,34.534,(p)) (H10,154.366,(p)) (trine,10.11')\n(Sun,163.655,(r)) (H9,103.658,(c)) (sextile,0.17')", "(Moon,63.991,(p)) (H4,334.366,(p)) (square,22.47')", '3', '4', "(Moon,272.430,(r)) (H1,212.553,(c)) (sextile,7.34')", "(Mars,225.903,(p)) (H3,315.740,(p)) (square,9.81')", "(Mercury,151.170,(c)) (H7,31.152,(c)) (trine,1.12')", "(Uranus,316.706,(r)) (H1,256.879,(p)) (sextile,10.37')\n(Mercury,149.689,(c)) (H5,329.865,(c)) (opposition,10.56')", '9', '10', "(H5,356.339,(r)) (H4,356.213,(p)) (conjunction,7.55')", '12', "(Jupiter,31.697,(p)) (H5,31.534,(p)) (conjunction,9.80')\n(Moon,140.350,(c)) (H5,320.442,(c)) (opposition,5.51')", '14', '15', '16', 11]
['1916-09-06 22:56:39', "(Venus,117.029,(c)) (H7,176.988,(c)) (sextile,2.42')", '1', "(Mars,201.738,(c)) (H8,201.800,(c)) (conjunction,3.73')", "(Uranus,317.200,(c)) (H10,257.126,(c)) (sextile,4.47')", '4', "(Venus,143.736,(p)) (H3,83.817,(p)) (sextile,4.84')\n(Sun,139.610,(c)) (POF,139.519,(c)) (conjunction,5.49')", '6', "(Mercury,151.777,(c)) (H5,91.844,(c)) (sextile,4.05')", "(POF,111.613,(r)) (H4,111.738,(p)) (conjunction,7.52')", "(H5,114.957,(r)) (H4,115.013,(p)) (conjunction,3.39')\n(Mean_Node,294.851,(p)) (H4,115.013,(p)) (opposition,9.73')", '10', "(Mean_Node,296.515,(r)) (H4,116.602,(p)) (opposition,5.21')", '12', '13', "(Venus,167.774,(p)) (H1,47.747,(p)) (trine,1.65')", '15', '16', 11]
['1916-09-06 11:21:36', "(H4,274.024,(r)) (POF,273.968,(c)) (conjunction,3.35')", '1', '2', "(Uranus,316.711,(r)) (H1,196.610,(p)) (trine,6.08')\n(Uranus,316.285,(p)) (H9,76.160,(p)) (trine,7.51')", '4', '5', "(Saturn,116.832,(r)) (H1,206.841,(p)) (square,0.57')", "(Mean_Node,296.541,(r)) (H10,116.478,(p)) (opposition,3.78')\n(Mars,191.263,(c)) (H10,71.238,(c)) (trine,1.53')", '8', "(Venus,95.596,(c)) (H1,155.699,(c)) (sextile,6.18')", "(Jupiter,34.738,(c)) (H1,154.825,(c)) (trine,5.22')", "(Jupiter,35.165,(r)) (H5,275.001,(c)) (trine,9.83')\n(Venus,94.932,(c)) (H5,275.001,(c)) (opposition,4.11')", '12', '13', '14', '15', '16', 10]
['1916-09-06 08:27:20', '0', "(Venus,108.289,(c)) (POF,108.282,(c)) (conjunction,0.40')", "(Moon,60.691,(p)) (H1,151.004,(p)) (square,18.82')\n(Venus,108.289,(c)) (POF,108.282,(c)) (conjunction,0.40')", "(Jupiter,34.316,(p)) (H9,34.388,(p)) (conjunction,4.37')\n(Mercury,189.990,(r)) (H1,129.922,(c)) (sextile,4.09')", '4', '5', '6', '7', "(Uranus,316.715,(r)) (H4,256.708,(p)) (sextile,0.47')\n(Mean_Node,298.010,(c)) (H1,118.137,(c)) (opposition,7.65')", '9', '10', '11', "(Mars,232.781,(p)) (H5,292.827,(p)) (sextile,2.75')", "(Mean_Node,294.568,(p)) (H1,174.553,(p)) (trine,0.92')", "(Uranus,316.715,(r)) (POF,136.608,(p)) (opposition,6.47')", "(Mean_Node,296.547,(r)) (H8,296.623,(c)) (conjunction,4.54')", "(Mars,170.166,(c)) (H4,170.272,(c)) (conjunction,6.36')", 12]
