['Time', '0: 1953-05-02', '1: 1955-02-27', '2: 1955-04-19', '3: 1955-05-05', '4: 1956-02-13', '5: 1961-05-25', '6: 1962-01-30', '7: 1967-06-09', '8: 1972-07-08', '9: 1972-12-24', '10: 1977-02-09', '11: 1978-06-15', '12: 1980-03-14', '13: 1992-08-20', '14: 1994-04-26', '15: 1995-11-04', 'Count']
['1935-11-14 13:17:04', "(Uranus,32.798,(r)) (H10,302.840,(d)) (square,3')", "(Sun,231.242,(r)) (H7,231.072,(d)) (conjunction,10')\n(Venus,184.636,(r)) (H10,304.584,(d)) (trine,3')\n(Uranus,32.798,(r)) (H5,152.760,(d)) (trine,2')", "(Sun,231.242,(r)) (H7,231.238,(d)) (conjunction,0')\n(Venus,184.636,(r)) (H10,304.718,(d)) (trine,5')\n(H5,131.745,(r)) (Sun,251.720,(d)) (trine,2')", "(Sun,231.242,(r)) (H1,51.290,(d)) (opposition,3')\n(H5,131.745,(r)) (Sun,251.764,(d)) (trine,1')", "(H5,131.745,(r)) (Mercury,191.670,(c)) (sextile,5')", "(H3,83.618,(r)) (Pluto,143.702,(d)) (sextile,5')\n(H4,106.518,(r)) (H3,106.594,(d)) (conjunction,5')", '6', "(Uranus,32.798,(r)) (H10,257.855,(c)) (135-sesquisquare,3')", "(Saturn,333.546,(r)) (H1,333.373,(c)) (conjunction,10')", "(H10,286.518,(r)) (Moon,136.520,(d)) (150-quincunx,0')\n(Uranus,32.798,(r)) (H7,152.735,(c)) (trine,4')\n(H5,131.745,(r)) (Mean_Node,251.691,(c)) (trine,3')\n(H10,286.518,(r)) (Venus,136.513,(c)) (150-quincunx,0')", "(H5,131.745,(r)) (Venus,131.615,(c)) (conjunction,8')", "(Mars,282.607,(r)) (H10,327.700,(d)) (45-semisquare,6')", "(H4,106.518,(r)) (Uranus,331.463,(c)) (135-sesquisquare,3')", '13', '14', "(Sun,231.242,(r)) (H10,231.231,(c)) (conjunction,1')", 337]
['1935-11-13 23:14:23', "(H1,168.575,(r)) (Venus,168.604,(c)) (conjunction,2')", '1', "(H10,77.736,(r)) (Mercury,197.739,(c)) (trine,0')", "(H4,257.736,(r)) (Mercury,197.698,(c)) (sextile,2')", "(Sun,230.652,(r)) (H1,185.687,(d)) (45-semisquare,2')", '5', '6', "(Neptune,166.414,(r)) (H10,106.400,(d)) (sextile,1')\n(H1,168.575,(r)) (H12,168.735,(d)) (conjunction,10')\n(H10,77.736,(r)) (Moon,122.697,(d)) (45-semisquare,2')\n(Mean_Node,285.467,(r)) (H3,195.505,(c)) (square,2')", "(Mars,282.163,(r)) (H8,342.088,(c)) (sextile,4')\n(H8,15.360,(r)) (Sun,195.481,(c)) (opposition,7')", '9', "(H5,289.853,(r)) (Mars,319.922,(d)) (30-semisextile,4')\n(Pluto,117.363,(r)) (H5,252.382,(c)) (135-sesquisquare,1')", '11', '12', "(Neptune,166.414,(r)) (H1,121.478,(c)) (45-semisquare,4')\n(H1,168.575,(r)) (Mars,228.618,(c)) (sextile,3')", "(Sun,230.652,(r)) (H4,200.635,(c)) (30-semisextile,1')", "(H8,15.360,(r)) (Mars,225.304,(c)) (150-quincunx,3')", 209]
['1935-11-14 08:17:36', '0', "(Uranus,32.806,(r)) (H5,77.873,(d)) (45-semisquare,4')", '2', '3', "(H4,35.130,(r)) (Mars,305.083,(d)) (square,3')\n(Pluto,117.360,(r)) (H1,267.438,(c)) (150-quincunx,5')", "(Uranus,32.806,(r)) (H3,32.846,(d)) (conjunction,2')", "(H4,35.130,(r)) (Venus,215.104,(d)) (opposition,2')\n(Mercury,216.445,(r)) (H5,36.434,(c)) (opposition,1')\n(H4,35.130,(r)) (Uranus,5.216,(c)) (30-semisextile,5')", '7', "(Mean_Node,285.447,(r)) (H8,105.459,(c)) (opposition,1')", '9', "(Uranus,32.806,(r)) (H12,302.713,(d)) (square,6')\n(H8,144.957,(r)) (Moon,144.798,(d)) (conjunction,10')\n(H5,60.594,(r)) (Neptune,120.658,(c)) (sextile,4')", "(Moon,99.002,(r)) (H5,98.929,(d)) (conjunction,4')", "(H5,60.594,(r)) (Moon,60.527,(c)) (conjunction,4')", "(H10,215.130,(r)) (Saturn,275.123,(c)) (sextile,0')", "(Moon,99.002,(r)) (H8,219.020,(d)) (trine,1')\n(H4,35.130,(r)) (Pluto,65.193,(c)) (30-semisextile,4')", "(H10,215.130,(r)) (Moon,170.187,(d)) (45-semisquare,3')", 234]
['1935-11-14 09:02:23', "(Mercury,216.493,(r)) (H3,36.521,(d)) (opposition,2')", "(H10,226.541,(r)) (Mercury,196.623,(c)) (30-semisextile,5')", "(H7,118.492,(r)) (Venus,208.508,(d)) (square,1')\n(H10,226.541,(r)) (Mercury,196.471,(c)) (30-semisextile,4')", "(H1,298.492,(r)) (Venus,208.559,(d)) (square,4')", "(H5,70.821,(r)) (Venus,160.742,(c)) (square,5')", "(H3,16.764,(r)) (Moon,76.682,(c)) (sextile,5')", '6', "(Neptune,166.422,(r)) (H10,256.363,(d)) (square,3')\n(H3,16.764,(r)) (Saturn,16.698,(d)) (conjunction,4')", "(Sun,231.063,(r)) (H10,260.992,(d)) (30-semisextile,4')\n(Mean_Node,285.445,(r)) (H1,345.447,(d)) (sextile,0')", "(Mercury,216.493,(r)) (H10,261.412,(d)) (45-semisquare,5')\n(H7,118.492,(r)) (Mercury,253.512,(d)) (135-sesquisquare,1')\n(H5,70.821,(r)) (Jupiter,205.753,(c)) (135-sesquisquare,4')", '10', "(Uranus,32.804,(r)) (H7,77.882,(c)) (45-semisquare,5')", '12', '13', "(Venus,184.463,(r)) (H1,244.539,(c)) (sextile,5')\n(H1,298.492,(r)) (Venus,118.646,(c)) (opposition,9')\n(H1,298.492,(r)) (Uranus,328.574,(c)) (30-semisextile,5')", '15', 239]
['1935-11-14 07:14:55', '0', "(Moon,98.433,(r)) (H10,218.525,(d)) (trine,6')", '2', '3', "(Sun,230.988,(r)) (H1,290.933,(d)) (sextile,3')\n(Venus,184.391,(r)) (H5,64.476,(d)) (trine,5')", '5', "(Pluto,117.361,(r)) (H1,297.269,(d)) (opposition,6')\n(Mean_Node,285.449,(r)) (H4,45.437,(d)) (trine,1')\n(H1,271.324,(r)) (Mercury,241.375,(d)) (30-semisextile,3')", "(H3,344.657,(r)) (H10,164.814,(c)) (opposition,9')", "(Sun,230.988,(r)) (H8,171.050,(d)) (sextile,4')\n(H8,126.693,(r)) (Neptune,126.843,(c)) (conjunction,9')", '9', "(Neptune,166.420,(r)) (H12,286.507,(d)) (trine,5')\n(H4,18.573,(r)) (Pluto,168.571,(d)) (150-quincunx,0')\n(H8,126.693,(r)) (Mars,246.742,(c)) (trine,3')", "(Jupiter,241.141,(r)) (H10,241.237,(d)) (conjunction,6')\n(H10,198.573,(r)) (Venus,138.575,(c)) (sextile,0')", "(Uranus,32.807,(r)) (H4,62.882,(d)) (30-semisextile,4')", '13', "(H4,18.573,(r)) (Uranus,333.575,(c)) (45-semisquare,0')", '15', 247]
['1935-11-14 04:23:27', "(Mean_Node,285.455,(r)) (H3,315.434,(d)) (30-semisextile,1')\n(H10,152.159,(r)) (Uranus,17.216,(c)) (135-sesquisquare,3')", '1', '2', "(H4,332.159,(r)) (Mars,302.082,(d)) (30-semisextile,5')\n(H9,117.579,(r)) (Mean_Node,267.510,(c)) (150-quincunx,4')", "(H1,234.235,(r)) (Venus,204.248,(d)) (30-semisextile,1')\n(H5,4.147,(r)) (Pluto,139.135,(d)) (135-sesquisquare,1')", "(Mean_Node,285.455,(r)) (H7,75.468,(d)) (150-quincunx,1')", "(Uranus,32.812,(r)) (H1,212.636,(c)) (opposition,11')", "(Uranus,32.812,(r)) (H12,182.800,(c)) (150-quincunx,1')", "(H8,84.327,(r)) (Neptune,204.367,(d)) (trine,2')", "(H5,4.147,(r)) (Moon,64.087,(c)) (sextile,4')", "(H5,4.147,(r)) (Moon,139.074,(d)) (135-sesquisquare,4')\n(H8,84.327,(r)) (Venus,144.404,(c)) (sextile,5')", '11', "(H4,332.159,(r)) (Mean_Node,332.136,(d)) (conjunction,1')", '13', "(Mean_Node,285.455,(r)) (H1,285.433,(d)) (conjunction,1')", '15', 175]
['1935-11-14 11:40:00', "(Moon,100.834,(r)) (H1,325.909,(c)) (135-sesquisquare,5')", '1', '2', '3', "(Mars,282.556,(r)) (H4,102.458,(d)) (opposition,6')", "(Pluto,117.359,(r)) (H7,207.372,(d)) (square,1')\n(H7,170.435,(r)) (Moon,125.375,(d)) (45-semisquare,4')\n(Mean_Node,285.439,(r)) (H7,135.525,(c)) (150-quincunx,5')", "(H5,107.233,(r)) (Sun,257.206,(d)) (150-quincunx,2')\n(H5,107.233,(r)) (Moon,77.167,(c)) (30-semisextile,4')", '7', "(H10,264.107,(r)) (Pluto,84.050,(c)) (opposition,3')", "(H5,107.233,(r)) (Moon,137.252,(d)) (30-semisextile,1')", "(Mean_Node,285.439,(r)) (H8,255.469,(d)) (30-semisextile,2')\n(Pluto,117.359,(r)) (H7,117.227,(c)) (conjunction,8')\n(Mean_Node,285.439,(r)) (H4,45.398,(c)) (trine,2')", "(Jupiter,241.182,(r)) (H5,151.191,(d)) (square,1')", "(H5,107.233,(r)) (Pluto,77.226,(c)) (30-semisextile,0')", '13', '14', "(Uranus,32.800,(r)) (H8,272.815,(d)) (trine,1')", 188]
['1935-11-14 18:55:04', "(H10,13.742,(r)) (Uranus,13.891,(c)) (conjunction,9')", '1', "(H7,294.710,(r)) (Mars,264.752,(c)) (30-semisextile,3')", "(H1,114.710,(r)) (Mars,264.711,(c)) (150-quincunx,0')", "(Venus,184.865,(r)) (H4,214.883,(d)) (30-semisextile,1')\n(H4,193.742,(r)) (Mercury,238.713,(d)) (45-semisquare,2')\n(Mercury,217.129,(r)) (H4,172.037,(c)) (45-semisquare,6')", '5', "(Moon,104.745,(r)) (H5,254.740,(d)) (150-quincunx,0')", "(Sun,231.478,(r)) (H12,111.553,(d)) (trine,4')\n(H1,114.710,(r)) (Mercury,249.636,(d)) (135-sesquisquare,4')\n(H10,13.742,(r)) (H3,193.725,(d)) (opposition,1')\n(Mars,282.785,(r)) (H3,132.708,(c)) (150-quincunx,5')\n(Pluto,117.357,(r)) (H1,87.436,(c)) (30-semisextile,5')", "(H1,114.710,(r)) (Pluto,84.677,(c)) (30-semisextile,2')", "(Sun,231.478,(r)) (H10,51.648,(d)) (opposition,10')", "(H8,316.933,(r)) (Mars,316.952,(d)) (conjunction,1')", "(Moon,104.745,(r)) (H7,329.832,(d)) (135-sesquisquare,5')", "(Jupiter,241.248,(r)) (H1,151.285,(d)) (square,2')\n(H5,228.846,(r)) (Sun,273.756,(d)) (45-semisquare,5')", "(H10,13.742,(r)) (Pluto,163.729,(d)) (150-quincunx,1')", "(Moon,104.745,(r)) (H12,134.814,(d)) (30-semisextile,4')\n(Mean_Node,285.423,(r)) (H1,60.510,(c)) (135-sesquisquare,5')\n(H4,193.742,(r)) (Mars,223.725,(c)) (30-semisextile,1')", '15', 229]
['1935-11-14 17:21:04', '0', "(Moon,103.903,(r)) (H5,223.979,(d)) (trine,5')", "(Mars,282.736,(r)) (H10,327.746,(c)) (45-semisquare,1')", "(Mars,282.736,(r)) (H4,147.701,(c)) (135-sesquisquare,2')", "(Mean_Node,285.427,(r)) (H1,75.456,(c)) (150-quincunx,2')", "(Mean_Node,285.427,(r)) (H4,195.465,(d)) (square,2')", "(Sun,231.412,(r)) (H5,231.237,(d)) (conjunction,10')\n(Jupiter,241.234,(r)) (H4,196.191,(d)) (45-semisquare,3')\n(H1,94.332,(r)) (Venus,214.251,(d)) (trine,5')", "(Mean_Node,285.427,(r)) (H10,315.502,(c)) (30-semisextile,5')", '8', '9', '10', "(Sun,231.412,(r)) (H7,231.291,(c)) (conjunction,7')\n(Venus,184.801,(r)) (H10,304.761,(c)) (trine,2')", "(H1,94.332,(r)) (Sun,274.504,(d)) (opposition,10')\n(H1,94.332,(r)) (Mars,319.372,(d)) (135-sesquisquare,2')", '13', "(Uranus,32.791,(r)) (H8,347.726,(d)) (45-semisquare,4')", "(H1,94.332,(r)) (Neptune,229.249,(d)) (135-sesquisquare,5')", 193]
['1935-11-13 21:07:12', "(Venus,183.981,(r)) (H10,63.996,(d)) (trine,1')", "(Mercury,215.728,(r)) (H10,65.701,(d)) (150-quincunx,2')\n(H7,321.566,(r)) (Uranus,51.639,(d)) (square,4')\n(Mercury,215.728,(r)) (H7,305.696,(c)) (square,2')", '2', '3', '4', "(H3,194.741,(r)) (Sun,254.700,(d)) (sextile,2')", "(Mars,282.096,(r)) (H4,252.115,(d)) (30-semisextile,1')\n(Sun,230.563,(r)) (H4,200.513,(c)) (30-semisextile,3')", "(Uranus,32.824,(r)) (H1,167.916,(d)) (135-sesquisquare,6')\n(H3,194.741,(r)) (H10,14.844,(c)) (opposition,6')", '8', '9', "(H7,321.566,(r)) (Mean_Node,321.651,(d)) (conjunction,5')", "(H7,321.566,(r)) (Moon,51.548,(c)) (square,1')\n(H10,47.250,(r)) (Jupiter,197.238,(c)) (150-quincunx,1')", "(H5,260.696,(r)) (Mars,320.783,(d)) (sextile,5')\n(H4,227.250,(r)) (Pluto,77.337,(c)) (150-quincunx,5')\n(H5,260.696,(r)) (Mercury,170.633,(c)) (square,4')", '13', "(H8,345.974,(r)) (H4,166.060,(c)) (opposition,5')", "(H8,345.974,(r)) (Sun,285.989,(d)) (sextile,1')", 231]
['1935-11-14 12:35:12', "(Mean_Node,285.437,(r)) (H1,345.458,(c)) (sextile,1')", "(H5,120.868,(r)) (Mars,300.894,(d)) (opposition,2')\n(H7,191.043,(r)) (Jupiter,221.043,(c)) (30-semisextile,0')", "(H5,120.868,(r)) (Mars,301.028,(d)) (opposition,10')\n(Mars,282.585,(r)) (H7,162.633,(c)) (trine,3')", "(Sun,231.212,(r)) (H5,141.152,(d)) (square,4')\n(Mars,282.585,(r)) (H1,342.570,(c)) (sextile,1')\n(H9,253.725,(r)) (Sun,208.678,(c)) (45-semisquare,3')", "(Moon,101.332,(r)) (H5,101.411,(c)) (conjunction,5')", "(H4,96.812,(r)) (Mercury,246.812,(d)) (150-quincunx,0')\n(H7,191.043,(r)) (Venus,221.079,(d)) (30-semisextile,2')\n(H3,73.725,(r)) (H4,73.640,(c)) (conjunction,5')", "(H5,120.868,(r)) (H4,121.031,(d)) (conjunction,10')", "(Moon,101.332,(r)) (H12,11.311,(d)) (square,1')\n(Mars,282.585,(r)) (H3,102.478,(d)) (opposition,6')\n(H3,73.725,(r)) (Saturn,298.768,(c)) (135-sesquisquare,3')", "(H10,276.812,(r)) (Neptune,216.743,(d)) (sextile,4')", "(Uranus,32.799,(r)) (H10,242.891,(c)) (150-quincunx,6')", "(H7,191.043,(r)) (Mean_Node,325.982,(d)) (135-sesquisquare,4')\n(Mean_Node,285.437,(r)) (H12,285.510,(c)) (conjunction,4')", "(Sun,231.212,(r)) (H5,81.129,(c)) (150-quincunx,5')\n(H10,276.812,(r)) (Mean_Node,246.724,(c)) (30-semisextile,5')", "(H1,11.043,(r)) (Mars,325.964,(d)) (45-semisquare,5')\n(H5,120.868,(r)) (Pluto,165.871,(d)) (45-semisquare,0')\n(H5,120.868,(r)) (Moon,60.928,(c)) (sextile,4')", '13', "(Sun,231.212,(r)) (H1,81.273,(d)) (150-quincunx,4')\n(H1,11.043,(r)) (Mars,340.961,(d)) (30-semisextile,5')\n(Saturn,333.546,(r)) (H8,153.609,(c)) (opposition,4')", '15', 352]
['1935-11-14 08:25:52', "(H10,217.264,(r)) (Sun,247.205,(d)) (30-semisextile,4')", "(H5,62.489,(r)) (Sun,212.453,(c)) (150-quincunx,2')", "(H7,108.660,(r)) (Jupiter,258.581,(d)) (150-quincunx,5')", "(H1,288.660,(r)) (Jupiter,258.620,(d)) (30-semisextile,2')", "(Jupiter,241.152,(r)) (H4,16.233,(c)) (135-sesquisquare,5')", "(H3,5.883,(r)) (Uranus,5.786,(c)) (conjunction,6')", "(Uranus,32.805,(r)) (H4,62.808,(d)) (30-semisextile,0')\n(H5,62.489,(r)) (Mercury,242.615,(d)) (opposition,8')", "(H3,5.883,(r)) (Mean_Node,320.954,(d)) (45-semisquare,4')", "(Mars,282.453,(r)) (H10,252.505,(d)) (30-semisextile,3')\n(H8,147.497,(r)) (Mean_Node,327.560,(d)) (opposition,4')", '9', "(H4,37.264,(r)) (Neptune,217.297,(d)) (opposition,2')\n(H7,108.660,(r)) (Mean_Node,333.737,(d)) (135-sesquisquare,5')\n(H7,108.660,(r)) (Uranus,348.700,(c)) (trine,2')", "(H10,217.264,(r)) (Mean_Node,247.324,(c)) (30-semisextile,4')", "(Mars,282.453,(r)) (H5,102.498,(d)) (opposition,3')\n(Sun,231.038,(r)) (H5,21.100,(c)) (150-quincunx,4')\n(H4,37.264,(r)) (Sun,187.219,(c)) (150-quincunx,3')", '13', "(H1,288.660,(r)) (Moon,48.699,(c)) (trine,2')", "(Sun,231.038,(r)) (H1,6.011,(d)) (135-sesquisquare,2')\n(Uranus,32.805,(r)) (H12,212.748,(c)) (opposition,3')", 247]
['1935-11-14 13:36:55', '0', "(Moon,101.889,(r)) (H7,236.946,(d)) (135-sesquisquare,3')", '2', "(H5,137.088,(r)) (Pluto,137.054,(d)) (conjunction,2')", '4', "(H4,111.177,(r)) (H3,111.110,(d)) (conjunction,4')", "(Venus,184.649,(r)) (H1,64.595,(d)) (trine,3')\n(Pluto,117.359,(r)) (H4,87.300,(c)) (30-semisextile,4')\n(H1,33.090,(r)) (Moon,78.122,(c)) (45-semisquare,2')", "(Moon,101.889,(r)) (H12,311.910,(c)) (150-quincunx,1')\n(Uranus,32.797,(r)) (H1,347.773,(c)) (45-semisquare,1')", "(Moon,101.889,(r)) (H10,326.795,(d)) (135-sesquisquare,6')\n(Mean_Node,285.435,(r)) (H1,75.350,(d)) (150-quincunx,5')\n(H8,244.055,(r)) (Neptune,213.979,(d)) (30-semisextile,5')\n(Uranus,32.797,(r)) (H10,257.829,(c)) (135-sesquisquare,2')", "(H5,137.088,(r)) (Mars,317.243,(d)) (opposition,9')\n(H5,137.088,(r)) (Mercury,167.017,(c)) (30-semisextile,4')\n(H5,137.088,(r)) (Venus,137.244,(c)) (conjunction,9')", "(Mars,282.617,(r)) (H8,282.547,(d)) (conjunction,4')\n(Mars,282.617,(r)) (H12,42.681,(d)) (trine,4')\n(Neptune,166.425,(r)) (H12,301.370,(c)) (135-sesquisquare,3')\n(H8,244.055,(r)) (Moon,64.079,(c)) (opposition,1')", '11', "(Venus,184.649,(r)) (H4,154.736,(d)) (30-semisextile,5')", '13', "(Pluto,117.359,(r)) (H8,297.461,(d)) (opposition,6')\n(Mars,282.617,(r)) (H4,57.559,(c)) (135-sesquisquare,4')\n(H8,244.055,(r)) (Saturn,274.005,(c)) (30-semisextile,3')", "(Sun,231.255,(r)) (H10,351.298,(d)) (trine,3')\n(Mars,282.617,(r)) (H12,282.597,(c)) (conjunction,1')", 285]
['1935-11-13 23:58:00', '0', "(Mean_Node,285.465,(r)) (H10,105.308,(d)) (opposition,9')\n(H5,299.811,(r)) (Mars,299.783,(d)) (conjunction,2')", "(Mean_Node,285.465,(r)) (H10,105.436,(d)) (opposition,2')\n(H5,299.811,(r)) (Mars,299.912,(d)) (conjunction,6')\n(H7,357.941,(r)) (Mean_Node,267.935,(c)) (square,0')\n(H10,87.798,(r)) (Mean_Node,267.935,(c)) (opposition,8')", "(Mean_Node,285.465,(r)) (H4,285.476,(d)) (conjunction,1')\n(H5,299.811,(r)) (Mars,299.953,(d)) (conjunction,9')\n(Mars,282.186,(r)) (H5,282.363,(c)) (conjunction,11')\n(H1,177.941,(r)) (Mean_Node,267.896,(c)) (square,3')\n(H4,267.798,(r)) (Mean_Node,267.896,(c)) (conjunction,6')", '4', "(H3,235.777,(r)) (Venus,205.803,(d)) (30-semisextile,2')\n(H4,267.798,(r)) (Moon,117.771,(d)) (150-quincunx,2')\n(Moon,94.443,(r)) (H4,244.412,(c)) (150-quincunx,2')", "(Mercury,215.911,(r)) (H1,155.874,(c)) (sextile,2')", '7', "(Neptune,166.414,(r)) (H10,121.484,(d)) (45-semisquare,4')\n(Mars,282.186,(r)) (H1,147.184,(c)) (135-sesquisquare,0')", "(Moon,94.443,(r)) (H5,334.389,(d)) (trine,3')", "(Moon,94.443,(r)) (H4,229.403,(c)) (135-sesquisquare,2')", '11', '12', "(H1,177.941,(r)) (Neptune,118.015,(c)) (sextile,4')", "(Neptune,166.414,(r)) (H8,76.349,(d)) (square,4')", "(H8,25.337,(r)) (Neptune,115.312,(c)) (square,1')", 363]
['1935-11-13 23:16:31', "(Moon,94.063,(r)) (H10,94.057,(d)) (conjunction,0')\n(Venus,184.068,(r)) (H10,94.057,(d)) (square,1')\n(H10,78.231,(r)) (Moon,78.113,(c)) (conjunction,7')", "(Sun,230.654,(r)) (H10,95.708,(d)) (135-sesquisquare,3')\n(H5,290.338,(r)) (Uranus,50.374,(d)) (trine,2')\n(Uranus,32.820,(r)) (H7,332.850,(c)) (sextile,2')", "(Mercury,215.866,(r)) (H10,95.835,(d)) (trine,2')\n(Uranus,32.820,(r)) (H7,332.734,(c)) (sextile,5')", "(Mercury,215.866,(r)) (H4,275.874,(d)) (sextile,0')", '4', '5', "(Mars,282.164,(r)) (H4,281.998,(d)) (conjunction,10')\n(Mars,282.164,(r)) (H1,147.093,(c)) (135-sesquisquare,4')\n(H4,258.231,(r)) (Mars,258.292,(c)) (conjunction,4')", "(H3,226.106,(r)) (Saturn,1.016,(d)) (135-sesquisquare,5')", "(H1,169.033,(r)) (Mean_Node,319.020,(d)) (150-quincunx,1')", '9', '10', '11', "(Mercury,215.866,(r)) (H4,215.817,(c)) (conjunction,3')\n(Mars,282.164,(r)) (H1,132.146,(c)) (150-quincunx,1')\n(H4,258.231,(r)) (Jupiter,198.264,(c)) (sextile,2')", "(Mars,282.164,(r)) (H12,192.135,(d)) (square,2')", '14', "(H1,169.033,(r)) (Mean_Node,229.118,(c)) (sextile,5')", 308]
['1935-11-13 23:01:44', '0', '1', '2', "(Mean_Node,285.467,(r)) (H9,60.454,(d)) (135-sesquisquare,1')\n(H9,42.610,(r)) (Jupiter,222.720,(c)) (opposition,7')", "(H1,165.861,(r)) (Venus,166.026,(c)) (conjunction,10')", "(Mercury,215.851,(r)) (H3,245.902,(d)) (30-semisextile,3')\n(Sun,230.643,(r)) (H4,230.769,(c)) (conjunction,8')", '6', "(H1,165.861,(r)) (H12,165.816,(d)) (conjunction,3')", '8', "(H7,345.861,(r)) (Mars,315.832,(d)) (30-semisextile,2')\n(H10,74.792,(r)) (Sun,194.766,(c)) (trine,2')", "(Venus,184.058,(r)) (H8,49.071,(d)) (135-sesquisquare,1')", '11', '12', "(Saturn,333.539,(r)) (H1,213.593,(d)) (trine,3')", "(Moon,93.927,(r)) (H8,63.948,(d)) (30-semisextile,1')\n(Pluto,117.363,(r)) (H1,117.432,(c)) (conjunction,4')", "(H8,12.444,(r)) (Saturn,282.412,(c)) (square,2')", 194]
['1935-11-14 06:08:16', "(H3,325.384,(r)) (Moon,115.361,(d)) (150-quincunx,1')", "(Sun,230.942,(r)) (H10,201.034,(d)) (30-semisextile,6')", '2', "(H9,145.384,(r)) (Mars,265.349,(c)) (trine,2')", "(Venus,184.346,(r)) (H1,274.351,(d)) (square,0')", "(H7,76.426,(r)) (Venus,211.394,(d)) (135-sesquisquare,2')", '6', "(H1,256.426,(r)) (Saturn,301.457,(c)) (45-semisquare,2')", "(H1,256.426,(r)) (Saturn,16.448,(d)) (trine,1')\n(Mean_Node,285.452,(r)) (H8,75.538,(c)) (150-quincunx,5')", "(Venus,184.346,(r)) (H5,64.393,(d)) (trine,3')", '10', '11', "(H1,256.426,(r)) (Mercury,256.362,(d)) (conjunction,4')", '13', "(Pluto,117.361,(r)) (H8,177.382,(d)) (sextile,1')", '15', 140]
['1935-11-14 18:51:36', "(H1,113.977,(r)) (Sun,248.922,(d)) (135-sesquisquare,3')", "(H10,12.802,(r)) (Mercury,237.806,(d)) (135-sesquisquare,0')\n(Mercury,217.125,(r)) (H10,352.122,(c)) (135-sesquisquare,0')", '2', '3', "(H1,113.977,(r)) (Uranus,53.993,(d)) (sextile,1')\n(H1,113.977,(r)) (Mars,263.980,(c)) (150-quincunx,0')", "(Mean_Node,285.424,(r)) (H4,165.459,(c)) (trine,2')", "(Moon,104.714,(r)) (H4,164.731,(c)) (sextile,1')", "(Mars,282.783,(r)) (H3,192.862,(d)) (square,5')\n(Mean_Node,285.424,(r)) (H10,45.357,(d)) (trine,4')\n(H3,161.852,(r)) (Mean_Node,311.910,(d)) (150-quincunx,3')\n(H10,12.802,(r)) (H3,192.862,(d)) (opposition,4')", "(H8,316.162,(r)) (Mean_Node,316.159,(d)) (conjunction,0')", "(Sun,231.475,(r)) (H7,261.436,(c)) (30-semisextile,2')", '10', '11', "(Mars,282.783,(r)) (H4,237.739,(d)) (45-semisquare,3')\n(H4,192.802,(r)) (Jupiter,282.863,(d)) (square,4')", '13', "(Pluto,117.357,(r)) (H1,162.354,(d)) (45-semisquare,0')", "(Pluto,117.357,(r)) (H10,72.365,(d)) (45-semisquare,0')\n(Mean_Node,285.424,(r)) (H12,135.376,(d)) (150-quincunx,3')\n(Mars,282.783,(r)) (H1,57.818,(c)) (135-sesquisquare,2')\n(H10,12.802,(r)) (Sun,162.740,(c)) (150-quincunx,4')", 228]
['1935-11-14 09:36:07', "(Mean_Node,285.444,(r)) (H1,330.523,(d)) (45-semisquare,5')", "(Jupiter,241.163,(r)) (H5,61.212,(c)) (opposition,3')", "(Sun,231.087,(r)) (H5,96.003,(d)) (135-sesquisquare,5')\n(Jupiter,241.163,(r)) (H5,61.086,(c)) (opposition,5')", "(Sun,231.087,(r)) (H5,96.043,(d)) (135-sesquisquare,3')\n(Jupiter,241.163,(r)) (H5,61.046,(c)) (opposition,7')", "(Jupiter,241.163,(r)) (H1,286.255,(c)) (45-semisquare,6')", '5', "(H4,54.884,(r)) (H5,54.939,(c)) (conjunction,3')", "(H3,26.613,(r)) (Moon,71.634,(c)) (45-semisquare,1')", '8', "(H5,78.484,(r)) (Moon,138.507,(d)) (sextile,1')", "(H5,78.484,(r)) (Saturn,288.402,(c)) (150-quincunx,5')\n(H7,128.271,(r)) (Mean_Node,248.315,(c)) (trine,3')", "(H10,234.884,(r)) (Moon,144.947,(d)) (square,4')", '12', '13', "(Saturn,333.544,(r)) (H4,108.595,(d)) (135-sesquisquare,3')\n(H8,170.089,(r)) (Mars,350.124,(d)) (opposition,2')", "(Uranus,32.804,(r)) (H8,242.749,(d)) (150-quincunx,3')\n(Neptune,166.422,(r)) (H1,31.384,(d)) (135-sesquisquare,2')", 218]
