['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2010-09-15', '3: 2012-03-06', '4: 2012-12-12', '5: 2013-12-12', '6: 2014-03-24', '7: 2015-05-27', '8: 2016-05-27', '9: 2017-09-15', '10: 2017-09-22', '11: 2018-02-19', '12: 2019-05-22', '13: 2021-04-06', '14: 2021-07-10', '15: 2022-05-25', 'Count']
['2000-03-11 05:46:00', '0', "(Uranus,319.140,(p)) (H3,78.972,(p)) (trine,10.06')", "(Moon,200.683,(p)) (H1,20.902,(p)) (opposition,13.17')\n(Moon,200.683,(p)) (H3,80.209,(p)) (trine,28.41')\n(Mercury,333.471,(r)) (H10,273.652,(c)) (sextile,10.89')", "(Mean_Node,121.347,(r)) (H9,241.230,(c)) (trine,7.05')\n(H1,12.327,(r)) (Venus,312.416,(c)) (sextile,5.31')\n(Jupiter,32.342,(c)) (H10,272.382,(c)) (trine,2.38')", "(H9,251.453,(r)) (Moon,251.687,(c)) (conjunction,14.05')\n(H9,251.453,(r)) (Venus,311.466,(c)) (sextile,0.75')", '5', '6', '7', '8', "(H1,12.327,(r)) (Moon,192.353,(c)) (opposition,1.55')", '10', "(Venus,327.228,(r)) (H4,87.201,(c)) (trine,1.68')", '12', '13', '14', '15', 11]
['2000-03-11 15:10:47', '0', "(H3,220.235,(r)) (Mercury,340.315,(c)) (trine,4.83')", "(Venus,314.722,(c)) (H1,134.793,(c)) (opposition,4.27')", '3', '4', "(Saturn,44.761,(p)) (POF,44.681,(p)) (conjunction,4.84')", "(Jupiter,34.775,(r)) (POF,34.703,(c)) (conjunction,4.31')", '7', '8', "(Sun,351.354,(r)) (H10,51.387,(c)) (sextile,1.96')", '10', '11', '12', '13', '14', "(Mean_Node,121.327,(r)) (H9,61.202,(p)) (sextile,7.49')", 6]
['2000-03-11 08:22:08', "(Saturn,42.562,(c)) (H4,132.553,(c)) (square,0.51')", "(Moon,55.685,(r)) (H3,115.548,(p)) (sextile,8.20')", '2', '3', '4', '5', '6', "(H8,256.181,(r)) (Venus,346.150,(p)) (square,1.85')", '8', "(H3,107.559,(r)) (Moon,287.670,(p)) (opposition,6.65')", '10', '11', '12', '13', "(Mercury,333.429,(r)) (H1,63.557,(p)) (square,7.66')", "(Venus,299.935,(c)) (H10,299.827,(c)) (conjunction,6.46')", 6]
['2000-03-11 08:51:12', '0', "(Sun,0.074,(p)) (H7,240.179,(p)) (trine,6.28')\n(Moon,182.500,(p)) (H3,122.800,(p)) (sextile,18.03')\n(Jupiter,36.616,(p)) (H4,156.677,(p)) (trine,3.65')\n(Mean_Node,121.341,(r)) (POF,1.329,(c)) (trine,0.71')", "(Uranus,318.142,(c)) (H10,317.969,(c)) (conjunction,10.41')", "(Mercury,343.596,(c)) (H1,43.445,(c)) (sextile,9.07')", '4', "(Saturn,42.136,(c)) (H1,41.998,(c)) (conjunction,8.31')", '6', "(Pluto,252.867,(p)) (H4,162.697,(p)) (square,10.20')\n(Moon,223.545,(c)) (H4,133.516,(c)) (square,1.73')", '8', '9', "(Saturn,43.327,(r)) (H12,43.288,(p)) (conjunction,2.35')", "(H7,233.072,(r)) (Moon,293.012,(p)) (sextile,3.64')", '12', '13', "(Neptune,305.685,(r)) (H1,35.699,(c)) (square,0.88')", "(Jupiter,34.721,(r)) (H9,274.802,(c)) (trine,4.89')", 13]
['2000-03-11 07:04:31', '0', '1', '2', '3', "(Uranus,318.697,(r)) (H9,258.578,(c)) (sextile,7.14')", '5', '6', "(Saturn,44.884,(p)) (H4,134.846,(p)) (square,2.26')", '8', "(Moon,54.930,(r)) (POF,234.916,(c)) (opposition,0.89')", '10', "(Venus,327.296,(r)) (POF,327.409,(p)) (conjunction,6.77')", "(Pluto,252.897,(r)) (H9,253.006,(c)) (conjunction,6.54')", '13', '14', '15', 5]
['2000-03-11 11:39:36', '0', '1', "(Moon,203.888,(p)) (H10,23.757,(p)) (opposition,7.87')", '3', "(POF,156.468,(r)) (Mercury,336.619,(p)) (opposition,9.06')", '5', '6', "(Uranus,318.707,(r)) (H8,318.720,(p)) (conjunction,0.79')", "(H8,303.455,(r)) (Mars,33.401,(p)) (square,3.27')", "(Moon,195.608,(c)) (H1,75.426,(c)) (trine,10.94')", '10', '11', '12', '13', '14', "(Jupiter,34.745,(r)) (H10,34.914,(p)) (conjunction,10.17')\n(H9,339.493,(r)) (Jupiter,39.557,(p)) (sextile,3.83')", 7]
['2000-03-11 06:54:31', "(H7,207.605,(r)) (Mars,27.583,(p)) (opposition,1.38')\n(Mars,21.293,(r)) (H4,111.332,(c)) (square,2.32')", "(Jupiter,34.704,(r)) (H3,94.695,(p)) (sextile,0.58')\n(Jupiter,34.704,(r)) (H7,214.860,(p)) (opposition,9.32')\n(Sun,351.010,(r)) (H4,110.863,(c)) (trine,8.83')", "(Uranus,318.138,(c)) (H3,78.215,(c)) (trine,4.63')", "(Jupiter,37.240,(p)) (H1,37.220,(p)) (conjunction,1.22')\n(Jupiter,37.240,(p)) (H9,277.197,(p)) (trine,2.61')", '4', '5', '6', '7', "(Saturn,43.319,(r)) (H10,313.250,(p)) (square,4.18')", "(Moon,192.986,(c)) (H1,13.046,(c)) (opposition,3.58')", '10', '11', '12', '13', '14', "(Uranus,318.697,(r)) (H10,318.746,(p)) (conjunction,2.92')\n(Moon,344.783,(p)) (H1,45.308,(p)) (sextile,31.47')", 12]
['2000-03-11 11:31:28', '0', '1', "(Jupiter,36.962,(p)) (H1,97.128,(p)) (sextile,9.94')", "(H9,337.163,(r)) (Jupiter,37.282,(p)) (sextile,7.13')\n(Uranus,318.068,(c)) (H1,78.234,(c)) (trine,10.01')", "(Venus,327.525,(r)) (POF,327.482,(p)) (conjunction,2.57')", "(H10,11.249,(r)) (Mars,11.133,(c)) (conjunction,7.00')", "(H3,157.163,(r)) (Sun,337.137,(c)) (opposition,1.58')", '7', '8', '9', '10', "(Uranus,318.707,(r)) (H3,138.567,(c)) (opposition,8.40')", '12', '13', '14', "(Moon,347.294,(p)) (H1,107.503,(p)) (trine,12.57')\n(Moon,129.976,(c)) (H1,69.725,(c)) (sextile,15.07')", 9]
['2000-03-11 09:33:36', '0', '1', '2', "(Venus,327.424,(r)) (H10,327.460,(c)) (conjunction,2.19')", "(Moon,231.288,(p)) (H10,351.776,(p)) (trine,29.26')", '5', "(Uranus,318.703,(r)) (H3,138.619,(p)) (opposition,5.04')\n(H3,125.211,(r)) (Sun,5.074,(p)) (trine,8.21')\n(Sun,351.120,(r)) (H7,230.968,(c)) (trine,9.16')", '7', "(H8,272.418,(r)) (Moon,272.851,(p)) (conjunction,25.95')", "(Moon,56.380,(r)) (H10,356.487,(p)) (sextile,6.43')", '10', "(H3,125.211,(r)) (Venus,305.254,(c)) (opposition,2.56')", '12', '13', '14', "(Uranus,319.723,(p)) (H1,79.865,(p)) (trine,8.52')\n(Uranus,317.487,(c)) (H10,317.473,(c)) (conjunction,0.84')", 10]
['2000-03-11 13:27:35', '0', "(Mercury,333.352,(r)) (H4,213.323,(c)) (trine,1.75')\n(Mean_Node,121.330,(r)) (H3,181.289,(c)) (sextile,2.51')", "(H10,41.893,(r)) (Moon,282.017,(c)) (trine,7.43')\n(H10,41.893,(r)) (Mercury,341.949,(c)) (sextile,3.37')", "(POF,30.561,(c)) (H10,30.428,(c)) (conjunction,8.02')", "(Moon,233.292,(p)) (H10,53.491,(p)) (opposition,11.93')", "(H3,191.067,(r)) (POF,11.149,(p)) (opposition,4.90')", "(H3,191.067,(r)) (Mars,10.983,(c)) (opposition,5.03')", '7', "(Saturn,43.345,(r)) (H1,133.220,(p)) (square,7.51')\n(H10,41.893,(r)) (Saturn,41.964,(c)) (conjunction,4.29')", '9', "(H10,41.893,(r)) (Saturn,41.867,(c)) (conjunction,1.53')", "(Mean_Node,121.330,(r)) (POF,61.281,(p)) (sextile,2.96')\n(Sun,351.282,(r)) (H3,171.420,(c)) (opposition,8.28')\n(H3,191.067,(r)) (Moon,190.912,(c)) (conjunction,9.28')", '12', '13', "(Uranus,318.711,(r)) (H1,138.816,(p)) (opposition,6.33')", "(Uranus,319.730,(p)) (H1,139.791,(p)) (opposition,3.66')\n(H9,11.067,(r)) (Moon,131.152,(c)) (trine,5.13')", 17]
['2000-03-11 13:44:15', '0', '1', "(Mercury,335.143,(p)) (POF,335.294,(p)) (conjunction,9.02')", "(Jupiter,34.763,(r)) (POF,34.878,(c)) (conjunction,6.92')\n(Jupiter,34.763,(r)) (H10,34.773,(c)) (conjunction,0.59')\n(POF,34.878,(c)) (H10,34.773,(c)) (conjunction,6.32')", "(H9,15.918,(r)) (Moon,255.642,(c)) (trine,16.56')\n(Mean_Node,122.006,(c)) (H9,2.081,(c)) (trine,4.53')", '5', "(Moon,240.376,(c)) (H3,180.666,(c)) (sextile,17.40')", "(H4,226.099,(r)) (Moon,226.069,(c)) (conjunction,1.82')", '8', "(POF,188.681,(r)) (Sun,8.690,(p)) (opposition,0.51')\n(Uranus,319.537,(p)) (H1,139.673,(p)) (opposition,8.18')", "(Uranus,319.538,(p)) (H1,139.695,(p)) (opposition,9.42')", '11', "(Mercury,333.348,(r)) (H10,63.180,(p)) (square,10.09')\n(Neptune,305.691,(r)) (H9,35.687,(p)) (square,0.22')\n(Mars,35.643,(p)) (H9,35.687,(p)) (conjunction,2.61')", '13', '14', "(H10,46.099,(r)) (Mercury,346.076,(p)) (sextile,1.36')", 15]
['2000-03-11 09:05:04', '0', "(H3,118.025,(r)) (Moon,297.651,(c)) (opposition,22.41')", '2', '3', '4', "(Saturn,43.328,(r)) (H12,43.322,(p)) (conjunction,0.34')", "(H3,118.025,(r)) (Moon,238.030,(c)) (trine,0.35')\n(Mercury,345.316,(c)) (H3,105.361,(c)) (trine,2.70')", "(Moon,223.665,(c)) (H1,43.821,(c)) (opposition,9.35')", '8', '9', "(Saturn,41.854,(c)) (H1,41.903,(c)) (conjunction,2.92')", '11', "(Saturn,43.328,(r)) (H10,313.195,(c)) (square,8.00')", "(Pluto,252.822,(p)) (H7,252.676,(p)) (conjunction,8.78')", "(Pluto,252.897,(r)) (H1,72.882,(p)) (opposition,0.89')\n(Pluto,252.819,(p)) (H1,72.882,(p)) (opposition,3.77')", '15', 10]
['2000-03-11 11:06:16', '0', '1', '2', "(Moon,222.479,(p)) (H9,342.475,(p)) (trine,0.24')\n(Venus,342.310,(p)) (H9,342.475,(p)) (conjunction,9.89')\n(Venus,312.691,(c)) (H1,72.696,(c)) (trine,0.29')", "(Venus,343.261,(p)) (H9,343.283,(p)) (conjunction,1.35')", '5', '6', '7', '8', '9', '10', '11', '12', "(Pluto,252.897,(r)) (H4,162.908,(c)) (square,0.66')", "(Pluto,252.718,(c)) (H10,342.639,(c)) (square,4.76')", '15', 6]
['2000-03-11 08:36:56', "(Saturn,43.326,(r)) (H7,223.187,(c)) (opposition,8.38')", '1', "(Sun,340.552,(c)) (POF,340.606,(c)) (conjunction,3.25')\n(Venus,314.383,(c)) (H10,314.367,(c)) (conjunction,0.98')", '3', "(H9,291.124,(r)) (Moon,230.802,(p)) (sextile,19.33')\n(Mercury,336.524,(p)) (H10,336.489,(p)) (conjunction,2.11')", '5', "(Jupiter,37.704,(p)) (H4,157.727,(p)) (trine,1.37')", '7', '8', '9', '10', '11', "(Pluto,252.897,(r)) (H10,342.754,(p)) (square,8.62')\n(Pluto,252.839,(p)) (H10,342.754,(p)) (square,5.10')", '13', "(Mercury,344.801,(p)) (H10,344.849,(p)) (conjunction,2.87')", "(POF,114.736,(r)) (Venus,354.801,(p)) (trine,3.89')\n(Moon,345.710,(p)) (H10,345.708,(p)) (conjunction,0.12')\n(Mercury,345.823,(p)) (H10,345.708,(p)) (conjunction,6.90')", 12]
['2000-03-11 10:35:35', '0', '1', '2', '3', '4', "(Moon,244.060,(p)) (H12,63.720,(p)) (opposition,20.43')", '6', "(Mean_Node,121.337,(r)) (H8,301.181,(p)) (opposition,9.35')", '8', '9', '10', "(Mean_Node,121.337,(r)) (H7,241.158,(c)) (trine,10.71')", '12', '13', '14', "(Mercury,333.395,(r)) (H10,333.548,(c)) (conjunction,9.15')", 4]
['2000-03-11 08:35:20', '0', '1', '2', "(Mean_Node,121.341,(r)) (H9,301.514,(p)) (opposition,10.36')\n(Venus,312.562,(c)) (H10,312.584,(c)) (conjunction,1.32')", "(H9,290.736,(r)) (Moon,230.788,(p)) (sextile,3.09')", '5', "(Mean_Node,120.598,(p)) (H7,240.683,(p)) (trine,5.12')", '7', "(Moon,272.374,(p)) (H8,272.593,(p)) (conjunction,13.13')", "(Mercury,340.689,(p)) (H10,340.681,(p)) (conjunction,0.50')", '10', "(H7,229.642,(r)) (Venus,349.539,(p)) (trine,6.18')\n(Mercury,341.121,(p)) (H4,161.100,(p)) (opposition,1.25')", "(H1,49.642,(r)) (Uranus,319.599,(p)) (square,2.59')\n(Mercury,342.425,(p)) (H10,342.323,(p)) (conjunction,6.12')\n(Neptune,305.684,(r)) (H10,305.835,(c)) (conjunction,9.03')", "(Mean_Node,122.457,(c)) (H7,212.434,(c)) (square,1.43')", "(H1,49.642,(r)) (Uranus,319.687,(p)) (square,2.68')", "(Moon,345.696,(p)) (H10,345.275,(p)) (conjunction,25.22')\n(Jupiter,39.528,(p)) (POF,39.689,(p)) (conjunction,9.65')", 15]
['2000-03-11 05:42:48', '0', "(Uranus,319.140,(p)) (H7,198.980,(p)) (trine,9.59')\n(H4,101.901,(r)) (Sun,341.928,(c)) (trine,1.63')\n(Uranus,318.217,(c)) (POF,318.138,(c)) (conjunction,4.73')", "(Sun,350.960,(r)) (H10,290.855,(p)) (sextile,6.32')\n(Moon,200.654,(p)) (H1,20.189,(p)) (opposition,27.88')\n(Mean_Node,121.905,(c)) (H3,61.767,(c)) (sextile,8.27')", "(H10,281.901,(r)) (Venus,342.034,(p)) (sextile,7.96')", "(H1,11.609,(r)) (Moon,251.661,(c)) (trine,3.08')\n(H1,11.609,(r)) (Venus,311.463,(c)) (sextile,8.80')", '5', "(H3,70.721,(r)) (Mars,10.739,(c)) (sextile,1.10')", '7', '8', '9', '10', '11', '12', '13', '14', '15', 10]
['2000-03-11 13:06:47', '0', "(H3,184.973,(r)) (Moon,184.890,(p)) (conjunction,4.99')\n(H4,216.570,(r)) (Jupiter,36.654,(p)) (opposition,5.07')", "(Moon,281.845,(c)) (H1,101.477,(c)) (opposition,22.11')", "(Moon,264.434,(c)) (H10,24.939,(c)) (trine,30.28')", "(H10,36.570,(r)) (Mercury,336.665,(p)) (sextile,5.70')", "(H3,184.973,(r)) (POF,5.044,(p)) (opposition,4.26')\n(Mercury,344.975,(c)) (H12,74.893,(c)) (square,4.93')", "(Mean_Node,121.331,(r)) (POF,1.148,(c)) (trine,10.97')", "(Neptune,306.081,(p)) (H1,126.146,(p)) (opposition,3.90')", '8', "(Sun,8.664,(p)) (H1,128.534,(p)) (trine,7.81')\n(Uranus,317.762,(c)) (POF,317.871,(c)) (conjunction,6.48')", "(Uranus,317.761,(c)) (POF,317.621,(c)) (conjunction,8.45')", '11', '12', '13', '14', '15', 12]
['2000-03-11 11:35:44', '0', '1', "(Venus,327.529,(r)) (H3,147.400,(c)) (opposition,7.74')", "(Sun,351.205,(r)) (H9,351.052,(p)) (conjunction,9.16')", "(Moon,232.335,(p)) (H9,351.870,(p)) (trine,27.90')\n(Uranus,318.707,(r)) (H1,78.539,(c)) (trine,10.06')\n(H9,338.384,(r)) (Sun,338.425,(c)) (conjunction,2.47')", '5', '6', '7', "(Uranus,318.707,(r)) (H8,318.655,(p)) (conjunction,3.13')\n(H8,302.432,(r)) (Moon,212.419,(c)) (square,0.79')", "(H3,158.384,(r)) (Jupiter,38.502,(p)) (trine,7.09')", '10', "(Moon,57.568,(r)) (H3,177.400,(p)) (trine,10.09')", '12', '13', '14', '15', 9]
['2000-03-11 06:35:51', '0', '1', '2', '3', "(Mercury,333.457,(r)) (H9,273.513,(p)) (sextile,3.34')\n(Moon,252.100,(c)) (H9,252.032,(c)) (conjunction,4.11')", '5', "(Jupiter,34.702,(r)) (H3,94.587,(p)) (sextile,6.87')\n(Jupiter,34.702,(r)) (H7,214.758,(p)) (opposition,3.38')\n(Mars,10.767,(c)) (H3,70.930,(c)) (sextile,9.80')", "(Neptune,305.682,(r)) (H1,35.693,(p)) (square,0.68')", '8', '9', '10', "(Moon,187.080,(c)) (H3,67.534,(c)) (trine,27.21')", '12', '13', "(Saturn,43.318,(r)) (H10,313.233,(p)) (square,5.09')", '15', 8]
['2000-03-11 11:37:04', '0', "(H3,158.766,(r)) (Venus,338.674,(p)) (opposition,5.49')", '2', "(Uranus,319.289,(p)) (POF,319.365,(p)) (conjunction,4.58')\n(H10,12.769,(r)) (Venus,312.718,(c)) (sextile,3.05')", "(Moon,232.347,(p)) (H9,352.261,(p)) (trine,5.14')\n(Uranus,318.707,(r)) (H1,78.834,(c)) (trine,7.65')", '5', '6', "(H8,302.784,(r)) (Mars,32.666,(p)) (square,7.09')", "(H8,302.784,(r)) (Moon,212.431,(c)) (square,21.22')", '9', '10', '11', "(Saturn,45.350,(p)) (POF,45.319,(p)) (conjunction,1.86')\n(Uranus,318.707,(r)) (H9,318.790,(c)) (conjunction,4.98')", '13', '14', '15', 9]
['2000-03-11 11:54:08', '0', '1', "(Venus,327.544,(r)) (H10,27.610,(p)) (sextile,3.92')\n(Jupiter,32.668,(c)) (H3,152.551,(c)) (trine,7.04')", '3', '4', '5', '6', '7', '8', "(Moon,289.410,(p)) (H1,108.923,(p)) (opposition,29.22')\n(Uranus,318.708,(r)) (H1,78.631,(c)) (trine,4.59')", "(Mars,34.375,(p)) (H10,34.280,(p)) (conjunction,5.67')", '11', "(Neptune,305.688,(r)) (H10,35.844,(p)) (square,9.32')\n(Mercury,347.174,(c)) (H1,77.215,(c)) (square,2.48')", "(Pluto,252.897,(r)) (POF,72.964,(p)) (opposition,3.97')\n(Pluto,252.821,(p)) (POF,72.964,(p)) (opposition,8.57')", '14', "(Venus,327.544,(r)) (POF,87.564,(p)) (trine,1.20')", 10]
['2000-03-11 12:35:36', '0', '1', "(Jupiter,34.753,(r)) (POF,34.904,(c)) (conjunction,9.08')\n(Uranus,318.151,(c)) (H10,18.071,(c)) (sextile,4.80')", "(H1,103.361,(r)) (Moon,223.258,(p)) (trine,6.16')\n(H1,103.361,(r)) (Mercury,343.449,(c)) (trine,5.29')", "(H1,103.361,(r)) (Venus,343.337,(p)) (trine,1.42')\n(Jupiter,32.252,(c)) (H1,92.077,(c)) (sextile,10.49')", '5', '6', '7', "(Mean_Node,122.191,(c)) (H8,302.304,(c)) (opposition,6.78')", '9', '10', "(Mean_Node,120.382,(p)) (H7,300.237,(p)) (opposition,8.73')\n(Venus,327.580,(r)) (H7,267.567,(c)) (sextile,0.77')\n(Moon,190.430,(c)) (H4,190.489,(c)) (conjunction,3.53')", '12', '13', '14', '15', 10]
