['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-06 11:47:36', '0', '1', '2', '3', "(Uranus,316.711,(r)) (H3,271.788,(d)) (45-semisquare,5')\n(Neptune,123.877,(r)) (H12,183.967,(d)) (sextile,5')\n(H10,100.021,(r)) (Uranus,339.969,(d)) (trine,3')\n(Neptune,123.877,(r)) (H10,78.890,(c)) (45-semisquare,1')", "(H1,190.774,(r)) (Jupiter,10.677,(c)) (opposition,6')\n(H3,250.686,(r)) (Jupiter,10.677,(c)) (trine,1')", "(Neptune,123.877,(r)) (H3,273.796,(d)) (150-quincunx,5')\n(Neptune,123.877,(r)) (H10,123.753,(d)) (conjunction,7')\n(H1,190.774,(r)) (Pluto,70.836,(c)) (trine,4')\n(H3,250.686,(r)) (Pluto,70.836,(c)) (opposition,9')", '7', '8', "(Mercury,190.142,(r)) (H1,160.234,(c)) (30-semisextile,5')\n(Mean_Node,296.540,(r)) (H4,251.473,(c)) (45-semisquare,4')", "(H9,70.686,(r)) (Mercury,220.634,(d)) (150-quincunx,3')\n(H10,100.021,(r)) (H9,100.013,(d)) (conjunction,0')\n(Mercury,190.142,(r)) (H9,40.234,(c)) (150-quincunx,6')\n(H9,70.686,(r)) (H10,70.607,(c)) (conjunction,5')", '11', "(Sun,163.532,(r)) (H4,313.548,(d)) (150-quincunx,1')\n(H5,309.889,(r)) (Venus,84.839,(c)) (135-sesquisquare,3')", "(H4,280.021,(r)) (Jupiter,69.963,(d)) (150-quincunx,4')\n(H5,309.889,(r)) (Jupiter,69.963,(d)) (trine,4')", '14', "(Neptune,123.877,(r)) (H8,93.816,(d)) (30-semisextile,4')\n(Mars,208.510,(r)) (H8,343.498,(c)) (135-sesquisquare,1')\n(Uranus,316.711,(r)) (H5,256.798,(c)) (sextile,5')\n(H5,309.889,(r)) (Pluto,39.833,(c)) (square,3')\n(H7,10.774,(r)) (Neptune,70.813,(c)) (sextile,2')", '16', 308]
['1916-09-06 23:24:56', "(H4,95.244,(r)) (Pluto,95.251,(d)) (conjunction,0')\n(Pluto,94.272,(r)) (H4,94.130,(c)) (conjunction,9')", "(H1,6.924,(r)) (Mean_Node,306.959,(d)) (sextile,2')", "(Sun,164.002,(r)) (H12,344.139,(d)) (opposition,8')\n(H1,6.924,(r)) (Mean_Node,306.959,(d)) (sextile,2')\n(H8,220.527,(r)) (Mars,220.537,(d)) (conjunction,1')\n(Mars,208.831,(r)) (H8,208.844,(c)) (conjunction,1')", '3', "(Mean_Node,296.514,(r)) (H10,296.665,(d)) (conjunction,9')\n(Sun,164.002,(r)) (H10,254.081,(c)) (square,5')\n(H10,275.244,(r)) (Saturn,95.272,(c)) (opposition,2')", "(H3,69.197,(r)) (Mercury,159.170,(c)) (square,2')", "(Mars,208.831,(r)) (H10,298.749,(d)) (square,5')", "(Jupiter,35.144,(r)) (H7,155.203,(c)) (trine,4')\n(H5,121.853,(r)) (Mean_Node,271.776,(c)) (150-quincunx,5')", "(Pluto,94.272,(r)) (H1,334.258,(c)) (trine,1')\n(H5,121.853,(r)) (Venus,91.852,(c)) (30-semisextile,0')", "(Pluto,94.272,(r)) (H4,124.347,(d)) (30-semisextile,4')\n(H1,6.924,(r)) (Moon,306.951,(d)) (sextile,2')", "(Sun,164.002,(r)) (H1,43.920,(d)) (trine,5')", '11', "(Mars,208.831,(r)) (H5,88.773,(c)) (trine,3')\n(H4,95.244,(r)) (Sun,125.334,(c)) (30-semisextile,5')\n(H4,95.244,(r)) (Moon,245.180,(c)) (150-quincunx,4')", "(Pluto,94.272,(r)) (H1,49.239,(d)) (45-semisquare,2')\n(H4,95.244,(r)) (Venus,155.235,(d)) (sextile,1')", "(Mars,208.831,(r)) (H1,58.773,(d)) (150-quincunx,3')\n(Pluto,94.272,(r)) (H4,139.262,(d)) (45-semisquare,1')", "(Pluto,94.272,(r)) (H12,274.336,(c)) (opposition,4')", "(Mars,208.831,(r)) (H1,73.787,(d)) (135-sesquisquare,3')", 412]
['1916-09-06 10:19:04', '0', '1', '2', "(H1,168.843,(r)) (Jupiter,48.823,(d)) (trine,1')\n(H1,168.843,(r)) (Uranus,303.871,(c)) (135-sesquisquare,2')", "(H1,168.843,(r)) (Saturn,138.804,(d)) (30-semisextile,2')\n(Saturn,116.827,(r)) (H3,206.847,(c)) (square,1')\n(Mean_Node,296.543,(r)) (H1,146.510,(c)) (150-quincunx,2')", "(Sun,163.472,(r)) (H1,193.428,(d)) (30-semisextile,3')", "(Sun,163.472,(r)) (H3,253.432,(d)) (square,2')\n(Sun,163.472,(r)) (H12,163.596,(d)) (conjunction,7')\n(Mars,208.470,(r)) (H3,253.432,(d)) (45-semisquare,2')\n(H10,79.620,(r)) (Mercury,214.553,(d)) (135-sesquisquare,4')", '7', "(Moon,269.758,(r)) (H5,314.781,(d)) (45-semisquare,1')", '9', "(H10,79.620,(r)) (H9,79.615,(d)) (conjunction,0')", '11', "(Uranus,316.713,(r)) (H5,256.626,(c)) (sextile,5')", "(Sun,163.472,(r)) (H1,133.457,(c)) (30-semisextile,1')", "(H1,168.843,(r)) (Jupiter,78.917,(d)) (square,4')\n(H5,288.954,(r)) (Jupiter,78.917,(d)) (150-quincunx,2')\n(Jupiter,35.167,(r)) (H4,215.020,(c)) (opposition,9')", "(Mars,208.470,(r)) (H8,73.533,(d)) (135-sesquisquare,4')", "(H8,19.010,(r)) (H4,199.029,(c)) (opposition,1')", 235]
['1916-09-07 01:08:56', "(H7,217.489,(r)) (Jupiter,37.438,(d)) (opposition,3')\n(H3,93.412,(r)) (Pluto,93.392,(c)) (conjunction,1')\n(H7,217.489,(r)) (Moon,277.460,(c)) (sextile,2')", '1', "(H8,247.130,(r)) (Saturn,127.159,(d)) (trine,2')\n(Mean_Node,296.510,(r)) (H8,236.584,(c)) (sextile,4')", "(H10,299.617,(r)) (Sun,179.679,(d)) (trine,4')\n(Uranus,316.692,(r)) (H10,286.708,(c)) (30-semisextile,1')", "(Mercury,190.743,(r)) (H1,10.653,(c)) (opposition,5')", "(Mean_Node,296.510,(r)) (H3,116.362,(d)) (opposition,9')\n(H1,37.489,(r)) (Mercury,217.661,(d)) (opposition,10')\n(H3,93.412,(r)) (Mean_Node,273.370,(c)) (opposition,3')", "(Mean_Node,296.510,(r)) (H3,116.622,(d)) (opposition,7')\n(H3,93.412,(r)) (Saturn,93.473,(c)) (conjunction,4')", '7', "(Mars,208.879,(r)) (H5,178.879,(d)) (30-semisextile,0')\n(H4,119.617,(r)) (Pluto,119.685,(d)) (conjunction,4')\n(Pluto,94.272,(r)) (H4,94.187,(c)) (conjunction,5')\n(H1,37.489,(r)) (Mercury,157.510,(c)) (trine,1')", "(H1,37.489,(r)) (Moon,307.547,(d)) (square,3')\n(H5,148.692,(r)) (Venus,148.518,(d)) (conjunction,10')", "(Mercury,190.743,(r)) (H1,70.710,(d)) (trine,2')", "(Jupiter,35.141,(r)) (H5,185.130,(d)) (150-quincunx,1')\n(Mean_Node,296.510,(r)) (H1,71.556,(d)) (135-sesquisquare,3')\n(Mars,208.879,(r)) (H1,358.810,(c)) (150-quincunx,4')", "(Mars,208.879,(r)) (H1,73.820,(d)) (135-sesquisquare,4')\n(Jupiter,35.141,(r)) (H4,155.062,(d)) (trine,5')\n(H5,148.692,(r)) (Mercury,148.588,(c)) (conjunction,6')", "(H1,37.489,(r)) (Jupiter,352.429,(c)) (45-semisquare,4')\n(H1,37.489,(r)) (Mean_Node,262.404,(c)) (135-sesquisquare,5')", "(Uranus,316.692,(r)) (H4,166.692,(d)) (150-quincunx,0')", "(Mars,208.879,(r)) (H4,178.809,(d)) (30-semisextile,4')\n(Pluto,94.272,(r)) (H7,274.324,(d)) (opposition,3')\n(Pluto,94.272,(r)) (H12,64.322,(d)) (30-semisextile,3')\n(H7,217.489,(r)) (Uranus,262.553,(c)) (45-semisquare,4')", "(Neptune,123.894,(r)) (H8,303.751,(d)) (opposition,9')\n(H4,119.617,(r)) (Mean_Node,239.577,(c)) (trine,2')", 522]
['1916-09-06 10:55:59', "(H3,238.592,(r)) (Venus,118.499,(d)) (trine,6')", '1', '2', '3', '4', '5', '6', '7', "(H5,297.576,(r)) (Mercury,162.486,(c)) (135-sesquisquare,5')", "(Venus,117.697,(r)) (H5,327.721,(d)) (150-quincunx,1')\n(Mars,208.487,(r)) (H1,208.370,(d)) (conjunction,7')\n(H4,268.135,(r)) (Mars,238.172,(d)) (30-semisextile,2')\n(H5,297.576,(r)) (Venus,147.492,(d)) (150-quincunx,5')\n(Venus,117.697,(r)) (H1,147.727,(c)) (30-semisextile,2')\n(H1,177.988,(r)) (Mean_Node,268.003,(c)) (square,1')\n(H4,268.135,(r)) (Mean_Node,268.003,(c)) (conjunction,8')", "(Venus,117.697,(r)) (H10,117.777,(d)) (conjunction,5')\n(H10,88.135,(r)) (H9,88.096,(d)) (conjunction,2')\n(H1,177.988,(r)) (Venus,87.959,(c)) (square,2')\n(H10,88.135,(r)) (Venus,87.959,(c)) (conjunction,11')", "(Moon,270.123,(r)) (H1,210.099,(d)) (sextile,1')", '12', "(H1,177.988,(r)) (Jupiter,358.149,(c)) (opposition,10')\n(H4,268.135,(r)) (Jupiter,358.149,(c)) (square,1')", "(Sun,163.497,(r)) (H1,133.565,(c)) (30-semisextile,4')", "(Pluto,94.266,(r)) (H12,94.321,(c)) (conjunction,3')", "(Saturn,116.830,(r)) (H4,326.899,(d)) (150-quincunx,4')\n(H1,177.988,(r)) (Mean_Node,357.967,(d)) (opposition,1')\n(H8,28.263,(r)) (Saturn,178.271,(d)) (150-quincunx,1')\n(Mean_Node,296.542,(r)) (H8,326.594,(c)) (30-semisextile,3')", 325]
['1916-09-06 21:17:12', "(H3,37.146,(r)) (Jupiter,37.089,(d)) (conjunction,3')", "(H9,217.146,(r)) (Mean_Node,307.201,(d)) (square,3')\n(Uranus,316.697,(r)) (H1,316.782,(c)) (conjunction,5')", "(Uranus,316.697,(r)) (H8,196.686,(d)) (trine,1')\n(Uranus,316.697,(r)) (H1,316.782,(c)) (conjunction,5')", "(Moon,276.272,(r)) (H9,231.249,(d)) (45-semisquare,1')", "(Saturn,116.874,(r)) (H10,266.949,(d)) (150-quincunx,5')", "(H3,37.146,(r)) (Mercury,217.275,(d)) (opposition,8')", "(Pluto,94.271,(r)) (H12,274.277,(c)) (opposition,0')", "(Mean_Node,296.519,(r)) (H5,116.384,(d)) (opposition,8')\n(H5,91.610,(r)) (Moon,301.689,(d)) (150-quincunx,5')\n(H5,91.610,(r)) (Mean_Node,271.536,(c)) (opposition,4')", '8', "(Pluto,94.271,(r)) (H4,94.277,(d)) (conjunction,0')\n(H1,328.713,(r)) (Mean_Node,328.850,(d)) (conjunction,8')\n(H4,65.603,(r)) (Sun,200.634,(d)) (135-sesquisquare,2')\n(Jupiter,35.148,(r)) (H4,35.009,(c)) (conjunction,8')\n(H5,91.610,(r)) (Jupiter,1.592,(c)) (square,1')", "(Jupiter,35.148,(r)) (H10,275.127,(d)) (trine,1')\n(H9,217.146,(r)) (Moon,307.151,(d)) (square,0')", "(H5,91.610,(r)) (Mercury,151.592,(c)) (sextile,1')", "(Mercury,190.571,(r)) (H1,10.657,(d)) (opposition,5')", "(Sun,163.916,(r)) (H4,28.904,(c)) (135-sesquisquare,1')\n(Mars,208.772,(r)) (H4,28.904,(c)) (opposition,8')", "(H5,91.610,(r)) (Uranus,271.646,(c)) (opposition,2')", "(Moon,276.272,(r)) (H8,246.188,(d)) (30-semisextile,5')\n(Mars,208.772,(r)) (H4,118.688,(d)) (square,5')\n(H7,148.713,(r)) (Mean_Node,358.796,(d)) (150-quincunx,5')\n(H4,65.603,(r)) (Mercury,125.646,(c)) (sextile,3')", '16', 426]
['1916-09-06 08:56:00', "(H7,328.576,(r)) (Venus,118.635,(d)) (150-quincunx,4')\n(Moon,268.940,(r)) (H4,238.897,(c)) (30-semisextile,3')", '1', '2', "(Uranus,316.715,(r)) (H10,46.685,(c)) (square,2')\n(H10,60.066,(r)) (Venus,104.977,(c)) (45-semisquare,5')", '4', "(H10,60.066,(r)) (Jupiter,59.900,(d)) (conjunction,10')\n(Jupiter,35.169,(r)) (H1,125.247,(c)) (square,5')\n(Jupiter,35.169,(r)) (H10,35.289,(c)) (conjunction,7')", '6', "(Jupiter,35.169,(r)) (H5,245.137,(c)) (150-quincunx,2')", "(Pluto,94.265,(r)) (H5,244.357,(c)) (150-quincunx,5')\n(H4,240.066,(r)) (Mars,180.021,(c)) (sextile,3')", "(Sun,163.416,(r)) (H5,298.410,(d)) (135-sesquisquare,0')\n(Moon,268.940,(r)) (H1,178.867,(d)) (square,4')\n(Moon,268.940,(r)) (H4,268.949,(d)) (conjunction,1')\n(Mars,208.432,(r)) (H5,298.410,(d)) (square,1')\n(Moon,268.940,(r)) (H4,208.959,(c)) (sextile,1')", "(Moon,268.940,(r)) (H1,118.847,(c)) (150-quincunx,6')\n(H1,148.576,(r)) (Moon,238.623,(c)) (square,3')", "(Moon,268.940,(r)) (H5,238.963,(c)) (30-semisextile,1')", "(H4,240.066,(r)) (Mean_Node,330.071,(d)) (square,0')", "(Pluto,94.265,(r)) (H4,274.328,(d)) (opposition,4')\n(Mercury,190.012,(r)) (H5,234.948,(c)) (45-semisquare,4')\n(H4,240.066,(r)) (Pluto,60.002,(c)) (opposition,4')", '14', "(H5,269.838,(r)) (Neptune,179.916,(d)) (square,5')", "(Sun,163.416,(r)) (H1,208.466,(d)) (45-semisquare,3')\n(Moon,268.940,(r)) (H12,179.016,(d)) (square,5')\n(Mars,208.432,(r)) (H1,208.466,(d)) (conjunction,2')\n(Saturn,116.821,(r)) (H4,296.989,(d)) (opposition,10')", 403]
['1916-09-06 20:29:28', "(Uranus,316.698,(r)) (H7,136.677,(d)) (opposition,1')\n(H7,135.354,(r)) (Sun,165.293,(d)) (30-semisextile,4')", "(Moon,275.798,(r)) (H9,215.759,(d)) (sextile,2')\n(Neptune,123.888,(r)) (H1,304.058,(c)) (opposition,10')\n(H9,204.265,(r)) (Jupiter,24.384,(c)) (opposition,7')", "(Saturn,116.871,(r)) (H12,296.945,(d)) (opposition,4')\n(Pluto,94.270,(r)) (H4,64.360,(d)) (30-semisextile,5')\n(Neptune,123.888,(r)) (H1,304.058,(c)) (opposition,10')", "(Mercury,190.535,(r)) (H10,220.478,(c)) (30-semisextile,3')", "(Mean_Node,296.521,(r)) (H1,341.580,(d)) (45-semisquare,4')", "(Sun,163.884,(r)) (H1,343.849,(d)) (opposition,2')\n(Sun,163.884,(r)) (H10,208.878,(c)) (45-semisquare,0')\n(Mean_Node,296.521,(r)) (H3,356.434,(c)) (sextile,5')", "(Moon,275.798,(r)) (H3,50.778,(d)) (135-sesquisquare,1')\n(Mars,208.750,(r)) (H10,208.586,(c)) (conjunction,10')", "(H10,234.102,(r)) (Mean_Node,324.140,(d)) (square,2')", "(Uranus,316.698,(r)) (H1,346.643,(d)) (30-semisextile,3')", "(Sun,163.884,(r)) (H1,283.937,(c)) (trine,3')", "(H9,204.265,(r)) (Uranus,354.181,(d)) (150-quincunx,5')\n(H10,234.102,(r)) (Uranus,354.181,(d)) (trine,5')", "(H1,315.354,(r)) (Mercury,225.288,(d)) (square,4')", '12', "(Mars,208.750,(r)) (H4,88.675,(d)) (trine,4')", "(H5,80.644,(r)) (Jupiter,80.759,(d)) (conjunction,7')\n(H1,315.354,(r)) (Jupiter,345.342,(c)) (30-semisextile,1')", "(H4,54.102,(r)) (H8,234.272,(d)) (opposition,10')\n(H4,54.102,(r)) (H12,233.944,(c)) (opposition,9')", '16', 389]
['1916-09-07 01:24:07', '0', "(Uranus,316.692,(r)) (H9,286.685,(d)) (30-semisextile,0')", '2', "(Uranus,316.692,(r)) (H10,316.807,(d)) (conjunction,7')\n(H10,303.292,(r)) (Uranus,303.287,(c)) (conjunction,0')", '4', "(Venus,118.252,(r)) (H10,328.319,(d)) (150-quincunx,4')\n(H3,96.902,(r)) (Jupiter,6.985,(c)) (square,5')", '6', "(H10,303.292,(r)) (Moon,303.274,(d)) (conjunction,1')", "(H1,41.717,(r)) (Mars,176.676,(c)) (135-sesquisquare,2')", "(H4,123.292,(r)) (Pluto,123.244,(d)) (conjunction,3')\n(Pluto,94.273,(r)) (H4,94.246,(c)) (conjunction,2')", '10', "(Sun,164.082,(r)) (H5,119.029,(c)) (45-semisquare,3')", "(H1,41.717,(r)) (Moon,311.643,(d)) (square,4')\n(H5,152.812,(r)) (Venus,152.782,(d)) (conjunction,2')", "(H4,123.292,(r)) (Mean_Node,333.205,(d)) (150-quincunx,5')\n(Mars,208.886,(r)) (H4,88.868,(c)) (trine,1')", "(H1,41.717,(r)) (Jupiter,341.696,(c)) (sextile,1')\n(H5,152.812,(r)) (Uranus,272.856,(c)) (trine,3')", "(Pluto,94.273,(r)) (H7,154.236,(c)) (sextile,2')", "(Saturn,116.892,(r)) (H12,71.907,(d)) (45-semisquare,1')", 278]
['1916-09-06 20:50:23', "(Venus,118.077,(r)) (H4,58.020,(c)) (sextile,3')", '1', "(H8,176.463,(r)) (Sun,176.437,(d)) (conjunction,2')\n(H8,176.463,(r)) (Moon,266.542,(c)) (square,5')", "(H9,209.971,(r)) (Sun,180.003,(d)) (30-semisextile,2')\n(H1,321.126,(r)) (Jupiter,21.055,(c)) (sextile,4')", "(Saturn,116.872,(r)) (H1,296.853,(c)) (opposition,1')", "(Jupiter,35.149,(r)) (H1,350.148,(d)) (45-semisquare,0')\n(H3,29.971,(r)) (Moon,300.010,(d)) (square,2')", "(H1,321.126,(r)) (Uranus,291.177,(c)) (30-semisextile,3')", "(H10,239.190,(r)) (Mars,179.239,(c)) (sextile,3')", "(H5,85.450,(r)) (Venus,145.369,(d)) (sextile,5')", "(Venus,118.077,(r)) (H4,88.112,(d)) (30-semisextile,2')\n(Venus,118.077,(r)) (H4,28.003,(c)) (square,4')", '10', '11', '12', '13', '14', "(Mars,208.760,(r)) (H7,208.745,(d)) (conjunction,1')\n(H4,59.190,(r)) (Mean_Node,359.264,(d)) (sextile,4')\n(H5,85.450,(r)) (Mars,265.294,(d)) (opposition,9')\n(Mars,208.760,(r)) (H12,238.842,(c)) (30-semisextile,5')", "(H1,321.126,(r)) (Mars,140.995,(c)) (opposition,8')", 276]
['1916-09-07 02:27:59', '0', "(Moon,279.365,(r)) (H1,69.330,(d)) (150-quincunx,2')\n(H9,291.638,(r)) (Mercury,201.633,(d)) (square,0')", "(Moon,279.365,(r)) (H1,69.330,(d)) (150-quincunx,2')", "(H9,291.638,(r)) (Moon,291.807,(d)) (conjunction,10')", "(H10,319.180,(r)) (Saturn,139.098,(d)) (opposition,5')\n(Neptune,123.895,(r)) (H1,33.926,(c)) (square,2')\n(Mean_Node,296.507,(r)) (H10,296.595,(c)) (conjunction,5')", '5', '6', "(H7,238.692,(r)) (Sun,193.610,(d)) (45-semisquare,5')", "(Sun,164.125,(r)) (H1,29.075,(c)) (135-sesquisquare,3')\n(Mars,208.915,(r)) (H1,29.075,(c)) (opposition,10')\n(H5,170.544,(r)) (Uranus,290.516,(c)) (trine,2')", '9', "(H10,319.180,(r)) (Neptune,94.106,(c)) (135-sesquisquare,4')", "(H5,170.544,(r)) (Sun,200.622,(d)) (30-semisextile,5')", "(Mean_Node,296.507,(r)) (H4,176.423,(d)) (trine,5')", "(Venus,118.293,(r)) (H4,178.293,(d)) (sextile,0')", "(Jupiter,35.139,(r)) (H4,95.171,(c)) (sextile,2')", "(Venus,118.293,(r)) (H8,208.201,(c)) (square,6')", "(Saturn,116.896,(r)) (H12,86.904,(d)) (30-semisextile,0')\n(H1,58.692,(r)) (Saturn,178.647,(d)) (trine,3')\n(H4,139.180,(r)) (Uranus,259.216,(c)) (trine,2')", 290]
['1916-09-06 08:21:28', "(Pluto,94.265,(r)) (H7,319.200,(c)) (135-sesquisquare,4')", "(H1,140.345,(r)) (Mercury,200.353,(d)) (sextile,1')", '2', '3', "(Sun,163.393,(r)) (H3,223.399,(d)) (sextile,0')\n(H10,51.653,(r)) (Sun,186.657,(d)) (135-sesquisquare,0')\n(Mars,208.416,(r)) (H10,28.253,(c)) (opposition,10')", '5', "(H1,140.345,(r)) (Saturn,140.462,(d)) (conjunction,7')\n(H1,140.345,(r)) (Mean_Node,320.183,(d)) (opposition,10')\n(H3,200.155,(r)) (Mean_Node,320.183,(d)) (trine,2')", "(Uranus,316.716,(r)) (H10,76.785,(d)) (trine,4')", "(H4,231.653,(r)) (Uranus,291.729,(c)) (sextile,5')", '9', "(Uranus,316.716,(r)) (H9,346.679,(c)) (30-semisextile,2')", '11', '12', "(Sun,163.393,(r)) (H4,193.474,(c)) (30-semisextile,5')", "(Jupiter,35.170,(r)) (H1,185.146,(d)) (150-quincunx,1')", "(H5,261.865,(r)) (Moon,321.921,(d)) (sextile,3')\n(H5,261.865,(r)) (Mean_Node,351.859,(d)) (square,0')\n(Venus,117.598,(r)) (H12,57.566,(c)) (sextile,2')", '16', 223]
['1916-09-06 13:39:19', "(H3,276.416,(r)) (Jupiter,36.480,(d)) (trine,4')\n(H4,306.523,(r)) (Jupiter,36.480,(d)) (square,3')", "(Venus,117.801,(r)) (H1,207.714,(c)) (square,5')\n(Mean_Node,296.536,(r)) (H9,86.624,(c)) (150-quincunx,5')\n(H9,96.416,(r)) (Uranus,306.412,(c)) (150-quincunx,0')\n(H10,126.523,(r)) (Uranus,306.412,(c)) (opposition,7')", "(H8,67.204,(r)) (Saturn,127.192,(d)) (sextile,1')\n(Venus,117.801,(r)) (H1,207.714,(c)) (square,5')\n(H4,306.523,(r)) (Uranus,306.412,(c)) (conjunction,7')", '3', '4', "(Moon,271.735,(r)) (H10,151.794,(d)) (trine,4')\n(Sun,163.607,(r)) (H3,253.567,(c)) (square,2')", "(Pluto,94.267,(r)) (H12,214.284,(d)) (trine,1')\n(Sun,163.607,(r)) (H1,193.572,(c)) (30-semisextile,2')\n(Sun,163.607,(r)) (H12,163.464,(c)) (conjunction,9')", '7', "(Pluto,94.267,(r)) (H4,334.256,(d)) (trine,1')", "(Mercury,190.227,(r)) (H5,10.402,(d)) (opposition,11')", "(H9,96.416,(r)) (Neptune,156.344,(d)) (sextile,4')\n(H9,96.416,(r)) (H10,96.443,(c)) (conjunction,2')", "(Mercury,190.227,(r)) (H4,340.153,(d)) (150-quincunx,4')\n(H4,306.523,(r)) (Mercury,156.447,(c)) (150-quincunx,5')", "(Mercury,190.227,(r)) (H1,250.230,(d)) (sextile,0')\n(H1,217.898,(r)) (Jupiter,67.838,(d)) (150-quincunx,4')\n(H5,337.921,(r)) (Jupiter,67.838,(d)) (square,5')", "(Moon,271.735,(r)) (H4,271.910,(c)) (conjunction,10')\n(H1,217.898,(r)) (Venus,82.924,(c)) (135-sesquisquare,2')", '14', "(H4,306.523,(r)) (Mars,261.582,(d)) (45-semisquare,4')", "(Neptune,123.879,(r)) (H1,273.904,(d)) (150-quincunx,1')", 356]
['1916-09-06 12:34:31', "(H3,261.507,(r)) (Jupiter,36.531,(d)) (135-sesquisquare,1')", "(Moon,271.095,(r)) (H9,91.272,(d)) (opposition,11')\n(Moon,271.095,(r)) (H10,121.098,(d)) (150-quincunx,0')\n(H9,81.507,(r)) (Moon,261.478,(c)) (opposition,2')\n(H9,81.507,(r)) (Uranus,306.505,(c)) (135-sesquisquare,0')", "(Moon,271.095,(r)) (H4,301.098,(d)) (30-semisextile,0')", "(Neptune,123.878,(r)) (H10,124.011,(d)) (conjunction,8')\n(H10,110.965,(r)) (Neptune,110.877,(c)) (conjunction,5')", '4', "(Moon,271.095,(r)) (H1,226.017,(d)) (45-semisquare,5')\n(H10,110.965,(r)) (Mean_Node,320.959,(d)) (150-quincunx,0')\n(Venus,117.760,(r)) (H1,177.802,(c)) (sextile,3')", "(H1,202.301,(r)) (Mars,232.334,(d)) (30-semisextile,2')\n(H3,261.507,(r)) (Saturn,141.550,(d)) (trine,3')", "(Uranus,316.710,(r)) (H10,136.625,(d)) (opposition,5')\n(Mean_Node,296.538,(r)) (H10,86.563,(c)) (150-quincunx,1')", "(H4,290.965,(r)) (Uranus,290.870,(c)) (conjunction,6')", "(H5,321.430,(r)) (H4,321.251,(d)) (conjunction,11')", "(H10,110.965,(r)) (Neptune,155.900,(d)) (45-semisquare,4')\n(H10,110.965,(r)) (H9,111.066,(d)) (conjunction,6')\n(H9,81.507,(r)) (H10,81.524,(c)) (conjunction,1')", "(H4,290.965,(r)) (Jupiter,65.964,(d)) (135-sesquisquare,0')", '12', '13', "(H4,290.965,(r)) (Pluto,50.971,(c)) (trine,0')", "(Neptune,123.878,(r)) (H4,348.895,(d)) (135-sesquisquare,1')\n(H5,321.430,(r)) (Mars,261.433,(d)) (sextile,0')\n(Venus,117.760,(r)) (H4,237.810,(c)) (trine,3')\n(Venus,117.760,(r)) (H5,267.688,(c)) (150-quincunx,4')", "(H8,52.126,(r)) (Neptune,187.118,(d)) (135-sesquisquare,1')", 348]
['1916-09-06 15:02:07', "(H3,295.962,(r)) (Venus,115.852,(c)) (opposition,7')", "(Uranus,316.706,(r)) (H10,136.555,(c)) (opposition,9')", "(Uranus,316.706,(r)) (H4,316.555,(c)) (conjunction,9')", '3', "(H10,147.472,(r)) (Neptune,147.341,(d)) (conjunction,8')\n(Pluto,94.268,(r)) (H3,274.363,(c)) (opposition,6')\n(Pluto,94.268,(r)) (H10,124.351,(c)) (30-semisextile,5')", "(Moon,272.554,(r)) (H3,272.609,(c)) (conjunction,3')\n(Moon,272.554,(r)) (H10,122.503,(c)) (150-quincunx,3')", "(H1,237.194,(r)) (Pluto,117.254,(d)) (trine,4')", "(Moon,272.554,(r)) (H7,32.515,(c)) (trine,2')", "(Mean_Node,296.533,(r)) (H4,356.613,(d)) (sextile,5')", "(Mean_Node,296.533,(r)) (H4,296.669,(c)) (conjunction,8')\n(H1,237.194,(r)) (Mars,177.198,(c)) (sextile,0')\n(H4,327.472,(r)) (H5,327.482,(c)) (conjunction,1')", "(Uranus,316.706,(r)) (H10,181.704,(d)) (135-sesquisquare,0')\n(H1,237.194,(r)) (Venus,87.199,(c)) (150-quincunx,0')\n(H9,115.962,(r)) (H10,115.789,(c)) (conjunction,10')", '11', "(Jupiter,35.159,(r)) (H4,5.211,(d)) (30-semisextile,3')", "(H5,359.651,(r)) (Pluto,59.615,(c)) (sextile,2')", "(Uranus,316.706,(r)) (H5,46.757,(d)) (square,3')\n(H4,327.472,(r)) (Sun,117.496,(c)) (150-quincunx,1')", "(H4,327.472,(r)) (Venus,177.559,(d)) (150-quincunx,5')\n(Moon,272.554,(r)) (H7,2.519,(c)) (square,2')", "(Mean_Node,296.533,(r)) (H8,146.581,(d)) (150-quincunx,3')\n(Mars,208.600,(r)) (H1,178.534,(c)) (30-semisextile,4')\n(Mars,208.600,(r)) (H4,268.641,(c)) (sextile,2')", 387]
