['Time', '0: 2017-01-31', '1: 2018-10-10', '2: 2018-04-15', '3: 2018-01-28', '4: 2016-10-05', '5: 2016-01-28', '6: 2015-11-04', '7: 2015-03-27', '8: 2015-03-16', '9: 2011-12-07', 'Count']
['2000-03-11 09:02:15', '0', "(POF,120.439,(r)) (Uranus,300.556,(c)) (opposition,7.05')", "(Uranus,318.702,(r)) (POF,138.844,(d)) (opposition,8.56')", "(Uranus,318.702,(r)) (POF,138.622,(d)) (opposition,4.77')", '4', '5', '6', '7', '8', '9', 3]
['2000-03-11 11:44:16', '0', '1', "(H1,91.146,(r)) (Sun,331.161,(c)) (trine,0.89')", "(Mercury,333.378,(r)) (H10,33.406,(d)) (sextile,1.68')\n(Mean_Node,121.334,(r)) (H3,181.382,(d)) (sextile,2.87')", '4', "(Moon,57.651,(r)) (H10,357.707,(c)) (sextile,3.37')\n(H10,14.718,(r)) (Mercury,314.690,(c)) (sextile,1.72')", '6', '7', '8', '9', 5]
['2000-03-11 09:08:47', '0', '1', "(H10,332.613,(r)) (Sun,332.687,(c)) (conjunction,4.44')", '3', "(Uranus,318.702,(r)) (POF,138.814,(d)) (opposition,6.72')", '5', '6', '7', '8', '9', 2]
['2000-03-11 14:58:16', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 0]
['2000-03-11 07:53:59', '0', '1', '2', '3', '4', "(H1,40.666,(r)) (Moon,40.767,(c)) (conjunction,6.07')", "(H3,100.887,(r)) (Moon,40.972,(c)) (sextile,5.06')", '7', '8', '9', 2]
['2000-03-11 11:09:12', '0', "(H3,150.856,(r)) (Sun,331.011,(c)) (opposition,9.28')", "(Sun,351.187,(r)) (H3,171.325,(d)) (opposition,8.29')", "(Sun,351.187,(r)) (H3,171.082,(d)) (opposition,6.27')", '4', '5', '6', '7', '8', '9', 3]
['2000-03-11 08:28:23', "(Mercury,333.428,(r)) (H3,93.427,(c)) (trine,0.06')", '1', '2', '3', '4', "(H3,109.063,(r)) (Mercury,349.144,(d)) (trine,4.82')", "(Jupiter,34.718,(r)) (H1,34.730,(c)) (conjunction,0.75')", '7', '8', '9', 3]
['2000-03-11 13:55:04', '0', '1', '2', '3', "(POF,191.769,(r)) (Sun,11.625,(d)) (opposition,8.63')", '5', "(H3,199.039,(r)) (Mean_Node,139.084,(d)) (sextile,2.69')", "(H3,199.039,(r)) (Jupiter,19.086,(c)) (opposition,2.83')", "(H3,199.039,(r)) (Jupiter,19.119,(c)) (opposition,4.80')", '9', 4]
['2000-03-11 10:21:28', "(Venus,327.465,(r)) (H1,87.389,(d)) (trine,4.52')", "(Moon,56.845,(r)) (H1,56.787,(c)) (conjunction,3.52')", "(H10,352.154,(r)) (Mercury,352.267,(d)) (conjunction,6.79')", "(H10,352.154,(r)) (Mercury,352.031,(d)) (conjunction,7.34')\n(Mercury,333.399,(r)) (H10,333.234,(c)) (conjunction,9.89')\n(H3,137.745,(r)) (Jupiter,17.808,(c)) (trine,3.81')", '4', "(Mean_Node,121.337,(r)) (H3,121.513,(c)) (conjunction,10.54')", "(Jupiter,34.734,(r)) (H3,154.752,(d)) (trine,1.08')\n(H3,137.745,(r)) (Mean_Node,137.710,(d)) (conjunction,2.06')", '7', '8', '9', 9]
['2000-03-11 08:03:04', '0', '1', '2', '3', '4', '5', '6', "(Moon,55.499,(r)) (H1,55.450,(d)) (conjunction,2.97')\n(H3,103.024,(r)) (Venus,342.977,(d)) (trine,2.80')", "(Moon,55.499,(r)) (H1,55.424,(d)) (conjunction,4.50')\n(H3,103.024,(r)) (Venus,342.946,(d)) (trine,4.67')", "(Venus,327.346,(r)) (H10,327.477,(d)) (conjunction,7.84')", 5]
['2000-03-11 15:24:56', '0', '1', '2', '3', '4', '5', "(Moon,59.799,(r)) (H3,239.922,(d)) (opposition,7.35')\n(H1,151.365,(r)) (Sun,331.461,(c)) (opposition,5.73')", "(Sun,351.364,(r)) (H1,171.284,(d)) (opposition,4.82')\n(Venus,327.725,(r)) (H3,207.801,(c)) (trine,4.54')", "(Sun,351.364,(r)) (H1,171.243,(d)) (opposition,7.27')", "(H9,44.029,(r)) (Venus,344.003,(d)) (sextile,1.57')", 6]
['2000-03-11 09:17:36', '0', '1', '2', "(H3,121.157,(r)) (Uranus,301.144,(c)) (opposition,0.75')", '4', "(Uranus,318.702,(r)) (H10,318.698,(c)) (conjunction,0.22')\n(H10,334.943,(r)) (Sun,334.839,(c)) (conjunction,6.23')", "(H10,334.943,(r)) (Sun,335.075,(c)) (conjunction,7.89')", "(H10,334.943,(r)) (Uranus,334.822,(d)) (conjunction,7.28')\n(POF,123.887,(r)) (Uranus,303.907,(c)) (opposition,1.20')", "(H10,334.943,(r)) (Uranus,334.790,(d)) (conjunction,9.23')\n(POF,123.887,(r)) (Uranus,303.936,(c)) (opposition,2.97')", '9', 8]
['2000-03-11 11:01:12', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 0]
['2000-03-11 09:19:20', '0', '1', '2', '3', "(Uranus,318.702,(r)) (H3,138.555,(d)) (opposition,8.82')", '5', "(H10,335.404,(r)) (Uranus,335.493,(d)) (conjunction,5.35')", '7', '8', '9', 2]
['2000-03-11 07:20:07', '0', '1', '2', '3', '4', "(Uranus,318.698,(r)) (H3,78.689,(c)) (trine,0.53')", '6', '7', '8', '9', 1]
['2000-03-11 14:12:24', "(POF,196.848,(r)) (Jupiter,16.903,(c)) (opposition,3.28')\n(H1,129.069,(r)) (Venus,308.991,(c)) (opposition,4.69')", "(Jupiter,34.767,(r)) (H10,34.641,(c)) (conjunction,7.56')", '2', '3', "(Sun,351.314,(r)) (H1,111.320,(c)) (trine,0.38')", "(Jupiter,34.767,(r)) (POF,214.794,(d)) (opposition,1.65')", "(Venus,327.663,(r)) (H1,147.810,(d)) (opposition,8.85')", '7', '8', '9', 6]
['2000-03-11 07:24:23', "(Uranus,318.698,(r)) (H3,78.756,(c)) (trine,3.49')", '1', '2', "(Uranus,318.698,(r)) (H1,18.613,(c)) (sextile,5.10')", '4', "(Sun,351.031,(r)) (H10,291.044,(c)) (sextile,0.82')", '6', '7', '8', '9', 3]
['2000-03-11 05:39:04', '0', '1', '2', "(H1,10.771,(r)) (Venus,310.785,(c)) (sextile,0.81')", '4', '5', '6', '7', '8', '9', 1]
['2000-03-11 11:22:08', '0', '1', "(H10,8.711,(r)) (Venus,308.796,(c)) (sextile,5.08')", "(Venus,327.517,(r)) (H10,27.605,(d)) (sextile,5.30')", "(Sun,351.195,(r)) (POF,171.181,(d)) (opposition,0.85')", '5', "(H10,8.711,(r)) (Sun,8.638,(d)) (conjunction,4.42')", "(H3,154.506,(r)) (Sun,334.679,(c)) (opposition,10.36')", '8', "(POF,152.324,(r)) (Uranus,332.214,(d)) (opposition,6.58')", 6]
['2000-03-11 13:32:39', "(H10,43.177,(r)) (Moon,43.277,(c)) (conjunction,6.01')", "(Mercury,333.351,(r)) (H3,213.372,(d)) (trine,1.28')\n(Sun,351.286,(r)) (H3,171.108,(c)) (opposition,10.69')", '2', '3', "(H3,192.545,(r)) (Mercury,312.558,(c)) (trine,0.79')", "(Moon,58.706,(r)) (H10,58.615,(d)) (conjunction,5.47')", '6', '7', '8', '9', 5]
['2000-03-11 14:30:56', '0', '1', "(H3,209.247,(r)) (Sun,329.192,(c)) (trine,3.26')", '3', '4', '5', '6', '7', '8', "(POF,202.451,(r)) (Jupiter,22.477,(c)) (opposition,1.55')\n(H1,134.505,(r)) (Venus,314.682,(c)) (opposition,10.64')", 3]
['2000-03-11 15:15:27', '0', '1', '2', "(Moon,59.707,(r)) (H3,239.751,(d)) (opposition,2.63')\n(Sun,351.357,(r)) (H10,51.296,(c)) (sextile,3.67')", '4', '5', '6', '7', '8', '9', 2]
['2000-03-11 14:46:31', "(Sun,351.337,(r)) (H3,231.390,(d)) (trine,3.18')", '1', '2', '3', '4', '5', '6', '7', '8', '9', 1]
['2000-03-11 08:24:08', '0', '1', '2', '3', '4', "(Mercury,333.429,(r)) (H3,93.359,(c)) (trine,4.21')", '6', '7', '8', "(H10,320.991,(r)) (Mercury,320.998,(c)) (conjunction,0.38')", 2]
['2000-03-11 08:06:08', "(Mercury,333.434,(r)) (H10,333.606,(d)) (conjunction,10.33')", "(Venus,327.349,(r)) (H1,27.282,(c)) (sextile,4.03')\n(H3,103.749,(r)) (Mean_Node,103.823,(c)) (conjunction,4.45')", '2', "(Jupiter,34.715,(r)) (H10,334.638,(d)) (sextile,4.57')\n(Venus,327.349,(r)) (H3,87.405,(c)) (trine,3.36')", "(Mercury,333.434,(r)) (H10,333.270,(d)) (conjunction,9.83')\n(H10,316.412,(r)) (Mercury,316.452,(c)) (conjunction,2.36')", '5', '6', '7', '8', '9', 7]
['2000-03-11 14:42:48', '0', '1', '2', '3', "(Moon,59.389,(r)) (H1,119.352,(c)) (sextile,2.23')\n(H10,60.468,(r)) (Uranus,300.541,(c)) (trine,4.40')", '5', "(H1,138.080,(r)) (Jupiter,18.019,(c)) (trine,3.70')", '7', '8', '9', 3]
['2000-03-11 06:18:00', "(Jupiter,34.699,(r)) (H10,274.690,(c)) (trine,0.56')\n(H1,19.488,(r)) (Jupiter,19.507,(c)) (conjunction,1.18')", '1', "(H3,78.761,(r)) (Mean_Node,138.690,(d)) (sextile,4.30')", '3', '4', '5', '6', '7', '8', '9', 3]
['2000-03-11 09:54:47', '0', '1', '2', '3', "(Venus,327.442,(r)) (H10,327.587,(c)) (conjunction,8.68')\n(H3,130.686,(r)) (Venus,310.829,(c)) (opposition,8.55')", "(Venus,327.442,(r)) (H3,147.518,(d)) (opposition,4.54')\n(H10,344.915,(r)) (Venus,345.086,(d)) (conjunction,10.29')", "(Venus,327.442,(r)) (H3,147.264,(d)) (opposition,10.70')\n(H10,344.915,(r)) (Venus,344.830,(d)) (conjunction,5.08')", "(POF,132.265,(r)) (Venus,312.362,(c)) (opposition,5.85')", "(POF,132.265,(r)) (Venus,312.393,(c)) (opposition,7.67')", '9', 8]
['2000-03-11 06:56:15', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 0]
['2000-03-11 11:13:36', "(Sun,351.190,(r)) (H3,171.229,(d)) (opposition,2.38')", '1', '2', '3', '4', '5', '6', '7', '8', "(Jupiter,34.741,(r)) (H1,94.755,(d)) (sextile,0.84')\n(H9,332.093,(r)) (Uranus,332.146,(d)) (conjunction,3.15')", 3]
['2000-03-11 14:40:24', '0', '1', '2', '3', '4', "(Moon,59.365,(r)) (H1,119.434,(c)) (sextile,4.09')", '6', '7', '8', "(Uranus,318.714,(r)) (H9,18.802,(c)) (sextile,5.28')", 2]
['2000-03-11 14:55:20', '0', '1', '2', '3', "(Uranus,318.714,(r)) (H10,78.761,(d)) (trine,2.84')", '5', "(Uranus,318.714,(r)) (H3,198.675,(c)) (trine,2.35')", '7', '8', '9', 2]
['2000-03-11 08:33:28', "(H3,110.285,(r)) (Mercury,350.230,(d)) (trine,3.30')\n(Jupiter,34.719,(r)) (H1,34.770,(c)) (conjunction,3.07')", '1', "(Mercury,333.426,(r)) (H3,93.506,(c)) (trine,4.75')", '3', "(H1,49.238,(r)) (Jupiter,49.291,(d)) (conjunction,3.17')", "(H1,49.238,(r)) (Mercury,349.171,(d)) (sextile,4.01')", '6', '7', '8', '9', 5]
['2000-03-11 11:14:56', '0', '1', "(Sun,351.190,(r)) (POF,171.169,(d)) (opposition,1.29')", '3', "(Sun,351.190,(r)) (H3,171.248,(d)) (opposition,3.43')", '5', '6', '7', '8', "(H10,6.750,(r)) (Uranus,306.707,(c)) (sextile,2.57')", 3]
['2000-03-11 08:26:39', '0', '1', '2', '3', '4', "(H3,108.646,(r)) (Jupiter,48.639,(d)) (sextile,0.45')", '6', "(H1,47.765,(r)) (Jupiter,47.905,(d)) (conjunction,8.41')\n(Jupiter,34.718,(r)) (H1,34.874,(c)) (conjunction,9.41')\n(Jupiter,34.718,(r)) (H3,94.710,(c)) (sextile,0.44')", "(H1,47.765,(r)) (Jupiter,47.879,(d)) (conjunction,6.83')\n(Jupiter,34.718,(r)) (H3,94.738,(c)) (sextile,1.20')", '9', 6]
['2000-03-11 07:42:23', "(Venus,327.328,(r)) (H10,327.371,(d)) (conjunction,2.54')", "(H1,38.133,(r)) (Moon,38.278,(c)) (conjunction,8.71')", '2', '3', '4', "(Moon,55.298,(r)) (H10,295.305,(c)) (trine,0.39')", '6', "(Sun,351.043,(r)) (H1,50.985,(d)) (sextile,3.47')", "(Sun,351.043,(r)) (H1,50.960,(d)) (sextile,5.00')", '9', 5]
['2000-03-11 09:14:39', '0', "(H3,120.420,(r)) (Uranus,300.486,(c)) (opposition,3.95')", '2', "(Uranus,318.702,(r)) (H3,138.690,(d)) (opposition,0.72')", "(H10,334.165,(r)) (Sun,334.169,(c)) (conjunction,0.25')", "(Sun,351.107,(r)) (H10,350.969,(d)) (conjunction,8.29')\n(POF,123.227,(r)) (Uranus,303.101,(c)) (opposition,7.54')", "(POF,123.227,(r)) (Uranus,303.328,(c)) (opposition,6.06')", "(Uranus,318.702,(r)) (POF,138.612,(d)) (opposition,5.42')\n(Uranus,318.702,(r)) (H10,318.793,(c)) (conjunction,5.46')", "(Uranus,318.702,(r)) (POF,138.580,(d)) (opposition,7.33')\n(Uranus,318.702,(r)) (H10,318.823,(c)) (conjunction,7.27')", '9', 10]
['2000-03-11 08:56:39', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 0]
['2000-03-11 11:27:51', '0', '1', '2', "(Sun,351.199,(r)) (H10,351.087,(c)) (conjunction,6.75')", "(H10,10.271,(r)) (Venus,310.337,(c)) (sextile,3.96')", "(Uranus,318.707,(r)) (H3,138.807,(c)) (opposition,6.01')\n(POF,153.677,(r)) (Sun,333.719,(c)) (opposition,2.51')", '6', "(H3,156.136,(r)) (Uranus,336.064,(d)) (opposition,4.32')", "(H3,156.136,(r)) (Uranus,336.029,(d)) (opposition,6.41')", '9', 6]
['2000-03-11 09:37:12', '0', '1', "(Venus,327.427,(r)) (POF,147.307,(d)) (opposition,7.16')", '3', '4', "(H1,63.005,(r)) (Uranus,302.990,(c)) (trine,0.88')", '6', '7', '8', '9', 2]
['2000-03-11 08:01:36', "(Venus,327.345,(r)) (H3,87.259,(c)) (trine,5.16')", '1', '2', "(Mercury,333.435,(r)) (H10,333.437,(d)) (conjunction,0.16')\n(H10,315.269,(r)) (Mercury,315.232,(c)) (conjunction,2.23')", '4', '5', "(Moon,55.485,(r)) (H1,55.649,(d)) (conjunction,9.84')", '7', '8', '9', 4]
['2000-03-11 15:08:31', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 0]
['2000-03-11 09:44:23', '0', "(Venus,327.433,(r)) (H3,147.577,(d)) (opposition,8.65')", '2', '3', "(Venus,327.433,(r)) (POF,147.391,(d)) (opposition,2.51')\n(Uranus,318.703,(r)) (H1,78.790,(d)) (trine,5.22')", "(Sun,351.128,(r)) (H1,51.073,(c)) (sextile,3.26')", "(H10,342.109,(r)) (Moon,42.023,(c)) (sextile,5.16')", '7', '8', '9', 5]
['2000-03-11 10:38:23', '0', '1', '2', '3', '4', '5', '6', "(H1,76.329,(r)) (Mercury,316.334,(c)) (trine,0.28')", "(H1,76.329,(r)) (Mercury,316.365,(c)) (trine,2.15')", '9', 2]
['2000-03-11 10:08:47', '0', '1', '2', '3', "(Mercury,333.402,(r)) (POF,153.288,(d)) (opposition,6.82')", "(H1,69.854,(r)) (Moon,69.745,(d)) (conjunction,6.53')", '6', "(H10,348.708,(r)) (Mercury,348.791,(d)) (conjunction,4.99')\n(H10,348.708,(r)) (Jupiter,48.666,(d)) (sextile,2.50')", "(H10,348.708,(r)) (Mercury,348.758,(d)) (conjunction,2.99')\n(H10,348.708,(r)) (Jupiter,48.639,(d)) (sextile,4.14')", '9', 6]
['2000-03-11 13:41:12', '0', '1', '2', '3', '4', '5', '6', "(H10,45.329,(r)) (Moon,45.151,(c)) (conjunction,10.69')", "(H10,45.329,(r)) (Moon,45.180,(c)) (conjunction,8.95')", '9', 2]
['2000-03-11 13:15:19', '0', "(H3,187.477,(r)) (Venus,307.548,(c)) (trine,4.26')", '2', "(H1,113.416,(r)) (Mercury,353.508,(d)) (trine,5.48')", '4', '5', '6', '7', '8', '9', 2]
['2000-03-11 14:21:04', "(H1,131.588,(r)) (Mercury,311.526,(c)) (opposition,3.73')", '1', '2', "(Mercury,333.339,(r)) (H1,153.474,(d)) (opposition,8.10')", '4', '5', '6', '7', '8', '9', 2]
['2000-03-11 10:33:35', '0', "(H3,141.020,(r)) (Mean_Node,141.010,(d)) (conjunction,0.60')", '2', '3', '4', '5', '6', '7', '8', '9', 1]
['2000-03-11 15:22:07', '0', '1', "(H3,223.282,(r)) (Moon,43.220,(c)) (opposition,3.67')", "(Mean_Node,121.326,(r)) (H3,241.416,(d)) (trine,5.36')\n(H3,223.282,(r)) (Moon,43.434,(c)) (opposition,9.15')", "(H1,150.455,(r)) (Sun,330.365,(c)) (opposition,5.42')", "(Sun,351.362,(r)) (H1,171.458,(d)) (opposition,5.76')\n(H10,69.817,(r)) (Venus,309.738,(c)) (trine,4.76')", '6', '7', '8', '9', 6]
['2000-03-11 09:53:44', "(H3,130.408,(r)) (Moon,70.325,(d)) (sextile,4.99')\n(H3,130.408,(r)) (Venus,310.511,(c)) (opposition,6.18')", '1', "(Sun,351.134,(r)) (H1,51.211,(c)) (sextile,4.59')", '3', "(Venus,327.441,(r)) (H10,327.308,(c)) (conjunction,7.95')", '5', '6', '7', '8', "(Moon,56.576,(r)) (H1,56.607,(c)) (conjunction,1.90')", 5]
['2000-03-11 10:54:31', '0', '1', '2', '3', "(Jupiter,34.739,(r)) (H1,94.737,(d)) (sextile,0.08')", '5', '6', "(Mercury,333.390,(r)) (H1,93.331,(d)) (trine,3.56')", "(Mercury,333.390,(r)) (H1,93.303,(d)) (trine,5.22')", '9', 3]
['2000-03-11 11:21:04', "(Sun,351.195,(r)) (POF,171.292,(d)) (opposition,5.83')", '1', "(Venus,327.516,(r)) (H10,27.543,(d)) (sextile,1.59')", '3', '4', '5', "(H3,154.204,(r)) (Sun,334.033,(c)) (opposition,10.27')", "(Sun,351.195,(r)) (H3,171.285,(d)) (opposition,5.40')", "(Sun,351.195,(r)) (H3,171.250,(d)) (opposition,3.32')", "(POF,152.072,(r)) (Uranus,332.205,(d)) (opposition,7.98')", 6]
['2000-03-11 08:29:52', '0', '1', '2', '3', '4', "(Jupiter,34.718,(r)) (H1,34.851,(c)) (conjunction,8.00')\n(Jupiter,34.718,(r)) (H3,94.686,(c)) (sextile,1.93')", "(H1,48.459,(r)) (Jupiter,48.460,(d)) (conjunction,0.07')", '7', '8', '9', 3]
['2000-03-11 10:58:47', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 0]
['2000-03-11 06:47:35', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 0]
['2000-03-11 05:46:00', "(Venus,327.228,(r)) (H1,27.138,(d)) (sextile,5.41')", '1', '2', '3', '4', '5', '6', '7', '8', '9', 1]
['2000-03-11 15:10:47', '0', "(Sun,351.354,(r)) (H1,171.210,(d)) (opposition,8.66')", "(H10,67.144,(r)) (Venus,307.237,(c)) (trine,5.59')", '3', "(Sun,351.354,(r)) (H10,51.420,(c)) (sextile,3.93')", '5', '6', '7', '8', '9', 3]
['2000-03-11 08:22:08', '0', '1', '2', '3', '4', "(H10,320.480,(r)) (Jupiter,20.460,(c)) (sextile,1.18')", "(Mercury,333.429,(r)) (H1,33.354,(c)) (sextile,4.53')", '7', '8', '9', 2]
['2000-03-11 08:51:12', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 0]
['2000-03-11 07:04:31', '0', "(H10,301.198,(r)) (Uranus,301.197,(c)) (conjunction,0.03')", "(Uranus,318.697,(r)) (H10,318.833,(d)) (conjunction,8.16')", "(Uranus,318.697,(r)) (H10,318.622,(d)) (conjunction,4.49')", '4', '5', '6', '7', '8', '9', 3]
['2000-03-11 11:39:36', '0', '1', "(H10,13.455,(r)) (Moon,73.491,(d)) (sextile,2.16')", "(H3,159.493,(r)) (Uranus,339.516,(d)) (opposition,1.40')", '4', "(Moon,57.605,(r)) (H3,177.695,(d)) (trine,5.39')", '6', '7', '8', '9', 3]
['2000-03-11 06:54:31', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 0]
['2000-03-11 11:31:28', "(Uranus,318.707,(r)) (H3,138.707,(c)) (opposition,0.01')", "(Sun,351.202,(r)) (H10,351.320,(c)) (conjunction,7.07')", '2', "(Moon,57.526,(r)) (H3,177.618,(d)) (trine,5.48')\n(H10,11.249,(r)) (Sun,11.236,(d)) (conjunction,0.77')", '4', "(H3,157.163,(r)) (Uranus,337.079,(d)) (opposition,5.08')", "(H10,11.249,(r)) (Moon,71.164,(d)) (sextile,5.13')\n(H10,11.249,(r)) (Venus,311.274,(c)) (sextile,1.49')", "(POF,154.530,(r)) (Sun,334.597,(c)) (opposition,4.00')", "(POF,154.530,(r)) (Sun,334.630,(c)) (opposition,5.96')", '9', 9]
['2000-03-11 09:33:36', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', 0]
['2000-03-11 13:27:35', '0', "(H10,41.893,(r)) (Uranus,341.835,(d)) (sextile,3.50')", "(H10,41.893,(r)) (Moon,42.068,(c)) (conjunction,10.51')", '3', "(H3,191.067,(r)) (Sun,11.246,(d)) (opposition,10.73')", '5', '6', '7', '8', '9', 3]
['2000-03-11 13:44:15', "(Jupiter,34.763,(r)) (H3,214.742,(d)) (opposition,1.22')", '1', "(H3,195.918,(r)) (Moon,75.989,(d)) (trine,4.31')\n(H3,195.918,(r)) (Jupiter,15.850,(c)) (opposition,4.08')", "(H3,195.918,(r)) (Jupiter,16.079,(c)) (opposition,9.72')", '4', '5', "(Mercury,333.348,(r)) (H3,213.392,(d)) (trine,2.62')", '7', '8', "(H10,46.099,(r)) (Mercury,346.024,(d)) (sextile,4.47')", 6]
['2000-03-11 09:05:04', '0', "(Sun,351.100,(r)) (H10,351.245,(d)) (conjunction,8.67')", "(POF,121.068,(r)) (Uranus,301.010,(c)) (opposition,3.52')", "(POF,121.068,(r)) (Uranus,301.213,(c)) (opposition,8.67')", '4', '5', '6', '7', '8', '9', 3]
['2000-03-11 11:06:16', '0', "(Sun,351.184,(r)) (H3,171.027,(d)) (opposition,9.46')", '2', '3', '4', '5', '6', '7', '8', '9', 1]
['2000-03-11 08:36:56', '0', "(H3,111.124,(r)) (Jupiter,51.077,(d)) (sextile,2.80')", '2', "(Jupiter,34.719,(r)) (H1,34.675,(c)) (conjunction,2.62')", "(H1,49.988,(r)) (Mercury,349.911,(d)) (sextile,4.60')", '5', '6', '7', '8', '9', 3]
['2000-03-11 10:35:35', '0', '1', '2', '3', '4', '5', "(H1,75.713,(r)) (Mercury,315.738,(c)) (trine,1.52')", '7', '8', '9', 1]
['2000-03-11 08:35:20', "(H1,49.642,(r)) (Jupiter,49.588,(d)) (conjunction,3.25')", "(Mercury,333.426,(r)) (H3,93.494,(c)) (trine,4.10')", '2', '3', '4', '5', '6', '7', '8', '9', 2]
['2000-03-11 05:42:48', "(H1,11.609,(r)) (Venus,311.673,(c)) (sextile,3.81')", "(H3,70.721,(r)) (Moon,70.669,(d)) (conjunction,3.09')", "(Moon,54.136,(r)) (H3,54.265,(c)) (conjunction,7.74')", "(Venus,327.226,(r)) (H1,27.293,(d)) (sextile,4.01')\n(H3,70.721,(r)) (Venus,310.768,(c)) (trine,2.84')", '4', '5', '6', '7', '8', '9', 5]
['2000-03-11 13:06:47', '0', "(Mercury,333.357,(r)) (H1,93.345,(c)) (trine,0.71')", '2', '3', '4', '5', '6', '7', '8', "(Sun,351.268,(r)) (H9,351.411,(c)) (conjunction,8.57')", 2]
['2000-03-11 11:35:44', "(H3,158.384,(r)) (Uranus,338.306,(d)) (opposition,4.66')\n(H10,12.407,(r)) (Moon,72.349,(d)) (sextile,3.51')", '1', "(Uranus,318.707,(r)) (H3,138.583,(c)) (opposition,7.44')\n(H10,12.407,(r)) (Mercury,312.473,(c)) (sextile,3.97')", "(Uranus,318.707,(r)) (H3,138.806,(c)) (opposition,5.95')", '4', '5', '6', '7', '8', "(Uranus,318.707,(r)) (H1,78.795,(c)) (trine,5.28')", 6]
['2000-03-11 06:35:51', '0', '1', '2', '3', '4', '5', '6', '7', '8', "(Mercury,333.457,(r)) (H9,273.439,(d)) (sextile,1.13')", 1]
['2000-03-11 11:37:04', '0', '1', '2', "(H10,12.769,(r)) (Mercury,312.676,(c)) (sextile,5.54')", '4', '5', "(Uranus,318.707,(r)) (POF,138.708,(c)) (opposition,0.05')", '7', '8', '9', 2]
['2000-03-11 11:54:08', '0', "(Sun,351.218,(r)) (H1,111.305,(d)) (trine,5.26')", "(POF,159.967,(r)) (Uranus,339.949,(d)) (opposition,1.11')", '3', "(Jupiter,34.747,(r)) (H10,34.626,(d)) (conjunction,7.26')\n(Uranus,318.708,(r)) (H1,78.665,(c)) (trine,2.58')", "(H1,93.438,(r)) (Sun,333.472,(c)) (trine,2.03')", '6', '7', '8', '9', 5]
['2000-03-11 12:35:36', '0', "(POF,170.265,(r)) (Venus,350.440,(d)) (opposition,10.50')", '2', '3', '4', '5', "(POF,170.265,(r)) (Mercury,350.431,(d)) (opposition,9.99')", '7', '8', '9', 2]
